Attributes,Close,High,Low,Open,Volume
Symbols,^SPX,^SPX,^SPX,^SPX,^SPX
Date,,,,,
1991-09-05,389.14,390.97,388.49,389.97,90211111
1991-09-04,389.97,392.62,388.68,392.15,87511111
1991-09-03,392.15,397.62,392.1,395.43,85333333
1991-08-30,395.43,396.47,393.6,396.47,79688889
1991-08-29,396.47,396.82,395.14,396.65,85638889
1991-08-28,396.64,396.64,393.05,393.06,94383333
1991-08-27,393.06,393.87,391.77,393.85,80372222
1991-08-26,393.85,394.39,392.75,394.17,72538889
1991-08-23,394.17,395.34,390.69,391.33,104927778
1991-08-22,391.33,391.98,390.21,390.59,96161111
1991-08-21,390.59,390.59,379.55,379.55,129272222
1991-08-20,379.43,380.35,376.47,376.47,102366667
1991-08-19,376.47,385.58,374.09,385.58,127972222
1991-08-16,385.58,390.41,383.16,389.33,105266667
1991-08-15,389.33,391.92,389.29,389.91,97050000
1991-08-14,389.9,391.85,389.13,389.62,69016667
1991-08-13,389.62,392.12,388.02,388.02,118200000
1991-08-12,388.02,388.17,385.9,387.11,80800000
1991-08-09,387.12,389.89,387.04,389.32,79855556
1991-08-08,389.32,391.8,388.15,390.56,91050000
1991-08-07,390.56,391.59,389.86,390.62,95677778
1991-08-06,390.62,390.8,384.29,385.06,96922222
1991-08-05,385.06,387.17,384.48,387.17,71138889
1991-08-02,387.18,389.56,386.05,387.12,90150000
1991-08-01,387.12,387.95,386.48,387.81,94783333
1991-07-31,387.81,387.81,386.19,386.69,92683333
1991-07-30,386.69,386.92,383.15,383.15,93894444
1991-07-29,383.15,383.15,380.45,380.93,75555556
1991-07-26,380.93,381.76,379.81,380.96,70977778
1991-07-25,380.96,381.13,378.15,378.64,81000000
1991-07-24,378.64,380.46,378.29,379.42,88166667
1991-07-23,379.42,384.86,379.39,382.88,88994444
1991-07-22,382.88,384.55,381.84,384.21,82805556
1991-07-19,384.22,385.83,383.65,385.38,105944444
1991-07-18,385.37,385.37,381.18,381.18,111627778
1991-07-17,381.18,382.86,381.13,381.5,108588889
1991-07-16,381.54,382.94,380.8,382.39,101661111
1991-07-15,382.39,383.0,380.24,380.28,89861111
1991-07-12,380.25,381.41,375.79,376.97,97094444
1991-07-11,376.97,377.68,375.51,375.73,87738889
1991-07-10,375.74,380.35,375.2,376.11,99050000
1991-07-09,376.11,378.58,375.37,377.94,84344444
1991-07-08,377.94,377.94,370.92,374.09,76850000
1991-07-05,374.08,375.51,372.17,373.34,38838889
1991-07-03,373.33,377.47,372.08,377.47,78100000
1991-07-02,377.47,377.93,376.62,377.92,87383333
1991-07-01,377.92,377.92,371.18,371.18,93044444
1991-06-28,371.16,374.4,367.98,374.4,90983333
1991-06-27,374.4,374.4,371.59,371.59,90600000
1991-06-26,371.59,372.73,368.34,370.65,103983333
1991-06-25,370.65,372.62,369.56,370.94,86505556
1991-06-24,370.94,377.74,370.73,377.74,76633333
1991-06-21,377.75,377.75,375.33,375.42,107394444
1991-06-20,375.42,376.29,373.87,375.09,91100000
1991-06-19,375.09,378.57,374.36,378.57,86911111
1991-06-18,378.59,381.83,377.99,380.13,86222222
1991-06-17,380.13,382.31,380.13,382.3,74572222
1991-06-14,382.29,382.3,377.63,377.63,93305556
1991-06-13,377.63,377.9,376.08,376.65,80916667
1991-06-12,376.65,381.05,374.46,381.05,92300000
1991-06-11,381.05,381.63,378.57,378.57,89783333
1991-06-10,378.57,379.75,377.95,379.43,70955556
1991-06-07,379.43,383.63,378.76,383.63,94205556
1991-06-06,383.63,385.85,383.13,385.1,93477778
1991-06-05,385.09,388.23,384.45,387.74,103644444
1991-06-04,387.74,388.06,385.14,388.06,100250000
1991-06-03,388.06,389.81,386.97,389.81,96661111
1991-05-31,389.83,389.85,385.01,386.96,128911111
1991-05-30,386.96,388.17,382.5,382.79,130244444
1991-05-29,382.79,383.66,381.37,381.94,104694444
1991-05-28,381.94,382.1,377.12,377.49,90194444
1991-05-24,377.49,378.08,374.97,374.97,69244444
1991-05-23,374.96,378.07,373.55,376.19,96155556
1991-05-22,376.19,376.5,374.4,375.35,88505556
1991-05-21,375.35,376.66,372.28,372.28,98122222
1991-05-20,372.28,373.65,371.26,372.39,60838889
1991-05-17,372.39,373.01,369.44,372.19,96783333
1991-05-16,372.19,372.51,368.57,368.57,85811111
1991-05-15,368.57,372.47,365.83,371.55,107283333
1991-05-14,371.62,375.53,370.82,375.51,115494444
1991-05-13,376.76,377.02,374.62,375.74,72011111
1991-05-10,375.74,383.91,375.61,383.26,95961111
1991-05-09,383.25,383.56,378.51,378.51,100255556
1991-05-08,378.51,379.26,376.21,377.33,87355556
1991-05-07,377.32,380.91,377.31,380.08,85161111
1991-05-06,380.08,380.78,377.86,380.78,71727778
1991-05-03,380.8,381.0,378.82,380.52,87861111
1991-05-02,380.52,382.14,379.82,380.29,103938889
1991-05-01,380.29,380.46,375.27,375.35,101055556
1991-04-30,375.34,377.86,373.01,373.66,114572222
1991-04-29,373.66,380.96,373.66,379.01,83255556
1991-04-26,379.02,380.11,376.77,379.25,85861111
1991-04-25,379.25,382.89,378.43,382.89,92744444
1991-04-24,382.76,383.02,379.99,381.76,92666667
1991-04-23,381.76,383.55,379.67,380.95,93244444
1991-04-22,380.95,384.19,380.16,384.19,91338889
1991-04-19,384.2,388.46,383.9,388.46,108622222
1991-04-18,388.46,390.97,388.13,390.45,120783333
1991-04-17,390.45,391.26,387.3,387.62,137183333
1991-04-16,387.62,387.62,379.64,381.19,119155556
1991-04-15,381.19,382.32,378.78,380.4,89888889
1991-04-12,380.4,381.07,376.89,377.65,110338889
1991-04-11,377.63,379.53,373.15,373.15,109205556
1991-04-10,373.15,374.83,371.21,373.57,93300000
1991-04-09,373.56,379.02,373.11,378.65,94411111
1991-04-08,378.66,378.76,374.69,375.35,76988889
1991-04-05,375.36,381.12,374.15,379.78,104116667
1991-04-04,379.77,381.88,377.05,378.94,110066667
1991-04-03,378.94,381.56,378.49,379.5,118733333
1991-04-02,379.5,379.5,371.3,371.3,105294444
1991-04-01,371.3,375.22,370.27,375.22,80005556
1991-03-28,375.22,376.6,374.4,375.35,83750000
1991-03-27,375.35,378.48,374.73,376.28,112127778
1991-03-26,376.3,376.3,369.37,369.83,110400000
1991-03-25,369.83,371.31,367.46,367.48,85511111
1991-03-22,367.48,368.22,365.58,366.58,89383333
1991-03-21,366.58,371.01,366.51,367.94,111016667
1991-03-20,367.92,368.85,365.8,366.59,109338889
1991-03-19,366.59,372.11,366.54,372.11,98372222
1991-03-18,372.11,374.09,369.46,373.59,90611111
1991-03-15,373.59,374.58,370.21,373.5,132027778
1991-03-14,373.5,378.28,371.76,374.59,128927778
1991-03-13,374.57,374.65,370.03,370.03,97777778
1991-03-12,370.03,374.35,369.55,372.96,98022222
1991-03-11,372.96,375.1,372.52,374.94,89777778
1991-03-08,374.95,378.69,374.43,375.91,114916667
1991-03-07,375.91,377.49,375.58,376.16,109477778
1991-03-06,376.17,379.66,375.02,376.72,145716667
1991-03-05,376.72,377.89,369.33,369.33,140944444
1991-03-04,369.33,371.99,369.07,370.47,111016667
1991-03-01,370.47,370.47,363.73,367.07,123061111
1991-02-28,367.07,369.91,365.95,367.73,123894444
1991-02-27,367.74,368.38,362.81,362.81,117450000
1991-02-26,362.81,367.26,362.19,367.26,91205556
1991-02-25,367.26,370.19,365.16,365.65,107677778
1991-02-22,365.65,370.96,364.23,364.97,121533333
1991-02-21,364.97,366.79,364.5,365.14,100427778
1991-02-20,365.14,369.37,364.38,369.37,103155556
1991-02-19,369.39,370.11,367.05,369.06,105500000
1991-02-15,369.06,369.49,364.23,364.23,126933333
1991-02-14,364.22,370.26,362.77,369.02,128194444
1991-02-13,369.02,369.49,364.64,365.5,116644444
1991-02-12,365.5,370.54,365.5,368.58,142311111
1991-02-11,368.58,368.58,359.32,359.36,147416667
1991-02-08,359.35,359.35,356.02,356.52,104350000
1991-02-07,356.52,363.43,355.53,358.07,162327778
1991-02-06,358.07,358.07,349.58,351.26,153855556
1991-02-05,351.26,351.84,347.21,348.34,161427778
1991-02-04,348.34,348.71,342.96,343.05,139305556
1991-02-01,343.05,344.9,340.37,343.91,137038889
1991-01-31,343.93,343.93,340.47,340.92,113622222
1991-01-30,340.91,340.91,335.71,335.8,125994444
1991-01-29,335.84,336.03,334.26,336.03,86522222
1991-01-28,336.03,337.41,335.81,336.06,78483333
1991-01-25,336.07,336.92,334.2,334.78,107972222
1991-01-24,334.78,335.83,330.19,330.21,123972222
1991-01-23,330.21,331.04,327.93,328.3,93677778
1991-01-22,328.31,331.26,327.83,331.06,98366667
1991-01-21,331.06,332.23,328.87,332.23,75716667
1991-01-18,332.23,332.23,327.08,327.93,125983333
1991-01-17,327.97,327.97,316.25,316.25,177266667
1991-01-16,316.17,316.94,312.94,313.73,74755556
1991-01-15,313.73,313.73,311.84,312.49,61111111
1991-01-14,312.49,315.23,309.35,315.23,67127778
1991-01-11,315.23,315.24,313.59,314.53,68361111
1991-01-10,314.53,314.77,311.51,311.51,69172222
1991-01-09,311.49,320.73,310.93,314.9,106166667
1991-01-08,314.9,316.97,313.79,315.44,79661111
1991-01-07,315.44,320.97,315.44,320.97,72561111
1991-01-04,321.0,322.35,318.87,321.91,78233333
1991-01-03,321.91,326.53,321.9,326.46,78583333
1991-01-02,326.45,330.75,326.45,330.2,70155556
1990-12-31,330.22,330.23,327.5,328.71,63405556
1990-12-28,328.72,328.72,327.24,328.29,61683333
1990-12-27,328.29,331.04,328.23,330.85,57166667
1990-12-26,330.85,331.69,329.89,329.89,43738889
1990-12-24,329.9,331.74,329.16,331.74,31777778
1990-12-21,331.75,332.47,330.12,330.12,129666667
1990-12-20,330.12,330.74,326.94,330.2,97055556
1990-12-19,330.2,330.8,329.39,330.04,100211111
1990-12-18,330.05,330.43,325.75,326.02,98033333
1990-12-17,326.02,326.82,324.46,326.82,65866667
1990-12-14,326.82,329.34,325.16,329.34,83894444
1990-12-13,329.34,330.58,328.77,330.14,90061111
1990-12-12,330.19,330.36,326.44,326.44,101261111
1990-12-11,326.44,328.88,325.65,328.88,80738889
1990-12-10,328.89,328.97,326.15,327.75,77027778
1990-12-07,327.75,329.39,326.39,329.09,91638889
1990-12-06,329.07,333.98,328.37,329.94,142433333
1990-12-05,329.92,329.92,325.66,326.36,114344444
1990-12-04,326.35,326.77,321.97,324.11,103233333
1990-12-03,324.1,324.9,322.23,322.23,98333333
1990-11-30,322.22,323.02,315.42,316.42,106861111
1990-11-29,316.42,317.95,315.03,317.95,78288889
1990-11-28,317.95,319.96,317.62,318.11,80827778
1990-11-27,318.1,318.69,315.8,316.51,81994444
1990-11-26,316.51,316.51,311.48,315.08,73077778
1990-11-23,315.1,317.3,315.06,316.03,35194444
1990-11-21,316.03,316.15,312.42,315.31,78144444
1990-11-20,315.31,319.34,315.31,319.34,89538889
1990-11-19,319.34,319.39,317.15,317.15,78305556
1990-11-16,317.12,318.8,314.99,317.02,91911111
1990-11-15,317.02,320.4,316.13,320.4,84094444
1990-11-14,320.4,321.7,317.23,317.66,99616667
1990-11-13,317.67,319.48,317.26,319.48,89022222
1990-11-12,319.48,319.77,313.73,313.74,89661111
1990-11-09,313.74,313.78,307.61,307.61,80644444
1990-11-08,307.61,309.77,305.03,306.01,86427778
1990-11-07,306.01,311.62,305.79,311.62,82850000
1990-11-06,311.62,314.76,311.43,314.59,79255556
1990-11-05,314.59,314.61,311.41,311.85,81950000
1990-11-02,311.85,311.94,306.88,307.02,93722222
1990-11-01,307.02,307.27,301.61,303.99,88483333
1990-10-31,304.0,305.7,302.33,304.06,86700000
1990-10-30,304.06,304.36,299.44,301.88,85250000
1990-10-29,301.88,307.41,300.69,304.74,74433333
1990-10-26,304.71,310.17,304.71,310.17,72327778
1990-10-25,310.17,313.71,309.7,312.6,78588889
1990-10-24,312.6,313.51,310.74,312.36,82938889
1990-10-23,312.36,315.06,312.06,314.76,81277778
1990-10-22,314.76,315.83,310.47,312.48,84805556
1990-10-19,312.48,312.48,305.74,305.74,123044444
1990-10-18,305.74,305.74,298.75,298.75,113394444
1990-10-17,298.76,301.5,297.79,298.92,89588889
1990-10-16,298.92,304.34,298.12,303.23,83094444
1990-10-15,303.23,304.79,296.41,300.03,91655556
1990-10-12,300.03,301.68,295.22,295.45,104411111
1990-10-11,295.46,301.45,294.51,300.39,100033333
1990-10-10,300.39,306.43,299.21,305.09,93994444
1990-10-09,305.1,313.46,305.09,313.46,80894444
1990-10-08,313.48,315.03,311.5,311.5,55261111
1990-10-05,311.5,314.79,305.76,312.69,85211111
1990-10-04,312.69,313.4,308.59,311.4,80783333
1990-10-03,311.4,316.26,310.7,315.21,75272222
1990-10-02,315.21,319.69,314.94,314.94,104644444
1990-10-01,314.94,314.94,306.1,306.1,112338889
1990-09-28,306.05,306.05,295.98,300.97,111672222
1990-09-27,300.97,307.47,299.1,305.06,101494444
1990-09-26,305.06,308.28,303.05,308.26,86427778
1990-09-25,308.26,308.27,304.23,305.46,86633333
1990-09-24,304.59,311.3,303.58,311.3,91150000
1990-09-21,311.32,312.17,307.98,311.53,111694444
1990-09-20,311.48,316.6,310.55,316.6,80611111
1990-09-19,316.6,319.35,316.25,318.6,81961111
1990-09-18,318.6,318.85,314.27,317.77,78405556
1990-09-17,317.77,318.05,315.21,316.83,61444444
1990-09-14,316.83,318.65,314.76,318.65,74105556
1990-09-13,318.65,322.51,318.02,322.51,68550000
1990-09-12,322.54,322.55,319.6,321.04,72161111
1990-09-11,321.04,322.18,319.6,321.63,62900000
1990-09-10,321.63,326.53,320.31,323.42,66516667
1990-09-07,323.4,324.18,319.71,320.46,68777778
1990-09-06,320.46,324.39,319.37,324.39,69788889
1990-09-05,324.39,324.52,320.99,323.09,67005556
1990-09-04,323.09,323.09,319.11,322.56,51633333
1990-08-31,322.56,322.57,316.59,318.71,53600000
1990-08-30,318.71,324.57,317.82,324.19,67161111
1990-08-29,324.19,325.83,320.87,321.34,74577778
1990-08-28,321.34,322.2,320.25,321.44,70922222
1990-08-27,321.44,323.11,311.55,311.55,88972222
1990-08-24,311.51,311.65,306.18,307.06,110577778
1990-08-23,307.06,316.55,306.56,316.55,139133333
1990-08-22,316.55,324.15,316.55,321.86,97527778
1990-08-21,321.86,328.51,318.78,328.51,108127778
1990-08-20,328.51,329.9,327.07,327.83,72016667
1990-08-17,327.83,332.36,324.63,332.36,118088889
1990-08-16,332.39,340.06,332.39,340.06,77138889
1990-08-15,340.06,341.92,339.38,339.39,75950000
1990-08-14,339.39,340.96,337.19,338.84,72400000
1990-08-13,338.84,338.88,332.02,335.39,68233333
1990-08-10,335.52,339.9,334.22,339.9,80744444
1990-08-09,339.94,340.56,337.56,338.35,86561111
1990-08-08,338.35,339.21,334.83,334.83,105777778
1990-08-07,334.83,338.63,332.22,334.43,128655556
1990-08-06,334.43,344.86,333.27,344.86,133555556
1990-08-03,344.86,351.48,338.2,351.48,164377778
1990-08-02,351.48,355.52,349.73,355.52,140605556
1990-08-01,355.52,357.35,353.82,356.15,99033333
1990-07-31,356.15,357.54,353.91,355.55,97433333
1990-07-30,355.55,355.55,351.15,353.44,81372222
1990-07-27,353.44,355.94,352.14,355.9,82816667
1990-07-26,355.91,357.47,353.95,357.09,86133333
1990-07-25,357.09,357.52,354.8,355.79,90850000
1990-07-24,355.79,356.09,351.46,355.31,101066667
1990-07-23,355.31,361.61,350.09,361.61,116127778
1990-07-20,361.61,366.64,361.58,365.32,98783333
1990-07-19,365.32,365.32,361.29,364.22,89994444
1990-07-18,364.22,367.52,362.95,367.52,93755556
1990-07-17,367.52,369.4,364.99,368.95,98216667
1990-07-16,368.95,369.78,367.31,367.31,83016667
1990-07-13,367.31,369.68,365.45,365.45,119777778
1990-07-12,365.44,365.46,360.57,361.23,118433333
1990-07-11,361.23,361.23,356.49,356.49,90122222
1990-07-10,356.49,359.74,356.41,359.52,82016667
1990-07-09,359.52,360.05,358.11,358.42,66327778
1990-07-06,358.42,359.02,354.64,355.69,62072222
1990-07-05,355.68,360.16,354.86,360.16,71288889
1990-07-03,360.16,360.73,359.44,359.54,72250000
1990-07-02,359.54,359.58,357.54,358.02,72333333
1990-06-29,358.02,359.09,357.3,357.64,80838889
1990-06-28,357.63,357.63,355.16,355.16,75622222
1990-06-27,355.14,355.89,351.23,352.06,81455556
1990-06-26,352.06,356.09,351.85,352.32,78566667
1990-06-25,352.31,356.41,351.91,355.42,73944444
1990-06-22,355.43,363.2,355.31,360.52,95872222
1990-06-21,360.47,360.88,357.63,359.1,76983333
1990-06-20,359.1,359.91,357.0,358.47,76344444
1990-06-19,358.47,358.9,356.18,356.88,74961111
1990-06-18,356.88,362.91,356.88,362.91,74150000
1990-06-15,362.91,363.14,360.71,362.89,113961111
1990-06-14,362.9,364.9,361.64,364.9,75427778
1990-06-13,364.9,367.09,364.51,366.25,88283333
1990-06-12,366.25,367.27,361.15,361.63,87277778
1990-06-11,361.63,361.63,357.7,358.71,66416667
1990-06-08,358.71,363.49,357.68,363.15,79222222
1990-06-07,363.15,365.92,361.6,365.92,89088889
1990-06-06,364.96,366.64,364.42,366.64,91127778
1990-06-05,366.64,368.78,365.49,367.4,110955556
1990-06-04,367.4,367.85,362.43,363.16,97511111
1990-06-01,363.16,363.52,361.21,361.26,104366667
1990-05-31,361.23,361.84,360.23,360.86,92050000
1990-05-30,360.86,362.26,360.0,360.65,110855556
1990-05-29,360.65,360.65,354.55,354.58,76338889
1990-05-25,354.58,358.41,354.32,358.41,66805556
1990-05-24,358.41,359.56,357.87,359.29,86188889
1990-05-23,359.29,359.29,356.99,358.43,95738889
1990-05-22,358.43,360.5,356.09,358.0,112972222
1990-05-21,358.0,359.07,353.78,354.64,92377778
1990-05-18,354.64,354.64,352.52,354.47,90288889
1990-05-17,354.47,356.92,354.0,354.0,91538889
1990-05-16,354.0,354.68,351.95,354.27,88783333
1990-05-15,354.28,355.09,352.84,354.75,92072222
1990-05-14,354.75,358.41,351.95,352.0,125227778
1990-05-11,352.0,352.31,343.82,343.82,130022222
1990-05-10,343.82,344.98,342.77,342.87,88033333
1990-05-09,342.86,343.08,340.9,342.01,84566667
1990-05-08,342.01,342.03,340.17,340.53,80127778
1990-05-07,340.53,341.07,338.11,338.39,73755556
1990-05-04,338.39,338.46,335.17,335.58,78083333
1990-05-03,335.57,337.02,334.47,334.48,80866667
1990-05-02,334.48,334.48,332.15,332.25,78672222
1990-05-01,332.25,332.83,330.8,330.8,82788889
1990-04-30,330.8,331.31,327.76,329.11,68194444
1990-04-27,329.11,333.57,328.71,332.92,72572222
1990-04-26,332.92,333.76,330.67,332.03,78516667
1990-04-25,332.03,332.74,330.36,330.36,74155556
1990-04-24,330.36,332.97,329.71,331.05,76311111
1990-04-23,331.05,335.12,330.09,335.12,75638889
1990-04-20,335.12,338.52,333.41,338.09,96811111
1990-04-19,338.09,340.72,337.59,340.72,84961111
1990-04-18,340.72,345.33,340.11,344.68,81738889
1990-04-17,344.68,345.19,342.06,344.74,71105556
1990-04-16,344.74,347.3,344.1,344.34,79338889
1990-04-12,344.34,344.79,341.91,341.92,79150000
1990-04-11,341.92,343.0,341.26,342.07,78377778
1990-04-10,342.07,342.41,340.62,341.37,75566667
1990-04-09,341.37,341.83,339.88,340.08,63872222
1990-04-06,340.08,341.73,338.94,340.73,76383333
1990-04-05,340.73,342.85,340.63,341.09,80094444
1990-04-04,341.09,344.12,340.4,343.64,88627778
1990-04-03,343.64,343.76,338.7,338.7,85727778
1990-04-02,338.7,339.94,336.33,339.94,69088889
1990-03-30,339.94,341.41,338.21,340.79,77411111
1990-03-29,340.79,342.07,339.77,342.0,73438889
1990-03-28,342.0,342.58,340.6,341.5,79055556
1990-03-27,341.5,341.5,337.03,337.63,73116667
1990-03-26,337.63,339.74,337.22,337.22,64505556
1990-03-23,337.22,337.58,335.69,335.69,73372222
1990-03-22,335.69,339.77,333.62,339.74,97738889
1990-03-21,339.74,342.34,339.56,341.57,72772222
1990-03-20,341.57,344.49,340.87,343.53,98511111
1990-03-19,343.53,343.76,339.12,341.91,79055556
1990-03-16,341.91,341.91,338.07,338.07,123622222
1990-03-15,338.07,338.91,336.87,336.87,80227778
1990-03-14,336.87,337.63,334.93,336.0,80588889
1990-03-13,336.0,338.67,335.36,338.67,80800000
1990-03-12,338.67,339.08,336.14,337.93,63772222
1990-03-09,337.93,340.27,336.84,340.12,83561111
1990-03-08,340.27,340.66,336.95,336.95,94944444
1990-03-07,336.95,338.84,336.33,337.93,90877778
1990-03-06,337.93,337.93,333.57,333.74,79800000
1990-03-05,333.74,336.38,333.49,335.54,77838889
1990-03-02,335.54,335.54,332.72,332.74,91294444
1990-03-01,332.74,334.4,331.08,331.89,87738889
1990-02-28,331.89,333.48,330.16,330.26,102444444
1990-02-27,330.26,331.94,328.47,328.68,84772222
1990-02-26,328.67,328.67,323.98,324.16,82722222
1990-02-23,324.15,326.15,322.1,325.7,82494444
1990-02-22,325.7,330.98,325.7,327.67,102400000
1990-02-21,327.67,328.17,324.47,327.91,88466667
1990-02-20,327.99,332.72,326.26,332.72,81833333
1990-02-16,332.72,335.64,332.42,334.89,92688889
1990-02-15,334.89,335.21,331.61,332.01,97011111
1990-02-14,332.01,333.2,330.64,331.02,76961111
1990-02-13,331.02,331.61,327.92,330.08,80272222
1990-02-12,330.08,333.62,329.97,333.62,65772222
1990-02-09,333.62,334.6,332.41,333.02,81616667
1990-02-08,332.96,336.09,332.0,333.75,97911111
1990-02-07,333.75,333.76,326.55,329.66,103727778
1990-02-06,329.66,331.86,328.2,331.85,74483333
1990-02-05,331.85,332.16,330.45,330.92,72750000
1990-02-02,330.92,332.1,328.09,328.79,91333333
1990-02-01,328.79,329.86,327.76,329.08,85877778
1990-01-31,329.08,329.08,322.98,322.98,105366667
1990-01-30,322.98,325.73,319.83,325.2,103350000
1990-01-29,325.2,327.31,321.79,325.8,83761111
1990-01-26,325.8,328.58,321.44,326.09,110105556
1990-01-25,326.08,332.33,325.33,330.26,95705556
1990-01-24,330.26,331.71,324.17,331.61,115461111
1990-01-23,331.61,332.76,328.67,330.38,99611111
1990-01-22,330.38,339.96,330.28,339.14,82433333
1990-01-19,339.15,340.48,338.19,338.19,103105556
1990-01-18,338.19,338.38,333.98,337.4,99216667
1990-01-17,337.4,342.01,336.26,340.77,94705556
1990-01-16,340.75,340.75,333.37,337.0,103372222
1990-01-15,337.0,339.94,336.57,339.93,78105556
1990-01-12,339.93,348.53,339.49,348.53,102155556
1990-01-11,348.53,350.14,347.31,347.31,85772222
1990-01-10,347.31,349.62,344.32,349.62,97772222
1990-01-09,349.62,354.17,349.61,353.83,86227778
1990-01-08,353.79,354.24,350.54,352.2,77838889
1990-01-05,352.2,355.67,351.35,355.67,88072222
1990-01-04,355.67,358.76,352.89,358.76,98333333
1990-01-03,358.76,360.59,357.89,359.69,106850000
1990-01-02,359.69,359.69,351.98,353.4,90038889
1989-12-29,353.4,353.41,350.67,350.68,81077778
1989-12-28,350.67,350.68,348.76,348.8,71127778
1989-12-27,348.81,349.12,346.81,346.84,74300000
1989-12-26,346.81,347.87,346.53,347.42,43116667
1989-12-22,347.42,347.53,344.76,344.78,67211111
1989-12-21,344.78,345.03,342.84,342.84,97305556
1989-12-20,342.84,343.7,341.79,342.5,98066667
1989-12-19,342.46,343.74,339.63,343.69,103366667
1989-12-18,343.69,350.88,342.19,350.14,102638889
1989-12-15,350.14,351.86,346.08,350.97,133550000
1989-12-14,350.93,352.75,350.08,352.74,99277778
1989-12-13,352.75,354.1,351.65,351.7,102588889
1989-12-12,351.73,352.21,348.41,348.56,98233333
1989-12-11,348.56,348.74,346.39,348.68,81738889
1989-12-08,348.69,349.6,347.59,347.6,80505556
1989-12-07,347.59,349.84,346.0,348.55,89988889
1989-12-06,348.55,349.94,347.91,349.58,81027778
1989-12-05,349.58,352.24,349.58,351.41,85911111
1989-12-04,351.41,351.51,350.32,350.63,83533333
1989-12-01,350.63,351.88,345.99,346.01,110666667
1989-11-30,345.99,346.5,343.57,343.6,85111111
1989-11-29,343.6,345.77,343.36,345.77,81816667
1989-11-28,345.77,346.33,344.41,345.61,85427778
1989-11-27,345.61,346.24,343.97,343.98,82994444
1989-11-24,343.97,344.24,341.91,341.92,47938889
1989-11-22,341.91,341.92,339.59,339.59,80961111
1989-11-21,339.59,340.21,337.53,339.35,82166667
1989-11-20,339.35,341.9,338.29,341.61,71205556
1989-11-17,341.61,342.24,339.85,340.58,83900000
1989-11-16,340.58,341.02,338.93,340.54,82427778
1989-11-15,340.54,340.54,337.14,338.0,86183333
1989-11-14,337.99,340.41,337.06,339.55,79538889
1989-11-13,339.55,340.51,337.93,339.08,78194444
1989-11-10,339.1,339.1,336.57,336.57,73222222
1989-11-09,336.57,338.73,336.21,338.15,79661111
1989-11-08,338.15,339.41,334.81,334.81,94527778
1989-11-07,334.81,334.82,330.91,332.61,90555556
1989-11-06,332.61,337.62,332.33,337.61,75266667
1989-11-03,337.62,339.67,337.37,338.48,73055556
1989-11-02,338.48,341.2,336.61,341.2,84688889
1989-11-01,341.2,341.74,339.79,340.36,85688889
1989-10-31,340.36,340.86,335.07,335.08,97833333
1989-10-30,335.07,337.04,334.48,335.06,70350000
1989-10-27,335.06,337.97,333.26,337.93,94627778
1989-10-26,337.93,342.5,337.2,342.5,97355556
1989-10-25,342.5,344.51,341.96,343.7,86472222
1989-10-24,343.7,344.83,335.13,344.83,132200000
1989-10-23,344.83,348.19,344.22,347.11,75477778
1989-10-20,347.16,347.57,344.47,347.04,91572222
1989-10-19,347.13,348.82,341.76,341.76,110066667
1989-10-18,341.76,343.39,339.03,341.16,92722222
1989-10-17,341.16,342.85,335.69,342.84,124483333
1989-10-16,342.85,342.87,327.12,333.65,231272222
1989-10-13,333.65,355.53,332.81,355.39,139538889
1989-10-12,355.39,356.99,354.91,356.99,88955556
1989-10-11,356.99,359.13,356.08,359.13,91150000
1989-10-10,359.13,360.44,358.11,359.8,81977778
1989-10-09,359.8,359.86,358.06,358.76,48227778
1989-10-06,358.78,359.05,356.97,356.97,95844444
1989-10-05,356.97,357.63,356.28,356.94,98827778
1989-10-04,356.94,357.49,354.71,354.71,108105556
1989-10-03,354.71,354.73,350.85,350.87,101416667
1989-10-02,350.87,350.99,348.35,349.15,70783333
1989-09-29,349.15,350.31,348.12,348.6,86277778
1989-09-28,348.6,348.61,345.1,345.1,91244444
1989-09-27,345.1,345.47,342.85,344.33,88000000
1989-09-26,344.33,347.02,344.13,344.23,87972222
1989-09-25,344.23,347.05,343.7,347.05,67294444
1989-09-22,347.05,347.57,345.69,345.7,74083333
1989-09-21,345.7,348.46,344.96,346.47,81627778
1989-09-20,346.47,347.27,346.18,346.55,75911111
1989-09-19,346.55,348.17,346.44,346.73,78672222
1989-09-18,346.73,346.84,344.6,345.06,76077778
1989-09-15,345.06,345.06,341.37,343.16,130477778
1989-09-14,343.16,345.61,342.55,345.46,82916667
1989-09-13,345.46,350.1,345.46,348.7,97405556
1989-09-12,348.7,349.46,347.5,347.66,78966667
1989-09-11,347.66,348.76,345.91,348.76,70011111
1989-09-08,348.76,349.18,345.74,348.35,85605556
1989-09-07,348.35,350.31,348.15,349.24,88977778
1989-09-06,349.24,352.56,347.98,352.56,89888889
1989-09-05,352.56,354.13,351.82,353.73,80655556
1989-09-01,353.73,353.9,350.88,351.45,74055556
1989-08-31,351.45,351.45,350.21,350.65,80455556
1989-08-30,350.65,352.27,348.66,349.84,96861111
1989-08-29,349.84,352.12,348.86,352.09,97338889
1989-08-28,352.09,352.09,349.08,350.52,72877778
1989-08-25,350.52,352.73,350.09,351.52,92183333
1989-08-24,351.52,351.52,344.7,344.7,125288889
1989-08-23,344.7,344.8,341.19,341.19,88688889
1989-08-22,341.19,341.25,339.0,340.67,78850000
