Attributes,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Symbols,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX
Date,,,,,,,,,,,,,,,
2021-11-26,4594.62,34899.34,16025.58,4664.63,35366.69,16302.57,4585.43,34749.8,15988.95,4664.63,35366.69,16237.41,2132760977,422038092,540036071
2021-11-24,4701.46,35804.38,16367.81,4702.87,35825.47,16370.56,4659.89,35591.03,16106.02,4675.78,35752.31,16202.26,1849716721,316649299,571722203
2021-11-23,4690.7,35813.8,16306.72,4699.39,35841.52,16417.5,4652.66,35542.87,16121.7,4678.48,35619.92,16330.18,2230377284,432576496,763520261
2021-11-22,4682.94,35619.25,16380.98,4743.83,35929.66,16764.86,4682.17,35615.55,16374.78,4712.0,35631.41,16644.77,2465454579,467890996,827552828
2021-11-19,4697.96,35601.98,16573.34,4717.75,35879.09,16625.86,4694.22,35555.37,16523.83,4708.44,35879.09,16558.56,2452147236,492114769,766252240
2021-11-18,4704.54,35870.95,16482.97,4708.8,35952.63,16501.92,4672.78,35654.39,16309.51,4700.72,35901.69,16398.76,2229419489,480002629,819555856
2021-11-17,4688.67,35931.05,16308.07,4701.5,36159.7,16398.95,4684.41,35909.48,16276.77,4701.5,36159.7,16329.07,2073793765,408410897,642372736
2021-11-16,4700.9,36142.22,16309.77,4714.95,36316.61,16329.5,4679.42,36076.18,16156.7,4679.42,36076.18,16170.29,1969710437,361539407,590653851
2021-11-15,4682.8,36087.45,16189.12,4697.42,36236.07,16256.73,4672.86,36031.78,16096.37,4689.3,36128.83,16227.01,1821708114,326667902,556180526
2021-11-12,4682.85,36100.31,16199.88,4688.47,36147.63,16218.55,4650.77,35934.59,16012.78,4655.24,35963.78,16078.13,1878873391,332877997,567984190
2021-11-11,4649.27,35921.23,16032.47,4664.55,36108.17,16116.25,4648.31,35915.27,16019.39,4659.39,36038.78,16114.05,1745650301,328685610,495715935
2021-11-10,4646.71,36079.94,15985.57,4684.85,36346.61,16224.51,4630.86,36009.5,15905.28,4670.26,36299.25,16087.02,2141600225,342971711,635571365
2021-11-09,4685.25,36319.98,16219.94,4708.53,36416.98,16401.89,4670.87,36173.07,16168.63,4707.25,36404.53,16389.99,2077878164,303825543,685167434
2021-11-08,4701.7,36432.22,16336.03,4714.92,36565.73,16401.93,4694.39,36334.42,16314.0,4701.48,36416.46,16351.49,2208829524,360384779,691747356
2021-11-05,4697.53,36327.95,16359.38,4718.5,36484.75,16454.48,4681.32,36190.2,16302.06,4699.26,36268.75,16397.59,2604934263,534285391,714972516
2021-11-04,4680.06,36124.23,16346.24,4683.0,36168.03,16387.95,4662.59,35986.48,16169.56,4662.93,36107.46,16193.22,2514981463,361561660,766803668
2021-11-03,4660.57,36157.58,16144.5,4663.46,36178.51,16157.6,4621.19,35891.73,15950.59,4630.65,36059.09,16000.6,2155080069,320354913,604822835
2021-11-02,4630.65,36052.63,15972.49,4635.15,36088.81,15988.33,4613.34,35884.13,15877.27,4613.34,35935.11,15885.34,2156232672,386051528,594961192
2021-11-01,4613.67,35913.84,15905.28,4620.34,36009.74,15910.35,4595.06,35797.97,15785.31,4610.62,35833.65,15879.61,2033758725,344396909,613117609
2021-10-29,4605.38,35819.56,15850.47,4608.08,35852.53,15856.9,4567.59,35633.2,15638.74,4572.87,35712.28,15638.74,2350301616,459864198,715386244
2021-10-28,4596.42,35730.48,15778.16,4597.55,35742.25,15784.0,4562.84,35545.41,15650.01,4562.84,35545.41,15674.39,2180879850,383302764,650118968
2021-10-27,4551.68,35490.69,15598.39,4584.57,35835.43,15729.75,4551.66,35490.43,15578.68,4580.22,35835.43,15603.16,2255666226,399667682,680037662
2021-10-26,4574.79,35756.88,15559.49,4598.53,35892.92,15710.79,4569.17,35734.73,15518.59,4578.69,35791.05,15615.36,2018287292,380520849,684084651
2021-10-25,4566.48,35741.15,15514.19,4572.62,35787.04,15555.66,4537.36,35629.37,15338.49,4553.69,35692.62,15417.25,1849843381,309879527,561029559
2021-10-22,4544.9,35677.02,15355.07,4559.67,35765.02,15474.28,4524.0,35533.95,15291.95,4546.12,35607.72,15422.07,1820296105,377998070,598015600
2021-10-21,4549.78,35603.08,15489.59,4551.44,35612.36,15497.58,4526.89,35442.53,15350.5,4532.24,35520.32,15365.81,1903670277,341046446,521612302
2021-10-20,4536.19,35609.34,15388.71,4540.87,35669.69,15457.11,4524.4,35465.71,15333.43,4524.42,35475.16,15448.0,1842279378,301816501,490366213
2021-10-19,4519.63,35457.31,15410.72,4520.4,35462.68,15414.97,4496.41,35290.12,15320.62,4497.34,35325.37,15349.45,1701720108,314648025,489471830
2021-10-18,4486.46,35258.61,15300.89,4488.75,35327.57,15307.51,4447.47,35035.94,15074.71,4463.72,35221.02,15091.58,1871645425,358473544,505588564
2021-10-15,4471.37,35294.76,15146.92,4475.82,35320.97,15150.14,4447.69,35023.63,15064.59,4447.69,35023.63,15106.97,2048713822,361468256,535672301
2021-10-14,4438.26,34912.56,15052.42,4439.73,34923.83,15059.89,4386.75,34443.22,14901.59,4386.75,34443.22,14925.58,1941352446,371675488,543136558
2021-10-13,4363.8,34377.81,14774.6,4372.87,34449.83,14800.83,4329.92,34115.1,14676.58,4358.01,34372.71,14751.8,1928089452,354800727,512797442
2021-10-12,4350.65,34378.34,14662.11,4374.89,34611.24,14784.78,4342.09,34318.94,14636.33,4368.31,34507.15,14772.29,1951341517,351980410,544846362
2021-10-11,4361.19,34496.06,14713.73,4415.88,34951.35,14907.57,4360.59,34486.51,14709.05,4385.44,34723.79,14765.69,1684626168,288326951,432082861
2021-10-08,4391.34,34746.25,14820.75,4412.02,34842.62,14948.35,4386.22,34661.95,14805.5,4406.51,34757.57,14942.36,1683911086,270209916,441497744
2021-10-07,4399.76,34754.94,14897.13,4429.97,34975.19,15010.32,4383.73,34509.72,14878.22,4383.73,34509.72,14899.07,1942954035,310485135,506823447
2021-10-06,4363.55,34416.99,14766.75,4365.57,34432.68,14775.64,4290.49,33854.69,14499.48,4319.57,34198.96,14529.89,2062682920,380255397,562544842
2021-10-05,4345.72,34314.67,14674.15,4369.23,34490.95,14763.64,4309.87,34035.25,14520.23,4309.87,34035.25,14533.43,2026525955,360947205,538067653
2021-10-04,4300.46,34002.92,14472.12,4355.51,34410.28,14727.6,4278.94,33821.58,14384.93,4348.84,34312.96,14713.6,2352030389,457932000,650755588
2021-10-01,4357.04,34326.46,14791.87,4375.19,34490.56,14830.84,4288.52,33785.54,14555.12,4317.16,33930.7,14731.38,2202907200,492420154,562675416
2021-09-30,4307.54,33843.92,14689.62,4382.55,34557.37,14888.22,4306.24,33833.32,14684.55,4370.67,34467.98,14830.3,2292980186,406154846,597620311
2021-09-29,4359.46,34390.72,14752.89,4385.57,34580.42,14914.92,4355.08,34305.96,14727.41,4362.41,34360.08,14835.51,1899919741,328733256,576976737
2021-09-28,4352.63,34299.99,14770.3,4419.54,34798.21,15040.57,4346.33,34254.65,14758.98,4419.54,34747.7,15001.98,2411082003,444415702,707927995
2021-09-27,4443.11,34869.37,15204.83,4457.3,35061.12,15240.58,4436.19,34739.27,15106.45,4442.12,34739.27,15205.23,2044774771,340233595,499881304
2021-09-24,4455.48,34798.0,15329.68,4463.12,34857.06,15345.54,4430.27,34648.08,15209.16,4438.04,34762.31,15222.96,1687771288,283022934,405785623
2021-09-23,4448.98,34764.82,15316.58,4465.4,34879.78,15356.92,4406.75,34296.3,15199.43,4406.75,34296.3,15231.2,1974708404,316183747,462081251
2021-09-22,4395.64,34258.32,15176.51,4416.75,34440.42,15230.34,4367.43,34006.87,15029.9,4367.43,34006.87,15073.96,2024995238,349642017,539917110
2021-09-21,4354.19,33919.84,15027.77,4394.87,34313.88,15139.89,4347.96,33914.02,14986.98,4374.45,34025.61,15096.98,1926605020,349921122,485193391
2021-09-20,4357.73,33970.47,15012.19,4402.95,34459.72,15157.26,4305.91,33613.03,14821.03,4402.95,34459.72,15068.65,2601202238,506527994,716245690
2021-09-17,4432.99,34584.88,15333.47,4471.52,34779.86,15485.21,4427.76,34519.63,15291.04,4469.74,34737.86,15481.43,3770722859,671000759,872824050
2021-09-16,4473.75,34751.32,15515.91,4485.87,34943.55,15539.14,4443.8,34540.11,15370.88,4477.09,34810.27,15452.67,1846633558,320894591,495018116
2021-09-15,4480.7,34814.39,15503.53,4486.87,34880.77,15518.95,4438.37,34522.03,15316.4,4447.49,34580.95,15419.95,2126502586,374859256,589496885
2021-09-14,4443.05,34577.57,15382.9,4485.68,34990.36,15525.97,4435.46,34510.3,15352.06,4479.33,34906.9,15505.79,2021922303,370452133,563779111
2021-09-13,4468.73,34869.63,15434.5,4492.99,34939.1,15562.28,4445.7,34665.5,15351.7,4474.81,34665.5,15545.66,2060402092,395732307,560052316
2021-09-10,4458.58,34607.72,15440.75,4520.47,35104.25,15673.5,4457.66,34599.61,15433.43,4506.92,34949.59,15648.05,1860497153,366070143,564158271
2021-09-09,4493.28,34879.38,15561.05,4529.9,35199.89,15675.46,4492.07,34847.3,15556.75,4513.02,35013.08,15639.44,1837254326,301857809,461096428
2021-09-08,4514.07,35031.07,15620.85,4521.79,35175.15,15669.01,4493.95,34925.61,15528.45,4518.09,35087.45,15669.01,1783658630,292830900,504507724
2021-09-07,4520.03,35100.0,15675.76,4535.38,35373.24,15701.4,4513.0,35060.9,15610.23,4535.38,35373.24,15662.3,1805777278,334626819,495804216
2021-09-03,4535.43,35369.09,15652.86,4541.45,35422.71,15668.12,4521.3,35269.4,15554.97,4532.42,35401.73,15578.96,1529886805,251000526,399936797
2021-09-02,4536.95,35443.82,15604.25,4545.85,35475.4,15681.76,4524.66,35348.48,15554.29,4534.48,35353.06,15656.28,1778239902,310395463,459277096
2021-09-01,4524.09,35312.53,15611.57,4537.11,35407.37,15696.42,4522.02,35287.05,15603.67,4528.8,35387.55,15637.13,1943483583,314713523,496689030
2021-08-31,4522.68,35360.73,15582.51,4531.39,35449.79,15604.45,4515.8,35289.86,15522.78,4529.75,35391.38,15601.34,2177504229,395191509,627251738
2021-08-30,4528.79,35399.84,15605.09,4537.36,35510.71,15620.62,4513.76,35374.46,15459.75,4513.76,35471.8,15460.93,1564582288,281273389,490082984
2021-08-27,4509.37,35455.8,15432.95,4513.33,35479.18,15447.03,4474.1,35231.11,15292.74,4474.1,35231.11,15305.75,1665809773,282439352,477677404
2021-08-26,4470.0,35213.12,15278.52,4495.9,35498.45,15369.28,4468.99,35205.1,15265.23,4493.75,35449.68,15348.98,1642206826,261134341,467348193
2021-08-25,4496.19,35405.5,15368.92,4501.71,35501.14,15404.36,4485.66,35287.63,15341.92,4490.45,35388.77,15384.83,1777933554,295938944,551834017
2021-08-24,4486.23,35366.26,15357.68,4492.81,35445.47,15384.42,4482.28,35356.18,15319.55,4484.4,35382.72,15338.92,1743330697,296274532,505066183
2021-08-23,4479.53,35335.71,15312.82,4489.88,35428.91,15341.47,4450.29,35160.97,15140.14,4450.29,35160.97,15140.14,1854558750,353201188,575269784
2021-08-20,4441.67,35120.08,15092.57,4444.35,35177.26,15103.94,4406.8,34867.07,14968.87,4410.56,34917.96,14974.06,1834179903,319308648,574863458
2021-08-19,4405.8,34894.12,14933.94,4418.61,34997.81,15000.19,4367.73,34690.25,14773.19,4382.44,34874.67,14773.19,2214340942,419682645,663533787
2021-08-18,4400.27,34960.69,14857.92,4454.32,35356.8,15039.9,4397.59,34943.41,14846.51,4440.94,35310.2,14975.02,1930293587,398037893,537388640
2021-08-17,4448.08,35343.28,15002.83,4462.12,35500.01,15062.7,4417.83,35120.31,14906.22,4462.12,35500.01,15018.94,1917517410,391894892,551407296
2021-08-16,4479.71,35625.4,15140.77,4480.26,35631.19,15142.03,4437.66,35231.87,14931.15,4461.65,35490.83,15090.05,1750996492,349796750,558321835
2021-08-13,4468.0,35515.38,15136.68,4468.37,35610.57,15150.48,4460.82,35474.78,15079.3,4464.84,35551.56,15101.84,1532626658,288326642,488081000
2021-08-12,4460.83,35499.85,15088.98,4461.77,35510.77,15097.91,4435.96,35352.53,14956.25,4446.08,35481.94,15012.6,1628478428,280298152,531408908
2021-08-11,4442.41,35484.97,15027.76,4449.44,35501.16,15127.78,4436.42,35300.89,14972.6,4442.18,35300.89,15101.82,1871786539,298517045,519779888
2021-08-10,4436.75,35264.67,15053.58,4445.21,35285.16,15169.45,4430.03,35091.91,15010.16,4435.79,35135.17,15157.37,1916238169,346841540,563059230
2021-08-09,4432.35,35101.85,15133.11,4439.39,35229.67,15154.68,4424.74,35041.24,15081.75,4437.77,35229.67,15136.14,1716583532,255720128,491516844
2021-08-06,4436.52,35208.51,15109.36,4440.82,35246.79,15162.34,4429.07,35077.44,15063.02,4429.07,35077.44,15125.74,1838165082,265239473,561827415
2021-08-05,4429.1,35064.25,15181.64,4429.76,35067.54,15184.27,4408.86,34815.61,15083.84,4408.86,34815.61,15105.4,1960628313,250096562,550100230
2021-08-04,4402.66,34792.67,15083.39,4416.17,35047.44,15117.38,4400.23,34790.62,15017.14,4415.95,35047.44,15059.16,2331475675,304763354,717673315
2021-08-03,4423.15,35116.4,15061.42,4423.79,35120.94,15063.66,4373.0,34714.33,14864.53,4392.74,34864.1,14997.2,2174964518,321747859,642687183
2021-08-02,4387.16,34838.16,14963.62,4422.18,35192.11,15059.89,4384.81,34808.2,14945.13,4406.86,34968.56,15046.11,1983436641,305922456,564975694
2021-07-30,4395.26,34935.47,14959.9,4412.25,35106.3,14990.86,4389.65,34871.13,14882.39,4395.12,35013.26,14882.39,2245846882,331053467,634497729
2021-07-29,4419.15,35084.53,15048.36,4429.97,35171.52,15091.96,4403.59,34985.99,15004.42,4403.59,34985.99,15015.3,2019354788,272323432,670108762
2021-07-28,4400.64,34930.93,15018.1,4415.47,35116.37,15078.85,4387.01,34876.84,14913.55,4402.95,35109.95,15005.17,2118843918,422819077,744279139
2021-07-27,4401.46,35058.52,14956.97,4416.38,35078.9,15107.74,4372.51,34878.07,14787.8,4416.38,35078.9,15103.01,2085640391,389294787,736171438
2021-07-26,4422.3,35144.31,15125.95,4422.73,35150.37,15142.35,4405.45,34950.19,15048.23,4409.58,35055.86,15088.29,1812247096,304893565,523699753
2021-07-23,4411.79,35061.55,15111.79,4415.18,35095.33,15125.84,4381.2,34855.11,14948.04,4381.2,34855.11,15004.43,1752390418,342258461,540856464
2021-07-22,4367.48,34823.35,14940.17,4369.87,34879.28,14941.38,4350.06,34673.03,14865.46,4361.27,34799.68,14865.46,1845434194,322395128,497211872
2021-07-21,4358.69,34798.0,14842.63,4359.7,34820.24,14843.17,4331.13,34556.96,14710.11,4331.13,34556.96,14723.67,2101370626,358437114,498855858
2021-07-20,4323.06,34511.99,14728.21,4336.84,34621.79,14790.6,4262.05,33981.79,14530.78,4265.11,33981.79,14601.34,2430577637,433906425,663404676
2021-07-19,4258.49,33962.04,14549.09,4296.4,34528.48,14578.96,4233.13,33741.76,14455.07,4296.4,34528.48,14517.96,2838151098,510463173,666063119
2021-07-16,4327.16,34687.85,14681.38,4375.09,35090.01,14875.97,4322.53,34647.82,14667.1,4367.43,35007.94,14842.08,2026420335,371369144,524902103
2021-07-15,4360.03,34987.02,14794.69,4369.02,34990.41,14907.51,4340.7,34762.87,14717.55,4369.02,34924.81,14903.5,1995704829,348417997,540369560
2021-07-14,4374.3,34933.23,14900.44,4393.68,35069.18,15001.13,4362.36,34826.87,14871.73,4380.11,34920.83,14984.86,2028264492,381986325,534402270
2021-07-13,4369.21,34888.79,14874.54,4392.37,35018.79,15002.28,4366.92,34876.89,14843.8,4381.07,34959.96,14871.04,1764023047,349211627,472919511
2021-07-12,4384.63,34996.18,14877.89,4386.68,35014.9,14899.46,4364.03,34730.15,14813.79,4372.41,34836.75,14878.71,1707501002,344868996,436251285
2021-07-09,4369.55,34870.16,14826.09,4371.6,34893.72,14838.72,4329.38,34457.51,14685.54,4329.38,34457.51,14709.32,1791690914,340542786,490857098
2021-07-08,4320.82,34421.93,14722.14,4330.88,34569.01,14763.67,4289.37,34145.59,14551.76,4321.07,34569.01,14577.67,2063982824,374853414,575178359
2021-07-07,4358.13,34681.79,14810.54,4361.88,34708.78,14891.19,4329.79,34435.59,14735.75,4351.01,34604.17,14889.76,1932877201,340215866,523973397
2021-07-06,4343.54,34577.37,14786.36,4356.46,34814.2,14797.45,4314.37,34358.42,14635.31,4356.46,34790.16,14755.16,2075709900,390545107,568296360
2021-07-02,4352.34,34786.35,14727.63,4355.43,34821.93,14738.14,4326.6,34613.49,14626.82,4326.6,34642.42,14633.51,1535619737,332517041,474370921
2021-07-01,4319.94,34633.53,14560.05,4320.66,34640.28,14576.64,4300.73,34498.85,14483.43,4300.73,34507.32,14530.63,1803458464,309690314,518982169
2021-06-30,4297.5,34502.51,14554.8,4302.43,34553.16,14582.3,4287.96,34245.48,14530.88,4290.65,34290.74,14560.07,1949896699,333493947,538710658
2021-06-29,4291.8,34292.29,14572.75,4300.52,34469.83,14575.19,4287.04,34266.83,14481.84,4293.21,34338.89,14523.63,1830630923,321388212,470953808
2021-06-28,4290.61,34283.27,14524.98,4292.14,34449.65,14530.07,4274.67,34186.13,14400.59,4284.9,34428.1,14401.63,1992399601,320257590,481112719
2021-06-25,4280.7,34433.84,14345.18,4286.12,34501.02,14401.71,4271.16,34314.8,14324.26,4274.45,34328.1,14396.63,2751790926,479748443,628404632
2021-06-24,4266.49,34196.82,14365.96,4271.28,34233.02,14429.14,4256.97,33933.91,14337.66,4256.97,33933.91,14358.3,1871426376,312093292,488964392
2021-06-23,4241.84,33874.24,14274.24,4256.6,34009.4,14324.74,4241.43,33869.83,14247.58,4249.27,33948.54,14275.09,1771820909,295238830,447612141
2021-06-22,4246.44,33945.58,14270.42,4255.84,34040.7,14288.49,4217.27,33751.06,14128.01,4224.61,33872.56,14140.3,1786553582,324672607,474794774
2021-06-21,4224.79,33876.97,14137.23,4226.24,33908.09,14150.91,4173.4,33312.07,13967.89,4173.4,33312.07,14055.04,2040521589,371791303,511109875
2021-06-18,4166.45,33290.08,14049.58,4204.78,33622.7,14140.62,4164.4,33271.93,14024.61,4204.78,33622.7,14125.12,3608789593,640224674,880273826
2021-06-17,4221.86,33823.45,14163.81,4232.29,34091.79,14205.43,4196.05,33626.61,13946.52,4220.37,34014.38,13946.7,2583091087,403334814,603897051
2021-06-16,4223.7,34033.67,13983.01,4251.89,34333.25,14100.11,4202.45,33917.11,13843.6,4248.87,34308.48,14053.12,2220452064,391112451,529860722
2021-06-15,4246.59,34299.33,14030.41,4257.16,34420.38,14126.25,4238.35,34199.16,14008.93,4255.28,34397.1,14120.81,1830754386,324089387,428596027
2021-06-14,4255.15,34393.75,14128.2,4255.59,34472.52,14129.33,4234.07,34211.54,13963.95,4248.31,34472.52,14002.14,1846240506,338121278,464890296
2021-06-11,4247.44,34479.6,13998.3,4248.38,34618.09,13998.65,4232.25,34328.65,13934.0,4242.9,34499.81,13959.47,1679469973,297377139,421447816
2021-06-10,4239.18,34466.24,13960.35,4249.74,34737.79,13962.98,4220.34,34447.25,13817.83,4228.56,34502.51,13834.26,1949114428,377521252,505288819
2021-06-09,4219.55,34447.14,13814.94,4237.09,34654.67,13900.71,4218.74,34439.37,13811.05,4232.99,34626.16,13865.51,1792953976,302696556,437460608
2021-06-08,4227.26,34599.82,13810.86,4236.74,34665.38,13913.4,4208.41,34452.94,13746.42,4233.81,34645.84,13873.46,2109263760,340651885,545967684
2021-06-07,4226.52,34630.24,13802.89,4232.34,34820.91,13808.41,4215.66,34574.51,13710.11,4229.34,34766.2,13744.16,1745172301,299990040,485123873
2021-06-04,4229.89,34756.39,13770.77,4233.45,34772.12,13784.77,4206.05,34618.69,13613.57,4206.05,34618.69,13619.79,1872715862,306595177,459727449
2021-06-03,4192.85,34577.04,13529.68,4204.39,34667.41,13608.54,4167.93,34334.41,13469.85,4191.43,34550.31,13568.91,2194432214,334321380,524684844
2021-06-02,4208.12,34600.38,13675.79,4217.37,34706.65,13712.68,4198.27,34545.96,13610.16,4206.82,34614.62,13655.71,2028836814,302421498,473369330
2021-06-01,4202.04,34575.31,13654.59,4234.12,34849.32,13773.45,4197.59,34542.87,13602.12,4216.52,34584.19,13764.27,2096973335,337295799,496555127
2021-05-28,4204.11,34529.45,13686.51,4218.36,34631.11,13765.8,4203.57,34520.09,13684.83,4210.77,34558.5,13717.0,1958464949,308099352,484059409
2021-05-27,4200.88,34464.64,13657.85,4213.38,34608.82,13724.76,4197.78,34389.24,13652.13,4201.94,34432.47,13686.86,3407781249,582378357,729135957
2021-05-26,4195.99,34323.05,13702.74,4202.61,34409.59,13726.06,4184.11,34271.44,13661.06,4191.59,34336.34,13687.71,2087338274,310227166,466243690
2021-05-25,4188.13,34312.46,13657.73,4213.42,34511.35,13734.41,4182.52,34266.03,13614.54,4205.94,34428.66,13701.3,2117333013,339153231,541841815
2021-05-24,4197.05,34393.98,13641.75,4209.52,34472.51,13687.61,4170.16,34253.87,13500.12,4170.16,34253.87,13504.39,1848676717,283121988,482236474
2021-05-21,4155.86,34207.84,13411.74,4188.72,34415.48,13573.84,4151.72,34121.91,13401.53,4168.61,34121.91,13573.22,2196798084,348076278,523464197
2021-05-20,4159.12,34084.15,13494.09,4172.8,34233.4,13526.01,4121.97,33872.41,13293.1,4121.97,33906.3,13294.59,2159532191,363036183,594253073
2021-05-19,4115.68,33896.04,13237.91,4116.93,33945.81,13243.98,4061.41,33473.8,12994.35,4098.45,33945.81,12998.53,2414067271,403833124,653122800
2021-05-18,4127.83,34060.66,13217.68,4169.15,34408.99,13400.52,4125.99,34044.1,13212.85,4165.94,34351.18,13352.26,2324677838,343203774,538426376
2021-05-17,4163.29,34327.79,13312.91,4171.92,34383.84,13350.14,4142.69,34176.65,13196.57,4169.92,34375.29,13329.86,2278897644,336039109,547990832
2021-05-14,4173.85,34382.13,13393.12,4183.13,34454.05,13430.0,4129.58,34050.86,13220.19,4129.58,34050.86,13238.99,1904970402,342905313,554035197
2021-05-13,4112.5,34021.45,13109.15,4131.58,34181.77,13226.64,4074.99,33623.49,13006.77,4074.99,33624.74,13133.73,2163353723,396789866,634270081
2021-05-12,4063.04,33587.66,13001.63,4134.73,34207.87,13236.89,4056.88,33555.22,12967.18,4130.55,34206.4,13155.07,2406683784,441359019,668411278
2021-05-11,4152.1,34269.16,13351.27,4162.04,34572.74,13381.66,4111.53,34075.31,13094.76,4150.34,34572.74,13102.64,2432749321,473509519,690031849
2021-05-10,4188.43,34742.82,13359.08,4236.39,35091.56,13648.49,4188.13,34741.57,13358.63,4228.29,34785.27,13647.73,2320014566,430788989,640152543
2021-05-07,4232.6,34777.76,13719.63,4238.04,34811.39,13814.66,4201.64,34464.31,13669.78,4210.34,34578.27,13715.56,2048519190,375114370,520110283
2021-05-06,4201.62,34548.53,13613.73,4202.7,34561.29,13617.33,4147.33,34185.06,13403.46,4169.14,34245.11,13490.94,2239080813,394242898,554667401
2021-05-05,4167.59,34230.34,13503.37,4187.72,34331.2,13676.86,4160.94,34039.66,13478.58,4177.06,34163.99,13649.12,1769152889,326697630,539828285
2021-05-04,4164.66,34133.03,13544.67,4179.04,34147.78,13705.38,4128.59,33765.68,13396.11,4179.04,34080.2,13680.63,2552420121,483639078,722460945
2021-05-03,4192.66,34113.23,13799.72,4209.39,34221.06,13955.0,4188.03,33904.89,13784.66,4191.98,33904.89,13923.04,2182103434,353663836,544130383
2021-04-30,4181.17,33874.85,13860.76,4198.1,33988.75,13969.21,4174.85,33784.96,13838.82,4198.1,33988.75,13857.79,2428162998,431923354,663174404
2021-04-29,4211.47,34060.36,13970.21,4218.78,34087.21,14073.48,4176.81,33744.28,13836.1,4206.14,33855.64,14063.94,2502878449,458048125,712048811
2021-04-28,4183.18,33820.38,13901.62,4201.53,33946.6,13992.07,4181.78,33805.56,13895.14,4185.14,33860.46,13953.61,2145349329,398723167,701434774
2021-04-27,4186.72,33984.93,13960.28,4193.35,34043.98,14048.34,4176.22,33870.46,13931.18,4188.25,33932.13,14048.13,2034702320,338943330,546630387
2021-04-26,4187.62,33981.57,14026.16,4194.19,34148.94,14039.4,4182.36,33941.37,13919.93,4185.03,34044.23,13954.94,1937952599,325552440,516333895
2021-04-23,4180.17,34043.49,13941.44,4194.17,34157.57,13989.43,4138.78,33713.29,13789.45,4138.78,33804.52,13794.49,2008642236,382946618,558324168
2021-04-22,4134.98,33815.9,13762.36,4179.57,34126.57,13954.03,4123.69,33717.19,13716.76,4170.46,34109.88,13920.88,2392241341,398528744,589670549
2021-04-21,4173.42,34137.31,13935.15,4175.02,34160.34,13939.7,4126.35,33773.8,13717.44,4128.42,33808.3,13768.92,2126513143,343539008,543502238
2021-04-20,4134.94,33821.3,13809.3,4159.18,34034.18,13934.89,4118.38,33687.01,13730.59,4159.18,34034.18,13891.96,2292083378,404602211,568717700
2021-04-19,4163.26,34077.63,13907.67,4180.81,34182.38,14025.64,4150.47,33980.56,13835.75,4179.8,34182.38,13970.83,1999877307,366562152,561151071
2021-04-16,4185.47,34200.67,14041.91,4191.31,34256.75,14050.38,4170.75,34058.16,13966.54,4174.14,34058.16,14035.96,2205786949,421407753,573586846
2021-04-15,4170.42,34035.99,14026.19,4173.49,34068.73,14040.11,4139.76,33788.53,13931.01,4139.76,33788.53,13934.87,2130933628,366262354,574800812
2021-04-14,4124.66,33730.89,13803.91,4151.69,33911.25,13990.54,4120.87,33668.95,13782.18,4141.58,33668.95,13988.87,2092018943,367682453,541343365
2021-04-13,4141.59,33677.27,13986.49,4148.0,33741.64,14002.53,4124.43,33545.84,13874.58,4130.1,33721.16,13874.58,2060718961,379496367,567497534
2021-04-12,4127.99,33745.4,13819.35,4131.76,33786.19,13839.39,4114.82,33665.54,13747.63,4124.71,33775.06,13792.74,1923094540,374834600,603198543
2021-04-09,4128.8,33800.6,13845.05,4129.48,33810.87,13849.31,4095.51,33526.19,13674.92,4096.11,33526.19,13709.67,1880708120,363565693,507244005
2021-04-08,4097.17,33503.57,13758.5,4098.19,33506.8,13763.18,4082.54,33342.64,13703.51,4089.95,33469.89,13730.73,2011933177,342100247,510086709
2021-04-07,4079.95,33446.26,13616.7,4083.13,33521.76,13648.8,4068.31,33347.96,13532.63,4074.29,33444.98,13553.9,1963233249,324303431,498382139
2021-04-06,4073.94,33430.24,13578.46,4086.23,33544.79,13660.29,4068.14,33380.43,13551.61,4075.57,33500.02,13567.21,2147071522,341993950,531893295
2021-04-05,4077.91,33527.19,13598.16,4083.42,33617.95,13623.6,4034.44,33222.38,13420.81,4034.44,33222.38,13434.04,2241318486,390469827,591912949
2021-04-01,4019.87,33153.21,13329.51,4020.63,33167.17,13333.41,3992.78,32985.35,13255.82,3992.78,33054.58,13268.88,2178187603,361763930,612168510
2021-03-31,3972.89,32981.55,13091.44,3994.41,33173.77,13167.06,3966.98,32980.57,12966.65,3967.25,33116.04,12970.33,2420427567,463763557,700296565
2021-03-30,3958.55,33066.96,12896.53,3968.01,33170.93,12929.46,3944.35,32988.92,12798.03,3963.34,33127.88,12904.02,2134267391,353896630,562656756
2021-03-29,3971.09,33171.37,12965.74,3981.83,33259.0,13013.48,3943.25,32905.13,12836.6,3969.31,33087.55,12950.51,2418405500,396823512,623700802
2021-03-26,3974.54,33072.88,12979.12,3978.19,33098.83,12992.3,3917.12,32681.07,12721.66,3917.12,32681.07,12777.27,2655374920,440533072,786420468
2021-03-25,3909.52,32619.48,12780.51,3919.54,32672.69,12845.66,3853.5,32071.41,12627.93,3879.34,32346.81,12707.58,2385059895,463916838,666183889
2021-03-24,3889.14,32420.06,12798.88,3942.08,32787.99,13077.49,3889.07,32418.15,12797.85,3919.93,32470.88,13072.82,2414378604,456858883,670529769
