Date,VZ.US
2004-04-30,22.3182
2004-05-03,22.2876
2004-05-04,22.4061
2004-05-05,22.3715
2004-05-06,22.2116
2004-05-07,21.7494
2004-05-10,21.4956
2004-05-11,21.381
2004-05-12,21.4521
2004-05-13,21.4383
2004-05-14,21.5005
2004-05-17,21.1598
2004-05-18,21.3573
2004-05-19,21.3425
2004-05-20,21.1716
2004-05-21,21.1529
2004-05-24,20.9109
2004-05-25,20.9633
2004-05-26,20.3431
2004-05-27,20.745
2004-05-28,20.4497
2004-06-01,20.6196
2004-06-02,20.8033
2004-06-03,20.6561
2004-06-04,20.6729
2004-06-07,20.9563
2004-06-08,21.0215
2004-06-09,21.2062
2004-06-10,21.4432
2004-06-14,21.2951
2004-06-15,21.2516
2004-06-16,21.1341
2004-06-17,21.22
2004-06-18,21.3879
2004-06-21,21.1282
2004-06-22,20.9178
2004-06-23,20.9633
2004-06-24,21.0057
2004-06-25,21.1529
2004-06-28,21.2645
2004-06-29,21.3109
2004-06-30,21.4027
2004-07-01,21.3178
2004-07-02,21.3296
2004-07-06,21.3227
2004-07-07,21.3296
2004-07-08,20.983
2004-07-09,20.9563
2004-07-12,21.142
2004-07-13,20.9346
2004-07-14,20.7924
2004-07-15,20.585
2004-07-16,20.4596
2004-07-19,20.3924
2004-07-20,20.5366
2004-07-21,20.1821
2004-07-22,20.4645
2004-07-23,20.8862
2004-07-26,21.5835
2004-07-27,22.3893
2004-07-28,22.8861
2004-07-29,22.9858
2004-07-30,22.7922
2004-08-02,22.8861
2004-08-03,23.0865
2004-08-04,23.1636
2004-08-05,22.8505
2004-08-06,22.6797
2004-08-09,22.6747
2004-08-10,23.1172
2004-08-11,23.2989
2004-08-12,23.0638
2004-08-13,23.1063
2004-08-16,23.1577
2004-08-17,23.0154
2004-08-18,23.1389
2004-08-19,23.208
2004-08-20,23.4174
2004-08-23,23.3354
2004-08-24,23.2347
2004-08-25,23.1636
2004-08-26,23.0688
2004-08-27,23.0391
2004-08-30,23.0806
2004-08-31,23.208
2004-09-01,23.3591
2004-09-02,23.6238
2004-09-03,23.688
2004-09-07,23.8894
2004-09-08,23.9043
2004-09-09,23.8262
2004-09-10,23.8539
2004-09-13,23.9813
2004-09-14,24.1324
2004-09-15,23.6238
2004-09-16,23.7611
2004-09-17,23.9912
2004-09-20,23.766
2004-09-21,23.9813
2004-09-22,23.921
2004-09-23,23.7374
2004-09-24,23.8391
2004-09-27,23.5379
2004-09-28,23.5714
2004-09-29,23.524
2004-09-30,23.287
2004-10-01,23.6791
2004-10-04,24.1976
2004-10-05,24.3506
2004-10-06,24.5314
2004-10-07,24.3102
2004-10-08,24.085
2004-10-11,24.1591
2004-10-12,24.4464
2004-10-13,24.2884
2004-10-14,24.1077
2004-10-15,24.1679
2004-10-18,24.1452
2004-10-19,23.8391
2004-10-20,23.6791
2004-10-21,23.529
2004-10-22,23.0431
2004-10-25,22.9917
2004-10-26,23.0638
2004-10-27,23.2989
2004-10-28,23.287
2004-10-29,23.1201
2004-11-01,23.6416
2004-11-02,23.6534
2004-11-03,23.9862
2004-11-04,24.2914
2004-11-05,24.2529
2004-11-08,24.3042
2004-11-09,24.4089
2004-11-10,24.3447
2004-11-11,24.6222
2004-11-12,24.9649
2004-11-15,24.7546
2004-11-16,24.6074
2004-11-17,24.4711
2004-11-18,24.5561
2004-11-19,24.3042
2004-11-22,24.239
2004-11-23,24.2292
2004-11-24,24.1798
2004-11-26,24.2627
2004-11-29,24.3585
2004-11-30,24.3803
2004-12-01,24.5995
2004-12-02,24.7901
2004-12-03,24.8494
2004-12-06,24.8
2004-12-07,24.4761
2004-12-08,24.4524
2004-12-09,24.3625
2004-12-10,24.1275
2004-12-13,24.4138
2004-12-14,24.2687
2004-12-15,24.0692
2004-12-16,23.8894
2004-12-17,24.1877
2004-12-20,24.0919
2004-12-21,24.3408
2004-12-22,24.1916
2004-12-23,24.0978
2004-12-27,24.0139
2004-12-28,24.2035
2004-12-29,24.1521
2004-12-30,24.1156
2004-12-31,23.9556
2005-01-03,23.9428
2005-01-04,23.7018
2005-01-05,23.6672
2005-01-06,23.3878
2005-01-07,23.3058
2005-01-10,23.0806
2005-01-11,22.8258
2005-01-12,22.6086
2005-01-13,21.939
2005-01-14,21.7869
2005-01-18,22.2827
2005-01-19,21.6723
2005-01-20,21.4482
2005-01-21,21.5835
2005-01-24,21.7928
2005-01-25,21.2911
2005-01-26,21.5943
2005-01-27,21.2121
2005-01-28,21.0995
2005-01-31,21.0462
2005-02-01,21.22
2005-02-02,21.22
2005-02-03,21.2309
2005-02-04,21.7928
2005-02-07,21.6842
2005-02-08,21.5548
2005-02-09,21.3227
2005-02-10,21.3109
2005-02-11,21.4728
2005-02-14,21.4027
2005-02-15,21.4432
2005-02-16,21.3613
2005-02-17,21.0995
2005-02-18,20.8823
2005-02-22,20.9218
2005-02-23,21.0215
2005-02-24,20.9949
2005-02-25,21.4087
2005-02-28,21.2714
2005-03-01,21.4383
2005-03-02,21.5696
2005-03-03,21.5074
2005-03-04,21.5351
2005-03-07,21.5874
2005-03-08,21.3504
2005-03-09,21.3701
2005-03-10,21.3879
2005-03-11,21.3296
2005-03-14,21.3356
2005-03-15,21.0995
2005-03-16,20.8991
2005-03-17,20.822
2005-03-18,20.7855
2005-03-21,20.6699
2005-03-22,20.3776
2005-03-23,20.6443
2005-03-24,20.5574
2005-03-28,20.5287
2005-03-29,20.6137
2005-03-30,20.9514
2005-03-31,20.9949
2005-04-01,20.8102
2005-04-04,21.0828
2005-04-05,21.1529
2005-04-06,21.0008
2005-04-07,20.9396
2005-04-08,20.7391
2005-04-11,20.6383
2005-04-12,20.8102
2005-04-13,20.6383
2005-04-14,20.6344
2005-04-15,20.1959
2005-04-18,20.1031
2005-04-19,20.2018
2005-04-20,19.9747
2005-04-21,20.2611
2005-04-22,20.1455
2005-04-25,20.1455
2005-04-26,20.1031
2005-04-27,20.828
2005-04-28,20.7282
2005-04-29,21.1716
2005-05-02,20.6808
2005-05-03,20.504
2005-05-04,20.5198
2005-05-05,20.2808
2005-05-06,20.4369
2005-05-09,20.425
2005-05-10,20.3006
2005-05-11,20.3352
2005-05-12,20.2769
2005-05-13,20.1594
2005-05-16,20.4003
2005-05-17,20.4369
2005-05-18,20.5682
2005-05-19,20.7322
2005-05-20,20.8161
2005-05-23,20.903
2005-05-24,20.8161
2005-05-25,20.9346
2005-05-26,20.903
2005-05-27,20.9692
2005-05-31,20.9218
2005-06-01,20.9109
2005-06-02,20.8003
2005-06-03,20.8003
2005-06-06,20.7104
2005-06-07,20.7223
2005-06-08,20.7391
2005-06-09,20.585
2005-06-10,20.6067
2005-06-13,20.6443
2005-06-14,20.7016
2005-06-15,20.7924
2005-06-16,20.6611
2005-06-17,20.7154
2005-06-20,20.7796
2005-06-21,20.6966
2005-06-22,20.7154
2005-06-23,20.5287
2005-06-24,20.3845
2005-06-27,20.3352
2005-06-28,20.4922
2005-06-29,20.5366
2005-06-30,20.4319
2005-07-01,20.4428
2005-07-05,20.6522
2005-07-06,20.3529
2005-07-07,20.2887
2005-07-08,20.3431
2005-07-11,20.3006
2005-07-12,20.2562
2005-07-13,20.4497
2005-07-14,20.5801
2005-07-15,20.5149
2005-07-18,20.3203
2005-07-19,20.3124
2005-07-20,20.3707
2005-07-21,20.2137
2005-07-22,20.2078
2005-07-25,20.1169
2005-07-26,20.1821
2005-07-27,20.2808
2005-07-28,20.4991
2005-07-29,20.2413
2005-08-01,20.0922
2005-08-02,20.033
2005-08-03,20.2354
2005-08-04,19.9293
2005-08-05,19.7051
2005-08-08,19.5925
2005-08-09,19.6913
2005-08-10,19.6044
2005-08-11,19.5747
2005-08-12,19.5441
2005-08-15,19.5076
2005-08-16,19.5698
2005-08-17,19.5441
2005-08-18,19.4483
2005-08-19,19.556
2005-08-22,19.5925
2005-08-23,19.6577
2005-08-24,19.393
2005-08-25,19.3328
2005-08-26,19.2775
2005-08-29,19.1728
2005-08-30,19.1313
2005-08-31,19.3436
2005-09-01,19.2903
2005-09-02,19.2093
2005-09-06,19.4562
2005-09-07,19.3535
2005-09-08,19.1945
2005-09-09,19.3535
2005-09-12,19.2715
2005-09-13,19.2202
2005-09-14,19.238
2005-09-15,19.154
2005-09-16,19.4039
2005-09-19,19.2646
2005-09-20,19.077
2005-09-21,18.8933
2005-09-22,18.8844
2005-09-23,19.0167
2005-09-26,18.9229
2005-09-27,18.834
2005-09-28,19.1659
2005-09-29,19.238
2005-09-30,19.3328
2005-10-03,19.1609
2005-10-04,19.0543
2005-10-05,18.5743
2005-10-06,18.3975
2005-10-07,18.0894
2005-10-10,17.9146
2005-10-11,17.7072
2005-10-12,17.643
2005-10-13,17.6223
2005-10-14,17.6815
2005-10-17,17.3853
2005-10-18,17.3566
2005-10-19,17.3853
2005-10-20,17.2678
2005-10-21,17.4564
2005-10-24,17.7922
2005-10-25,17.9719
2005-10-26,18.0894
2005-10-27,18.1911
2005-10-28,18.7452
2005-10-31,18.6336
2005-11-01,18.5328
2005-11-02,18.6099
2005-11-03,18.2287
2005-11-04,18.2731
2005-11-07,18.0588
2005-11-08,18.1299
2005-11-09,18.2445
2005-11-10,18.4143
2005-11-11,18.5704
2005-11-14,18.5496
2005-11-15,18.2247
2005-11-16,18.3916
2005-11-17,18.7452
2005-11-18,18.7452
2005-11-21,18.7896
2005-11-22,18.8469
2005-11-23,18.834
2005-11-25,18.9111
2005-11-28,19.0306
2005-11-29,19.0108
2005-11-30,18.9111
2005-12-01,19.0059
2005-12-02,18.8469
2005-12-05,18.7501
2005-12-06,18.7718
2005-12-07,18.597
2005-12-08,18.4677
2005-12-09,18.3788
2005-12-12,18.1664
2005-12-13,18.1664
2005-12-14,18.0588
2005-12-15,18.1023
2005-12-16,18.0282
2005-12-19,18.0489
2005-12-20,18.0588
2005-12-21,18.1082
2005-12-22,18.1497
2005-12-23,18.0252
2005-12-27,18.0015
2005-12-28,17.888
2005-12-29,17.9028
2005-12-30,17.8099
2006-01-03,17.965
2006-01-04,18.4904
2006-01-05,18.7057
2006-01-06,18.5378
2006-01-09,18.6158
2006-01-10,18.6938
2006-01-11,18.918
2006-01-12,18.9901
2006-01-13,19.0306
2006-01-17,18.6158
2006-01-18,18.4203
2006-01-19,18.5802
2006-01-20,18.2948
2006-01-23,18.3333
2006-01-24,18.2672
2006-01-25,18.5565
2006-01-26,18.7323
2006-01-27,19.0059
2006-01-30,18.8666
2006-01-31,18.7234
2006-02-01,18.8034
2006-02-02,18.6513
2006-02-03,18.6938
2006-02-06,18.6573
2006-02-07,18.6286
2006-02-08,19.2715
2006-02-09,19.313
2006-02-10,19.6202
2006-02-13,19.4789
2006-02-14,19.8246
2006-02-15,20.1959
2006-02-16,20.4319
2006-02-17,20.5682
2006-02-21,20.3124
2006-02-22,20.0981
2006-02-23,20.0586
2006-02-24,19.9964
2006-02-27,20.1455
2006-02-28,19.9293
2006-03-01,20.2226
2006-03-02,20.1031
2006-03-03,19.8562
2006-03-06,19.947
2006-03-07,19.8187
2006-03-08,19.7742
2006-03-09,19.8562
2006-03-10,20.2186
2006-03-13,20.2927
2006-03-14,20.3381
2006-03-15,20.3381
2006-03-16,20.4161
2006-03-17,20.346
2006-03-20,20.2354
2006-03-21,20.3124
2006-03-22,20.585
2006-03-23,20.5287
2006-03-24,20.6808
2006-03-27,20.6561
2006-03-28,20.4319
2006-03-29,20.7104
2006-03-30,20.3954
2006-03-31,20.1455
2006-04-03,20.3529
2006-04-04,20.4596
2006-04-05,20.3658
2006-04-06,19.9164
2006-04-07,19.9816
2006-04-10,19.7989
2006-04-11,19.3604
2006-04-12,19.5253
2006-04-13,19.4039
2006-04-17,19.2004
2006-04-18,19.635
2006-04-19,19.3733
2006-04-20,19.2528
2006-04-21,19.232
2006-04-24,19.0997
2006-04-25,19.2202
2006-04-26,19.5629
2006-04-27,19.7051
2006-04-28,19.5342
2006-05-01,19.393
2006-05-02,19.3031
2006-05-03,19.3031
2006-05-04,19.396
2006-05-05,19.5253
2006-05-08,19.4691
2006-05-09,19.4256
2006-05-10,19.1254
2006-05-11,18.8666
2006-05-12,18.7975
2006-05-15,18.6405
2006-05-16,18.7452
2006-05-17,18.2208
2006-05-18,17.9828
2006-05-19,18.2731
2006-05-22,18.2079
2006-05-23,18.2563
2006-05-24,18.1852
2006-05-25,18.4203
2006-05-26,18.6217
2006-05-30,18.28
2006-05-31,18.4548
2006-06-01,18.9012
2006-06-02,18.8844
2006-06-05,18.6573
2006-06-06,18.7452
2006-06-07,18.8281
2006-06-08,18.7234
2006-06-09,18.6464
2006-06-12,18.5269
2006-06-13,18.6573
2006-06-14,18.6997
2006-06-15,19.0365
2006-06-16,19.2439
2006-06-19,19.0227
2006-06-20,19.3604
2006-06-21,19.4365
2006-06-22,19.3604
2006-06-23,19.4138
2006-06-26,19.3841
2006-06-27,19.1817
2006-06-28,19.2844
2006-06-29,19.6913
2006-06-30,19.8038
2006-07-03,19.8404
2006-07-05,19.6853
2006-07-06,19.5253
2006-07-07,19.3436
2006-07-10,19.5036
2006-07-11,19.3328
2006-07-12,19.0997
2006-07-13,18.7718
2006-07-14,18.6997
2006-07-17,18.6731
2006-07-18,18.6731
2006-07-19,19.1135
2006-07-20,19.0711
2006-07-21,18.8469
2006-07-24,19.2715
2006-07-25,19.475
2006-07-26,19.7683
2006-07-27,19.7051
2006-07-28,19.947
2006-07-31,20.0014
2006-08-01,19.6715
2006-08-02,19.8305
2006-08-03,19.8038
2006-08-04,19.9698
2006-08-07,19.6913
2006-08-08,19.8354
2006-08-09,20.0063
2006-08-10,20.0744
2006-08-11,20.1495
2006-08-14,20.0586
2006-08-15,20.3381
2006-08-16,20.2413
2006-08-17,20.2413
2006-08-18,20.3529
2006-08-21,20.4161
2006-08-22,20.4596
2006-08-23,20.3381
2006-08-24,20.4922
2006-08-25,20.5198
2006-08-28,20.6699
2006-08-29,20.8033
2006-08-30,20.9297
2006-08-31,20.8033
2006-09-01,21.0344
2006-09-05,20.9949
2006-09-06,20.9633
2006-09-07,20.8823
2006-09-08,20.9346
2006-09-11,21.0166
2006-09-12,21.1924
2006-09-13,21.142
2006-09-14,21.2773
2006-09-15,21.1766
2006-09-18,21.1489
2006-09-19,21.2911
2006-09-20,21.6842
2006-09-21,21.8215
2006-09-22,21.939
2006-09-25,22.175
2006-09-26,22.4466
2006-09-27,21.7494
2006-09-28,21.8442
2006-09-29,21.9587
2006-10-02,21.9627
2006-10-03,22.1582
2006-10-04,22.3666
2006-10-05,21.8254
2006-10-06,21.7612
2006-10-09,21.697
2006-10-10,21.6091
2006-10-11,21.6447
2006-10-12,21.8758
2006-10-13,21.9094
2006-10-16,21.9034
2006-10-17,21.6397
2006-10-18,21.6397
2006-10-19,22.0052
2006-10-20,22.3518
2006-10-23,22.4841
2006-10-24,22.4703
2006-10-25,22.6481
2006-10-26,22.9078
2006-10-27,22.968
2006-10-30,22.2629
2006-10-31,21.8797
2006-11-01,21.8629
2006-11-02,21.8758
2006-11-03,21.7039
2006-11-06,21.8699
2006-11-07,21.8047
2006-11-08,21.7978
2006-11-09,21.3573
2006-11-10,21.0462
2006-11-13,21.2566
2006-11-14,21.5173
2006-11-15,21.3425
2006-11-16,21.2516
2006-11-17,21.3109
2006-11-20,20.504
2006-11-21,20.7727
2006-11-22,20.5495
2006-11-24,20.5495
2006-11-27,20.2502
2006-11-28,20.3431
2006-11-29,20.6344
2006-11-30,20.6611
2006-12-01,20.4843
2006-12-04,20.6067
2006-12-05,20.4497
2006-12-06,20.6699
2006-12-07,20.6383
2006-12-08,20.8823
2006-12-11,21.1055
2006-12-12,21.1489
2006-12-13,21.2121
2006-12-14,21.3425
2006-12-15,21.5756
2006-12-18,21.6091
2006-12-19,21.6763
2006-12-20,21.5548
2006-12-21,21.6921
2006-12-22,21.6141
2006-12-26,21.7346
2006-12-27,21.9627
2006-12-28,22.0693
2006-12-29,22.0239
2007-01-03,22.3666
2007-01-04,22.491
2007-01-05,22.1039
2007-01-08,21.7671
2007-01-09,21.858
2007-01-10,21.7346
2007-01-11,21.9459
2007-01-12,22.0772
2007-01-16,21.9745
2007-01-17,21.8096
2007-01-18,22.2195
2007-01-19,22.0289
2007-01-22,22.0289
2007-01-23,22.1701
2007-01-24,22.5118
2007-01-25,22.175
2007-01-26,22.3715
2007-01-29,22.491
2007-01-30,22.814
2007-01-31,22.7774
2007-02-01,22.4703
2007-02-02,22.571
2007-02-05,22.5246
2007-02-06,22.5177
2007-02-07,22.5246
2007-02-08,22.4426
2007-02-09,22.2955
2007-02-12,22.2195
2007-02-13,22.497
2007-02-14,22.8436
2007-02-15,22.7083
2007-02-16,22.7666
2007-02-20,22.6244
2007-02-21,22.6421
2007-02-22,22.732
2007-02-23,22.7152
2007-02-26,22.7004
2007-02-27,21.6605
2007-02-28,22.1158
2007-03-01,21.939
2007-03-02,21.5756
2007-03-05,21.3652
2007-03-06,21.5756
2007-03-07,21.0995
2007-03-08,21.5756
2007-03-09,21.5548
2007-03-12,21.6318
2007-03-13,21.3652
2007-03-14,21.4521
2007-03-15,21.5005
2007-03-16,21.4798
2007-03-19,21.7346
2007-03-20,21.8699
2007-03-21,22.2827
2007-03-22,22.4772
2007-03-23,22.5434
2007-03-26,22.2767
2007-03-27,22.2876
2007-03-28,22.018
2007-03-29,22.2195
2007-03-30,22.4249
2007-04-02,22.3715
2007-04-03,22.5434
2007-04-04,22.4841
2007-04-05,22.4703
2007-04-09,22.4703
2007-04-10,22.3518
2007-04-11,22.1039
2007-04-12,22.099
2007-04-13,22.1098
2007-04-16,22.3933
2007-04-17,22.1543
2007-04-18,22.1276
2007-04-19,22.1809
2007-04-20,22.4199
2007-04-23,22.2046
2007-04-24,22.2362
2007-04-25,22.2629
2007-04-26,22.4535
2007-04-27,22.4061
2007-04-30,22.577
2007-05-01,22.7715
2007-05-02,23.4174
2007-05-03,24.2884
2007-05-04,24.0445
2007-05-07,24.1452
2007-05-08,24.0198
2007-05-09,24.3408
2007-05-10,24.1156
2007-05-11,24.4524
2007-05-14,24.5995
2007-05-15,25.1555
2007-05-16,25.273
2007-05-17,24.9215
2007-05-18,25.1871
2007-05-21,25.1555
2007-05-22,25.2
2007-05-23,25.2325
2007-05-24,25.1555
2007-05-25,25.1328
2007-05-29,25.5456
2007-05-30,25.913
2007-05-31,25.7421
2007-06-01,25.437
2007-06-04,25.3965
2007-06-05,25.2869
2007-06-06,25.3807
2007-06-07,25.1871
2007-06-08,25.4686
2007-06-11,25.7303
2007-06-12,25.4745
2007-06-13,25.3708
2007-06-14,25.5584
2007-06-15,25.4231
2007-06-18,25.1614
2007-06-19,25.4686
2007-06-20,25.1555
2007-06-21,25.0972
2007-06-22,24.6153
2007-06-25,24.5412
2007-06-26,24.2884
2007-06-27,24.1976
2007-06-28,24.2884
2007-06-29,24.3447
2007-07-02,24.5906
2007-07-03,24.9076
2007-07-05,24.8257
2007-07-06,24.5719
2007-07-09,24.8494
2007-07-10,23.9615
2007-07-11,24.1275
2007-07-12,24.4988
2007-07-13,24.6953
2007-07-16,25.2869
2007-07-17,24.9906
2007-07-18,24.8188
2007-07-19,24.9906
2007-07-20,25.0044
2007-07-23,25.3046
2007-07-24,25.4943
2007-07-25,25.5584
2007-07-26,25.0726
2007-07-27,24.8385
2007-07-30,24.5462
2007-07-31,25.2059
2007-08-01,25.5703
2007-08-02,25.5071
2007-08-03,25.28
2007-08-06,25.6779
2007-08-07,25.4943
2007-08-08,25.5407
2007-08-09,24.7901
2007-08-10,24.4395
2007-08-13,24.6301
2007-08-14,24.2232
2007-08-15,23.9487
2007-08-16,23.7907
2007-08-17,24.1275
2007-08-20,24.3102
2007-08-21,24.6667
2007-08-22,24.7309
2007-08-23,24.9264
2007-08-24,25.2138
2007-08-27,25.1871
2007-08-28,24.5511
2007-08-29,24.9718
2007-08-30,24.796
2007-08-31,24.7674
2007-09-04,25.2325
2007-09-05,24.8059
2007-09-06,24.9906
2007-09-07,24.4464
2007-09-10,24.3941
2007-09-11,24.7625
2007-09-12,24.7625
2007-09-13,25.2
2007-09-14,25.1407
2007-09-17,25.1871
2007-09-18,25.6118
2007-09-19,25.8893
2007-09-20,25.9001
2007-09-21,26.2448
2007-09-24,26.0907
2007-09-25,26.0601
2007-09-26,26.3021
2007-09-27,26.4206
2007-09-28,26.1865
2007-10-01,26.8472
2007-10-02,26.8107
2007-10-03,26.7534
2007-10-04,26.8581
2007-10-05,26.7386
2007-10-08,26.5885
2007-10-09,26.9776
2007-10-10,26.9835
2007-10-11,27.0151
2007-10-12,26.9253
2007-10-15,26.392
2007-10-16,26.5697
2007-10-17,26.7663
2007-10-18,26.5934
2007-10-19,26.1806
2007-10-22,26.2132
2007-10-23,26.4986
2007-10-24,26.2695
2007-10-25,26.5569
2007-10-26,26.9657
2007-10-29,27.1978
2007-10-30,26.8235
2007-10-31,27.2433
2007-11-01,26.4581
2007-11-02,26.2448
2007-11-05,25.913
2007-11-06,25.8666
2007-11-07,25.4864
2007-11-08,25.2701
2007-11-09,25.2918
2007-11-12,25.3086
2007-11-13,25.7728
2007-11-14,25.7342
2007-11-15,25.4528
2007-11-16,25.836
2007-11-19,25.4567
2007-11-20,25.5239
2007-11-21,24.8059
2007-11-23,25.2138
2007-11-26,24.3803
2007-11-27,24.5175
2007-11-28,25.0775
2007-11-29,25.1229
2007-11-30,25.5525
2007-12-03,25.4804
2007-12-04,25.9001
2007-12-05,26.3297
2007-12-06,26.2695
2007-12-07,26.787
2007-12-10,26.8166
2007-12-11,26.2962
2007-12-12,26.5776
2007-12-13,26.6231
2007-12-14,26.2379
2007-12-17,25.4864
2007-12-18,25.9071
2007-12-19,25.8123
2007-12-20,25.913
2007-12-21,26.2073
2007-12-24,26.4858
2007-12-26,26.6685
2007-12-27,26.2448
2007-12-28,26.386
2007-12-31,25.836
2008-01-02,25.5525
2008-01-03,25.671
2008-01-04,25.194
2008-01-07,25.6365
2008-01-08,24.8326
2008-01-09,25.116
2008-01-10,25.6957
2008-01-11,25.1328
2008-01-14,25.4231
2008-01-15,24.9392
2008-01-16,25.0261
2008-01-17,24.1916
2008-01-18,23.1172
2008-01-22,22.3715
2008-01-23,22.5118
2008-01-24,22.6086
2008-01-25,22.3281
2008-01-28,22.5355
2008-01-29,22.892
2008-01-30,22.6125
2008-01-31,22.9601
2008-02-01,22.9147
2008-02-04,22.8308
2008-02-05,21.78
2008-02-06,21.7039
2008-02-07,21.8511
2008-02-08,21.5351
2008-02-11,21.7543
2008-02-12,22.2116
2008-02-13,22.8653
2008-02-14,22.4841
2008-02-15,22.3715
2008-02-19,20.8991
2008-02-20,20.8378
2008-02-21,20.9109
2008-02-22,21.4087
2008-02-25,21.5943
2008-02-26,21.7671
2008-02-27,21.5173
2008-02-28,21.9864
2008-02-29,21.4798
2008-03-03,21.458
2008-03-04,21.1055
2008-03-05,21.2566
2008-03-06,20.8625
2008-03-07,20.745
2008-03-10,20.3292
2008-03-11,20.822
2008-03-12,20.4497
2008-03-13,20.504
2008-03-14,20.0014
2008-03-17,20.4645
2008-03-18,20.8694
2008-03-19,20.7727
2008-03-20,21.3613
2008-03-24,21.8629
2008-03-25,21.8215
2008-03-26,21.3701
2008-03-27,21.2645
2008-03-28,21.1983
2008-03-31,21.5548
2008-04-01,22.3459
2008-04-02,22.4466
2008-04-03,22.5118
2008-04-04,22.0812
2008-04-07,22.1158
2008-04-08,21.7346
2008-04-09,21.301
2008-04-10,21.1865
2008-04-11,21.0462
2008-04-14,20.8991
2008-04-15,20.7638
2008-04-16,21.1983
2008-04-17,21.1983
2008-04-18,21.3069
2008-04-21,21.2645
2008-04-22,21.1282
2008-04-23,21.4877
2008-04-24,21.5005
2008-04-25,21.9034
2008-04-28,22.3459
2008-04-29,22.5957
2008-04-30,22.7557
2008-05-01,23.2525
2008-05-02,23.4124
2008-05-05,23.0056
2008-05-06,22.9996
2008-05-07,22.8752
2008-05-08,22.6194
2008-05-09,22.4199
2008-05-12,22.5068
2008-05-13,22.5355
2008-05-14,23.0352
2008-05-15,23.0056
2008-05-16,22.9285
2008-05-19,23.1201
2008-05-20,22.3715
2008-05-21,22.0111
2008-05-22,22.1582
2008-05-23,21.9271
2008-05-27,22.1039
2008-05-28,22.336
2008-05-29,22.6895
2008-05-30,22.7508
2008-06-02,22.3893
2008-06-03,22.094
2008-06-04,21.8699
2008-06-05,23.0391
2008-06-06,22.6086
2008-06-09,22.4367
2008-06-10,22.1879
2008-06-11,21.6842
2008-06-12,21.6605
2008-06-13,22.0772
2008-06-16,21.4304
2008-06-17,21.226
2008-06-18,21.2773
2008-06-19,21.5835
2008-06-20,20.9218
2008-06-23,21.2368
2008-06-24,20.9396
2008-06-25,21.0462
2008-06-26,20.2887
2008-06-27,20.2729
2008-06-30,20.9346
2008-07-01,21.0107
2008-07-02,21.0699
2008-07-03,21.142
2008-07-07,20.9514
2008-07-08,20.9109
2008-07-09,20.4991
2008-07-10,20.6383
2008-07-11,20.6522
2008-07-14,20.6275
2008-07-15,20.7223
2008-07-16,20.9218
2008-07-17,20.9514
2008-07-18,20.9633
2008-07-21,20.7855
2008-07-22,20.51
2008-07-23,21.1924
2008-07-24,20.7519
2008-07-25,20.3707
2008-07-28,19.869
2008-07-29,20.1821
2008-07-30,20.3065
2008-07-31,20.1307
2008-08-01,20.1031
2008-08-04,20.0063
2008-08-05,20.4319
2008-08-06,20.2502
2008-08-07,19.9293
2008-08-08,20.4537
2008-08-11,20.8754
2008-08-12,20.5909
2008-08-13,20.3124
2008-08-14,20.5149
2008-08-15,20.6729
2008-08-18,20.5435
2008-08-19,20.2226
2008-08-20,20.3707
2008-08-21,20.4428
2008-08-22,20.8694
2008-08-25,20.3776
2008-08-26,20.2502
2008-08-27,20.5248
2008-08-28,20.9761
2008-08-29,20.7677
2008-09-02,21.1865
2008-09-03,21.1094
2008-09-04,20.2285
2008-09-05,20.1544
2008-09-08,20.7677
2008-09-09,20.8339
2008-09-10,20.5287
2008-09-11,20.5366
2008-09-12,20.3954
2008-09-15,19.6577
2008-09-16,19.4217
2008-09-17,18.4854
2008-09-18,19.2715
2008-09-19,19.6913
2008-09-22,18.9397
2008-09-23,18.361
2008-09-24,18.4983
2008-09-25,18.9535
2008-09-26,19.0306
2008-09-29,18.1082
2008-09-30,18.9772
2008-10-01,18.5743
2008-10-02,18.4904
2008-10-03,18.4726
2008-10-06,17.7191
2008-10-07,17.0831
2008-10-08,16.3987
2008-10-09,15.3321
2008-10-10,15.8308
2008-10-13,17.1107
2008-10-14,17.1186
2008-10-15,15.7518
2008-10-16,16.2081
2008-10-17,16.0777
2008-10-20,17.1443
2008-10-21,16.5676
2008-10-22,15.2274
2008-10-23,15.5158
2008-10-24,14.8294
2008-10-27,16.3276
2008-10-28,18.7175
2008-10-29,18.0351
2008-10-30,18.0351
2008-10-31,17.5443
2008-11-03,18.1852
2008-11-04,19.2844
2008-11-05,18.2366
2008-11-06,17.2974
2008-11-07,17.7724
2008-11-10,18.0282
2008-11-11,17.5759
2008-11-12,17.1246
2008-11-13,18.4143
2008-11-14,17.7408
2008-11-17,17.2905
2008-11-18,16.8549
2008-11-19,15.9296
2008-11-20,15.6689
2008-11-21,16.8362
2008-11-24,17.5798
2008-11-25,18.0845
2008-11-26,19.2439
2008-11-28,19.3081
2008-12-01,18.1378
2008-12-02,19.0
2008-12-03,19.6271
2008-12-04,19.0108
2008-12-05,19.6271
2008-12-08,20.2413
2008-12-09,19.7239
2008-12-10,19.3604
2008-12-11,19.2004
2008-12-12,19.396
2008-12-15,19.0997
2008-12-16,19.8098
2008-12-17,20.1376
2008-12-18,19.6913
2008-12-19,19.6271
2008-12-22,19.7624
2008-12-23,19.393
2008-12-24,19.4256
2008-12-26,19.6271
