Date,MSFT.US
2004-05-18,18.3024
2004-05-19,18.1547
2004-05-20,18.2325
2004-05-21,18.3443
2004-05-24,18.2475
2004-05-25,18.4949
2004-05-26,18.5179
2004-05-27,18.5558
2004-05-28,18.5777
2004-06-01,18.5039
2004-06-02,18.5129
2004-06-03,18.3443
2004-06-04,18.3832
2004-06-07,18.7224
2004-06-08,18.8461
2004-06-09,18.7543
2004-06-10,18.9678
2004-06-14,19.0606
2004-06-15,19.4178
2004-06-16,19.3539
2004-06-17,19.6782
2004-06-18,20.0852
2004-06-21,20.0852
2004-06-22,20.0403
2004-06-23,20.0473
2004-06-24,20.1122
2004-06-25,20.2399
2004-06-28,20.0323
2004-06-29,20.19
2004-06-30,20.2329
2004-07-01,20.2868
2004-07-02,20.2399
2004-07-06,19.8528
2004-07-07,19.9076
2004-07-08,19.5804
2004-07-09,19.74
2004-07-12,19.757
2004-07-13,19.5475
2004-07-14,19.9316
2004-07-15,19.748
2004-07-16,19.4736
2004-07-19,19.8039
2004-07-20,20.0613
2004-07-21,20.4444
2004-07-22,20.5471
2004-07-23,19.8607
2004-07-26,20.3017
2004-07-27,20.1551
2004-07-28,20.2478
2004-07-29,20.175
2004-07-30,20.182
2004-08-02,20.2059
2004-08-03,19.8927
2004-08-04,19.8847
2004-08-05,19.5056
2004-08-06,19.2272
2004-08-09,19.2611
2004-08-10,19.6383
2004-08-11,19.4178
2004-08-12,19.0476
2004-08-13,19.1384
2004-08-16,19.1953
2004-08-17,19.1634
2004-08-18,19.4587
2004-08-19,19.2113
2004-08-20,19.2691
2004-08-23,19.3
2004-08-24,19.3
2004-08-25,19.5235
2004-08-26,19.4427
2004-08-27,19.4587
2004-08-30,19.339
2004-08-31,19.339
2004-09-01,19.4088
2004-09-02,19.5634
2004-09-03,19.2023
2004-09-07,19.3858
2004-09-08,19.316
2004-09-09,19.33
2004-09-10,19.4736
2004-09-13,19.307
2004-09-14,19.4427
2004-09-15,19.2691
2004-09-16,19.316
2004-09-17,19.4916
2004-09-20,19.4916
2004-09-21,19.316
2004-09-22,19.2113
2004-09-23,19.3779
2004-09-24,19.339
2004-09-27,19.2691
2004-09-28,19.323
2004-09-29,19.5425
2004-09-30,19.5864
2004-10-01,20.0184
2004-10-04,19.9246
2004-10-05,20.1032
2004-10-06,20.2139
2004-10-07,19.9535
2004-10-08,19.8278
2004-10-11,19.8847
2004-10-12,19.8607
2004-10-13,19.8607
2004-10-14,19.6941
2004-10-15,19.8278
2004-10-18,20.1291
2004-10-19,19.9615
2004-10-20,20.3326
2004-10-21,20.2329
2004-10-22,19.6552
2004-10-25,19.5734
2004-10-26,19.765
2004-10-27,19.9465
2004-10-28,19.8448
2004-10-29,19.8188
2004-11-01,19.8927
2004-11-02,20.0104
2004-11-03,20.168
2004-11-04,20.5471
2004-11-05,20.7696
2004-11-08,20.7447
2004-11-09,21.0909
2004-11-10,21.057
2004-11-11,21.2435
2004-11-12,21.2355
2004-11-15,21.6296
2004-11-16,21.4151
2004-11-17,21.455
2004-11-18,21.3752
2004-11-19,21.2086
2004-11-22,21.041
2004-11-23,20.9502
2004-11-24,21.035
2004-11-26,21.0021
2004-11-29,21.1388
2004-11-30,21.1697
2004-12-01,21.5169
2004-12-02,21.3902
2004-12-03,21.5009
2004-12-06,21.5807
2004-12-07,21.3752
2004-12-08,21.6057
2004-12-09,21.5009
2004-12-10,21.3842
2004-12-13,21.5169
2004-12-14,21.5009
2004-12-15,21.4081
2004-12-16,21.4461
2004-12-17,21.2904
2004-12-20,21.2834
2004-12-21,21.3752
2004-12-22,21.2984
2004-12-23,21.3273
2004-12-27,21.2006
2004-12-28,21.2834
2004-12-29,21.2435
2004-12-30,21.1308
2004-12-31,21.0999
2005-01-03,21.1148
2005-01-04,21.1936
2005-01-05,21.1477
2005-01-06,21.1218
2005-01-07,21.057
2005-01-10,21.1637
2005-01-11,21.1058
2005-01-12,21.1477
2005-01-13,20.7447
2005-01-14,20.623
2005-01-18,20.7866
2005-01-19,20.5142
2005-01-20,20.4194
2005-01-21,20.2558
2005-01-24,20.2708
2005-01-25,20.5471
2005-01-26,20.5402
2005-01-27,20.615
2005-01-28,20.6699
2005-01-31,20.7527
2005-02-01,20.8385
2005-02-02,20.8963
2005-02-03,20.6699
2005-02-04,20.7866
2005-02-07,20.6549
2005-02-08,20.7207
2005-02-09,20.5841
2005-02-10,20.5771
2005-02-11,20.5082
2005-02-14,20.5402
2005-02-15,20.4763
2005-02-16,20.3656
2005-02-17,20.2558
2005-02-18,20.1201
2005-02-22,19.9246
2005-02-23,19.9006
2005-02-24,20.0323
2005-02-25,19.9396
2005-02-28,19.8687
2005-03-01,19.9615
2005-03-02,19.9465
2005-03-03,19.8787
2005-03-04,19.8787
2005-03-07,20.1122
2005-03-08,20.0533
2005-03-09,19.9855
2005-03-10,20.0762
2005-03-11,19.8109
2005-03-14,19.8278
2005-03-15,19.6712
2005-03-16,19.4497
2005-03-17,19.3779
2005-03-18,19.1953
2005-03-21,19.1105
2005-03-22,18.9439
2005-03-23,19.0935
2005-03-24,19.1723
2005-03-28,19.1105
2005-03-29,18.888
2005-03-30,19.0776
2005-03-31,19.0855
2005-04-01,19.0476
2005-04-04,19.1294
2005-04-05,19.323
2005-04-06,19.4816
2005-04-07,19.8188
2005-04-08,19.6941
2005-04-11,19.7181
2005-04-12,19.9924
2005-04-13,19.7729
2005-04-14,19.6113
2005-04-15,19.316
2005-04-18,19.4667
2005-04-19,19.4497
2005-04-20,19.2023
2005-04-21,19.9615
2005-04-22,19.7251
2005-04-25,19.734
2005-04-26,19.5475
2005-04-27,19.734
2005-04-28,19.307
2005-04-29,19.9785
2005-05-02,19.9246
2005-05-03,20.0254
2005-05-04,19.9076
2005-05-05,19.9246
2005-05-06,19.9156
2005-05-09,19.8278
2005-05-10,19.6642
2005-05-11,19.6712
2005-05-12,19.74
2005-05-13,19.9785
2005-05-16,20.1291
2005-05-17,20.1032
2005-05-18,20.2937
2005-05-19,20.4673
2005-05-20,20.3237
2005-05-23,20.4115
2005-05-24,20.3326
2005-05-25,20.3017
2005-05-26,20.4504
2005-05-27,20.5841
2005-05-31,20.3735
2005-06-01,20.3815
2005-06-02,20.3656
2005-06-03,20.0762
2005-06-06,20.0323
2005-06-07,20.1461
2005-06-08,20.0533
2005-06-09,20.1461
2005-06-10,20.0762
2005-06-13,19.9855
2005-06-14,20.0254
2005-06-15,19.9465
2005-06-16,19.7729
2005-06-17,19.7729
2005-06-20,19.8278
2005-06-21,19.8607
2005-06-22,19.7979
2005-06-23,19.9855
2005-06-24,19.7729
2005-06-27,19.7809
2005-06-28,19.7979
2005-06-29,19.8109
2005-06-30,19.6113
2005-07-01,19.5145
2005-07-05,19.7251
2005-07-06,19.5056
2005-07-07,19.4667
2005-07-08,19.8109
2005-07-11,19.9705
2005-07-12,20.2229
2005-07-13,20.2638
2005-07-14,20.5082
2005-07-15,20.3656
2005-07-18,20.175
2005-07-19,20.6549
2005-07-20,20.6788
2005-07-21,20.8774
2005-07-22,20.2808
2005-07-25,20.2868
2005-07-26,20.168
2005-07-27,20.3097
2005-07-28,20.3326
2005-07-29,20.2229
2005-08-01,20.4673
2005-08-02,21.1697
2005-08-03,21.5169
2005-08-04,21.5728
2005-08-05,21.9209
2005-08-08,21.4231
2005-08-09,21.5967
2005-08-10,21.2834
2005-08-11,21.5348
2005-08-12,21.3593
2005-08-15,21.4231
2005-08-16,21.1148
2005-08-17,21.2834
2005-08-18,21.1767
2005-08-19,21.0999
2005-08-22,21.2525
2005-08-23,21.2176
2005-08-24,21.1697
2005-08-25,21.3433
2005-08-26,21.2984
2005-08-29,21.4381
2005-08-30,21.464
2005-08-31,21.6226
2005-09-01,21.479
2005-09-02,21.3363
2005-09-06,21.3193
2005-09-07,21.2006
2005-09-08,21.0111
2005-09-09,20.9881
2005-09-12,21.0111
2005-09-13,20.9123
2005-09-14,20.7786
2005-09-15,20.7447
2005-09-16,20.5841
2005-09-19,20.5322
2005-09-20,20.4055
2005-09-21,20.1291
2005-09-22,20.0104
2005-09-23,19.9535
2005-09-26,19.9535
2005-09-27,20.0104
2005-09-28,20.2708
2005-09-29,20.4863
2005-09-30,20.3177
2005-10-03,20.1381
2005-10-04,19.7251
2005-10-05,19.4816
2005-10-06,19.5305
2005-10-07,19.4178
2005-10-10,19.316
2005-10-11,19.2761
2005-10-12,19.1873
2005-10-13,19.4178
2005-10-14,19.4816
2005-10-17,19.3689
2005-10-18,19.3998
2005-10-19,19.8109
2005-10-20,19.5734
2005-10-21,19.5634
2005-10-24,19.8188
2005-10-25,19.765
2005-10-26,19.8278
2005-10-27,19.6213
2005-10-28,20.161
2005-10-31,20.2937
2005-11-01,20.5022
2005-11-02,20.8963
2005-11-03,20.8774
2005-11-04,21.048
2005-11-07,21.3273
2005-11-08,21.3593
2005-11-09,21.2904
2005-11-10,21.3902
2005-11-11,21.5428
2005-11-14,21.5967
2005-11-15,21.7144
2005-11-16,21.907
2005-11-17,22.0846
2005-11-18,22.1624
2005-11-21,22.2352
2005-11-22,22.0427
2005-11-23,22.0467
2005-11-25,21.9209
2005-11-28,21.914
2005-11-29,21.8561
2005-11-30,21.8561
2005-12-01,22.0267
2005-12-02,22.1195
2005-12-05,21.9928
2005-12-06,21.8651
2005-12-07,21.914
2005-12-08,21.8651
2005-12-09,21.883
2005-12-12,21.6775
2005-12-13,21.4231
2005-12-14,21.3902
2005-12-15,21.2615
2005-12-16,21.2435
2005-12-19,21.1837
2005-12-20,21.2086
2005-12-21,21.1058
2005-12-22,20.9961
2005-12-23,21.035
2005-12-27,20.8963
2005-12-28,20.8385
2005-12-29,20.7447
2005-12-30,20.6469
2006-01-03,21.1936
2006-01-04,21.2984
2006-01-05,21.3114
2006-01-06,21.2525
2006-01-09,21.2086
2006-01-10,21.3193
2006-01-11,21.5488
2006-01-12,21.4291
2006-01-13,21.471
2006-01-17,21.3114
2006-01-18,21.1837
2006-01-19,21.3363
2006-01-20,20.8534
2006-01-23,20.8105
2006-01-24,20.7527
2006-01-25,20.8445
2006-01-26,20.9273
2006-01-27,21.9469
2006-01-30,22.1115
2006-01-31,22.2272
2006-02-01,22.1404
2006-02-02,21.8561
2006-02-03,21.7464
2006-02-06,21.455
2006-02-07,21.2754
2006-02-08,21.2525
2006-02-09,21.048
2006-02-10,21.0729
2006-02-13,20.8385
2006-02-14,21.041
2006-02-15,21.2266
2006-02-16,21.1697
2006-02-17,21.0819
2006-02-21,20.9572
2006-02-22,21.0999
2006-02-23,21.048
2006-02-24,21.027
2006-02-27,21.3593
2006-02-28,21.2176
2006-03-01,21.4291
2006-03-02,21.2984
2006-03-03,21.2685
2006-03-06,21.2525
2006-03-07,21.3672
2006-03-08,21.5169
2006-03-09,21.3193
2006-03-10,21.455
2006-03-13,21.4081
2006-03-14,21.5009
2006-03-15,21.6057
2006-03-16,21.5348
2006-03-17,21.7144
2006-03-20,22.0267
2006-03-21,21.907
2006-03-22,21.4381
2006-03-23,21.2006
2006-03-24,21.3273
2006-03-27,21.3273
2006-03-28,21.2435
2006-03-29,21.3363
2006-03-30,21.5009
2006-03-31,21.486
2006-04-03,21.7623
2006-04-04,21.8242
2006-04-05,21.907
2006-04-06,21.7623
2006-04-07,21.5169
2006-04-10,21.5488
2006-04-11,21.4231
2006-04-12,21.479
2006-04-13,21.3752
2006-04-17,21.1936
2006-04-18,21.4929
2006-04-19,21.3433
2006-04-20,21.3433
2006-04-21,21.4381
2006-04-24,21.4081
2006-04-25,21.4081
2006-04-26,21.3982
2006-04-27,21.5169
2006-04-28,19.0686
2006-05-01,19.1783
2006-05-02,18.9578
2006-05-03,18.2924
2006-05-04,18.5129
2006-05-05,18.7962
2006-05-08,18.7384
2006-05-09,18.6526
2006-05-10,18.7703
2006-05-11,18.3353
2006-05-12,18.2924
2006-05-15,18.2784
2006-05-16,18.1697
2006-05-17,17.9472
2006-05-18,18.026
2006-05-19,17.8135
2006-05-22,18.0679
2006-05-23,17.9941
2006-05-24,18.5558
2006-05-25,18.7473
2006-05-26,18.7294
2006-05-30,18.2784
2006-05-31,17.8853
2006-06-01,18.018
2006-06-02,17.9721
2006-06-05,17.7646
2006-06-06,17.4733
2006-06-07,17.4025
2006-06-08,17.4563
2006-06-09,17.3107
2006-06-12,17.1421
2006-06-13,16.9854
2006-06-14,17.2798
2006-06-15,17.4294
2006-06-16,17.4484
2006-06-19,17.8075
2006-06-20,17.8135
2006-06-21,18.2256
2006-06-22,18.0679
2006-06-23,17.7646
2006-06-26,18.018
2006-06-27,18.053
2006-06-28,18.2864
2006-06-29,18.5328
2006-06-30,18.3972
2006-07-03,18.7134
2006-07-05,18.4381
2006-07-06,18.5398
2006-07-07,18.3972
2006-07-10,18.5558
2006-07-11,18.2395
2006-07-12,17.8784
2006-07-13,17.5771
2006-07-14,17.6
2006-07-17,17.7497
2006-07-18,17.9562
2006-07-19,18.481
2006-07-20,18.045
2006-07-21,18.8461
2006-07-24,18.9499
2006-07-25,19.1245
2006-07-26,19.2452
2006-07-27,18.8461
2006-07-28,19.1464
2006-07-31,19.0007
2006-08-01,18.9439
2006-08-02,19.1873
2006-08-03,19.1175
2006-08-04,19.1783
2006-08-07,19.1245
2006-08-08,19.2192
2006-08-09,19.3
2006-08-10,19.316
2006-08-11,19.2911
2006-08-14,19.3689
2006-08-15,19.4427
2006-08-16,19.5056
2006-08-17,19.5056
2006-08-18,20.3656
2006-08-21,20.623
2006-08-22,20.2329
2006-08-23,20.2708
2006-08-24,20.3237
2006-08-25,20.4115
2006-08-28,20.4923
2006-08-29,20.4055
2006-08-30,20.3735
2006-08-31,20.2937
2006-09-01,20.4055
2006-09-05,20.2229
2006-09-06,20.2229
2006-09-07,20.0762
2006-09-08,20.2139
2006-09-11,20.4584
2006-09-12,20.4763
2006-09-13,20.5142
2006-09-14,20.7936
2006-09-15,21.2006
2006-09-18,21.1557
2006-09-19,21.2086
2006-09-20,21.464
2006-09-21,21.2435
2006-09-22,21.048
2006-09-25,21.2834
2006-09-26,21.479
2006-09-27,21.6695
2006-09-28,21.6376
2006-09-29,21.5967
2006-10-02,21.6057
2006-10-03,21.6137
2006-10-04,22.0606
2006-10-05,22.0467
2006-10-06,22.0087
2006-10-09,21.892
2006-10-10,21.8651
2006-10-11,21.7464
2006-10-12,22.2851
2006-10-13,22.4028
2006-10-16,22.4657
2006-10-17,22.4587
2006-10-18,22.5235
2006-10-19,22.341
2006-10-20,22.4487
2006-10-23,22.4657
2006-10-24,22.332
2006-10-25,22.3569
2006-10-26,22.3879
2006-10-27,22.3799
2006-10-30,22.5305
2006-10-31,22.6682
2006-11-01,22.751
2006-11-02,22.7171
2006-11-03,22.6842
2006-11-06,22.776
2006-11-07,22.8608
2006-11-08,22.8857
2006-11-09,23.1032
2006-11-10,23.0892
2006-11-13,23.176
2006-11-14,23.0733
2006-11-15,22.9944
2006-11-16,23.2718
2006-11-17,23.2149
2006-11-20,23.601
2006-11-21,23.626
2006-11-22,23.626
2006-11-24,23.4983
2006-11-27,23.2768
2006-11-28,23.206
2006-11-29,23.3516
2006-11-30,23.185
2006-12-01,22.9944
2006-12-04,23.1591
2006-12-05,23.0034
2006-12-06,22.8937
2006-12-07,22.7819
2006-12-08,23.2149
2006-12-11,23.3237
2006-12-12,23.2389
2006-12-13,23.3337
2006-12-14,23.7447
2006-12-15,23.8395
2006-12-18,23.601
2006-12-19,23.6818
2006-12-20,23.7617
2006-12-21,23.6739
2006-12-22,23.4075
2006-12-26,23.6818
2006-12-27,23.7058
2006-12-28,23.6739
2006-12-29,23.5791
2007-01-03,23.5791
2007-01-04,23.5382
2007-01-05,23.4075
2007-01-08,23.635
2007-01-09,23.6579
2007-01-10,23.4224
2007-01-11,24.2425
2007-01-12,24.6456
2007-01-16,24.6057
2007-01-17,24.5598
2007-01-18,24.481
2007-01-19,24.5658
2007-01-22,24.2585
2007-01-23,24.2705
2007-01-24,24.5508
2007-01-25,24.044
2007-01-26,24.1637
2007-01-29,24.1108
2007-01-30,24.0699
2007-01-31,24.3662
2007-02-01,24.1308
2007-02-02,23.8395
2007-02-05,23.3855
2007-02-06,23.3007
2007-02-07,23.191
2007-02-08,23.1032
2007-02-09,22.8857
2007-02-12,22.8508
2007-02-13,22.9096
2007-02-14,23.2149
2007-02-15,23.2638
2007-02-16,22.6921
2007-02-20,22.769
2007-02-21,23.176
2007-02-22,23.206
2007-02-23,22.8169
2007-02-26,22.9555
2007-02-27,22.0087
2007-02-28,22.2452
2007-03-01,22.1773
2007-03-02,21.9209
2007-03-05,21.7464
2007-03-06,21.9778
2007-03-07,21.7992
2007-03-08,21.5728
2007-03-09,21.5428
2007-03-12,21.6695
2007-03-13,21.0999
2007-03-14,21.6376
2007-03-15,21.5428
2007-03-16,21.5807
2007-03-19,21.9778
2007-03-20,21.9848
2007-03-21,22.5235
2007-03-22,22.324
2007-03-23,22.1265
2007-03-26,22.2851
2007-03-27,21.892
2007-03-28,21.8242
2007-03-29,21.914
2007-03-30,22.0087
2007-04-02,21.907
2007-04-03,22.0087
2007-04-04,22.5076
2007-04-05,22.5425
2007-04-09,22.5585
2007-04-10,22.4248
2007-04-11,22.1943
2007-04-12,22.5375
2007-04-13,22.5894
2007-04-16,22.6842
2007-04-17,22.7819
2007-04-18,22.5824
2007-04-19,22.6532
2007-04-20,22.9176
2007-04-23,22.7271
2007-04-24,22.735
2007-04-25,22.8937
2007-04-26,22.9785
2007-04-27,23.7856
2007-04-30,23.6429
2007-05-01,23.8395
2007-05-02,24.1727
2007-05-03,24.456
2007-05-04,24.1308
2007-05-07,24.2505
2007-05-08,24.2785
2007-05-09,24.2954
2007-05-10,24.1458
2007-05-11,24.3902
2007-05-14,24.456
2007-05-15,24.3992
2007-05-16,24.5359
2007-05-17,24.463
2007-05-18,24.3443
2007-05-21,24.5189
2007-05-22,24.2356
2007-05-23,24.1458
2007-05-24,23.8265
2007-05-25,24.0699
2007-05-29,24.3124
2007-05-30,24.5658
2007-05-31,24.2356
2007-06-01,24.1547
2007-06-04,24.2505
2007-06-05,24.1458
2007-06-06,23.9173
2007-06-07,23.3935
2007-06-08,23.7297
2007-06-11,23.7058
2007-06-12,23.5711
2007-06-13,23.9951
2007-06-14,24.1039
2007-06-15,24.0779
2007-06-18,24.0949
2007-06-19,24.052
2007-06-20,23.6978
2007-06-21,23.8614
2007-06-22,23.2858
2007-06-25,23.2858
2007-06-26,23.3097
2007-06-27,23.5851
2007-06-28,23.5551
2007-06-29,23.2718
2007-07-02,23.4823
2007-07-03,23.7058
2007-07-05,23.6818
2007-07-06,23.6659
2007-07-09,23.5851
2007-07-10,23.1591
2007-07-11,23.2858
2007-07-12,23.7447
2007-07-13,23.5462
2007-07-16,23.7128
2007-07-17,24.2954
2007-07-18,24.4141
2007-07-19,24.8801
2007-07-20,24.6057
2007-07-23,24.6296
2007-07-24,24.3214
2007-07-25,24.2505
2007-07-26,23.6739
2007-07-27,23.206
2007-07-30,23.2149
2007-07-31,22.8937
2007-08-01,23.1351
2007-08-02,23.3097
2007-08-03,22.8687
2007-08-06,23.3237
2007-08-07,23.3337
2007-08-08,23.6888
2007-08-09,23.1351
2007-08-10,22.6682
2007-08-13,22.6063
2007-08-14,22.324
2007-08-15,22.1863
2007-08-16,21.9609
2007-08-17,22.308
2007-08-20,22.316
2007-08-21,22.1624
2007-08-22,22.2851
2007-08-23,22.3499
2007-08-24,22.751
2007-08-27,22.5006
2007-08-28,22.0546
2007-08-29,22.5744
2007-08-30,22.4657
2007-08-31,22.6842
2007-09-04,22.751
2007-09-05,22.4916
2007-09-06,22.8258
2007-09-07,22.4587
2007-09-10,22.4916
2007-09-11,22.8428
2007-09-12,22.8428
2007-09-13,23.0254
2007-09-14,22.9326
2007-09-17,22.6762
2007-09-18,22.8428
2007-09-19,22.6403
2007-09-20,22.4397
2007-09-21,22.6143
2007-09-24,22.9625
2007-09-25,23.3337
2007-09-26,23.2918
2007-09-27,23.2858
2007-09-28,23.2638
2007-10-01,23.5082
2007-10-02,23.4514
2007-10-03,23.2548
2007-10-04,23.4594
2007-10-05,23.5641
2007-10-08,23.5641
2007-10-09,23.7617
2007-10-10,23.8704
2007-10-11,23.618
2007-10-12,23.8265
2007-10-15,23.7218
2007-10-16,23.9432
2007-10-17,24.5438
2007-10-18,24.6057
2007-10-19,23.8265
2007-10-22,24.0949
2007-10-23,24.3992
2007-10-24,24.6765
2007-10-25,25.2612
2007-10-26,27.6616
2007-10-29,27.2974
2007-10-30,28.0896
2007-10-31,29.0713
2007-11-01,29.2628
2007-11-02,29.2628
2007-11-05,29.0025
2007-11-06,28.75
2007-11-07,28.0447
2007-11-08,27.4301
2007-11-09,26.632
2007-11-12,26.3576
2007-11-13,27.2126
2007-11-14,26.7926
2007-11-15,26.6569
2007-11-16,26.9203
2007-11-19,26.8165
2007-11-20,27.3044
2007-11-21,27.03
2007-11-23,26.9353
2007-11-26,26.0334
2007-11-27,26.1042
2007-11-28,26.61
2007-11-29,26.5252
2007-11-30,26.5322
2007-12-03,25.9935
2007-12-04,25.8777
2007-12-05,26.9662
2007-12-06,27.2815
2007-12-07,27.2675
2007-12-10,27.4471
2007-12-11,26.9273
2007-12-12,27.2206
2007-12-13,27.8092
2007-12-14,27.8811
2007-12-17,27.1548
2007-12-18,27.4301
2007-12-19,27.472
2007-12-20,28.0447
2007-12-21,28.4757
2007-12-24,28.8827
2007-12-26,28.9087
2007-12-27,28.4038
2007-12-28,28.5236
2007-12-31,28.1145
2008-01-02,27.8092
2008-01-03,27.9299
2008-01-04,27.1468
2008-01-07,27.3303
2008-01-08,26.4125
2008-01-09,27.1996
2008-01-10,27.1089
2008-01-11,26.7776
2008-01-14,27.1548
2008-01-15,26.8475
2008-01-16,26.2409
2008-01-17,26.1461
2008-01-18,26.0653
2008-01-22,25.2612
2008-01-23,25.2153
2008-01-24,26.2558
2008-01-25,26.0084
2008-01-28,25.8388
2008-01-29,25.741
2008-01-30,25.4268
2008-01-31,25.741
2008-02-01,24.037
2008-02-04,23.8395
2008-02-05,22.9555
2008-02-06,22.5235
2008-02-07,22.2013
2008-02-08,22.5515
2008-02-11,22.2761
2008-02-12,22.3799
2008-02-13,22.8687
2008-02-14,22.5076
2008-02-15,22.4397
2008-02-19,22.2452
2008-02-20,22.2851
2008-02-21,22.1863
2008-02-22,21.8561
2008-02-25,21.9848
2008-02-26,22.4078
2008-02-27,22.316
2008-02-28,22.0546
2008-02-29,21.471
2008-03-03,21.3114
2008-03-04,21.7843
2008-03-05,22.1943
2008-03-06,21.7693
2008-03-07,22.0087
2008-03-10,22.1474
2008-03-11,23.1202
2008-03-12,22.6063
2008-03-13,22.5974
2008-03-14,22.0756
2008-03-17,22.3499
2008-03-18,23.2319
2008-03-19,22.5974
2008-03-20,23.0423
2008-03-24,23.0344
2008-03-25,23.0114
2008-03-26,22.5515
2008-03-27,22.1474
2008-03-28,22.0427
2008-03-31,22.4078
2008-04-01,23.2858
2008-04-02,23.0254
2008-04-03,22.9017
2008-04-04,23.0254
2008-04-07,23.0254
2008-04-08,22.7011
2008-04-09,22.8119
2008-04-10,22.9865
2008-04-11,22.332
2008-04-14,22.1554
2008-04-15,22.308
2008-04-16,22.8608
2008-04-17,23.0733
2008-04-18,23.6888
2008-04-21,24.0191
2008-04-22,23.8844
2008-04-23,24.8332
2008-04-24,25.1105
2008-04-25,23.5551
2008-04-28,22.8937
2008-04-29,22.6143
2008-04-30,22.5235
2008-05-01,23.2149
2008-05-02,23.0892
2008-05-05,22.9625
2008-05-06,23.4514
2008-05-07,23.4015
2008-05-08,23.1132
2008-05-09,23.206
2008-05-12,23.6818
2008-05-13,23.5142
2008-05-14,23.635
2008-05-15,24.044
2008-05-16,23.6818
2008-05-19,23.2638
2008-05-20,22.7091
2008-05-21,22.308
2008-05-22,22.4826
2008-05-23,22.1474
2008-05-27,22.4587
2008-05-28,22.2522
2008-05-29,22.3569
2008-05-30,22.3649
2008-06-02,21.9539
2008-06-03,21.5638
2008-06-04,21.7464
2008-06-05,22.3499
2008-06-06,21.7044
2008-06-09,21.883
2008-06-10,22.0267
2008-06-11,21.4151
2008-06-12,22.3001
2008-06-13,22.9555
2008-06-16,22.8428
2008-06-17,22.743
2008-06-18,22.4737
2008-06-19,22.8428
2008-06-20,22.2931
2008-06-23,22.0846
2008-06-24,21.899
2008-06-25,22.3879
2008-06-26,21.914
2008-06-27,21.8162
2008-06-30,21.7214
2008-07-01,21.2176
2008-07-02,20.4354
2008-07-03,20.5142
2008-07-07,20.5541
2008-07-08,20.4115
2008-07-09,19.9246
2008-07-10,20.0942
2008-07-11,19.9396
2008-07-14,19.8607
2008-07-15,20.6469
2008-07-16,21.5259
2008-07-17,21.7294
2008-07-18,20.4194
2008-07-21,20.2478
2008-07-22,20.3735
2008-07-23,20.8694
2008-07-24,20.0852
2008-07-25,20.6549
2008-07-28,20.1381
2008-07-29,20.615
2008-07-30,20.7128
2008-07-31,20.3097
2008-08-01,20.0852
2008-08-04,19.9615
2008-08-05,20.6958
2008-08-06,21.3363
2008-08-07,21.6296
2008-08-08,22.2093
2008-08-11,22.0357
2008-08-12,22.2013
2008-08-13,22.0427
2008-08-14,22.0427
2008-08-15,21.9609
2008-08-18,21.8651
2008-08-19,21.5728
2008-08-20,21.5488
2008-08-21,21.464
2008-08-22,21.9848
2008-08-25,21.8411
2008-08-26,21.5348
2008-08-27,21.7623
2008-08-28,22.0606
2008-08-29,21.5488
2008-09-02,21.3982
2008-09-03,21.2435
2008-09-04,20.8105
2008-09-05,20.2558
2008-09-08,20.623
2008-09-09,20.608
2008-09-10,20.8774
2008-09-11,21.5877
2008-09-12,21.8082
2008-09-15,21.1767
2008-09-16,20.5232
2008-09-17,19.3998
2008-09-18,19.9465
2008-09-19,19.8687
2008-09-22,20.0533
2008-09-23,20.0852
2008-09-24,20.3097
2008-09-25,21.0111
2008-09-26,21.6376
2008-09-29,19.748
2008-09-30,21.0729
2008-10-01,20.9123
2008-10-02,20.7277
2008-10-03,20.7866
2008-10-06,19.6712
2008-10-07,18.3443
2008-10-08,18.1697
2008-10-09,17.609
2008-10-10,16.9765
2008-10-13,20.1381
2008-10-14,19.0327
2008-10-15,17.8943
2008-10-16,19.1025
2008-10-17,18.896
2008-10-20,19.5235
2008-10-21,18.447
2008-10-22,17.0034
2008-10-23,17.624
2008-10-24,17.3396
2008-10-27,16.726
2008-10-28,18.2395
2008-10-29,18.1627
2008-10-30,17.8694
2008-10-31,17.6309
2008-11-03,17.8614
2008-11-04,18.5777
2008-11-05,17.4354
2008-11-06,16.4906
2008-11-07,16.9765
2008-11-10,16.8188
2008-11-11,16.744
2008-11-12,16.0307
2008-11-13,16.7809
2008-11-14,15.8381
2008-11-17,15.2595
2008-11-18,15.4929
2008-11-19,14.4424
2008-11-20,13.8418
2008-11-21,15.5408
2008-11-24,16.3409
2008-11-25,15.7832
2008-11-26,16.1793
2008-11-28,15.9658
2008-12-01,14.6968
2008-12-02,15.1208
2008-12-03,15.6885
2008-12-04,15.0889
2008-12-05,15.6885
2008-12-08,16.5924
2008-12-09,16.2651
2008-12-10,16.2731
2008-12-11,15.3542
2008-12-12,15.2844
2008-12-15,15.037
2008-12-16,15.88
2008-12-17,15.5268
2008-12-18,15.2455
2008-12-19,15.0968
2008-12-22,15.1427
2008-12-23,15.2285
2008-12-24,15.1357
2008-12-26,15.1048
2008-12-29,14.9721
2008-12-30,15.2734
2008-12-31,15.3483
2009-01-02,16.0546
2009-01-05,16.2033
2009-01-06,16.3928
2009-01-07,15.4051
2009-01-08,15.889
2009-01-09,15.4141
2009-01-12,15.3712
2009-01-13,15.6525
2009-01-14,15.0749
2009-01-15,15.1946
2009-01-16,15.5657
2009-01-20,14.592
