Date,HD.US
1999-08-09,28.5249
1999-08-10,28.8776
1999-08-11,29.446
1999-08-12,30.2758
1999-08-13,32.3169
1999-08-16,32.6379
1999-08-17,32.1549
1999-08-18,31.9294
1999-08-19,31.3609
1999-08-20,32.0297
1999-08-23,32.7611
1999-08-24,32.5395
1999-08-25,33.4994
1999-08-26,32.1231
1999-08-27,32.6379
1999-08-30,31.5547
1999-08-31,31.3848
1999-09-01,31.2526
1999-09-02,31.1234
1999-09-03,32.4272
1999-09-07,32.3706
1999-09-08,32.9767
1999-09-09,33.7697
1999-09-10,34.5647
1999-09-13,34.8907
1999-09-14,34.7018
1999-09-15,33.6753
1999-09-16,33.6753
1999-09-17,34.2835
1999-09-20,34.1871
1999-09-21,33.5143
1999-09-22,33.8701
1999-09-23,33.8701
1999-09-24,33.9307
1999-09-27,33.6157
1999-09-28,33.7399
1999-09-29,34.1871
1999-09-30,35.0169
1999-10-01,35.4938
1999-10-04,36.3216
1999-10-05,36.0702
1999-10-06,36.9616
1999-10-07,36.8662
1999-10-08,38.0169
1999-10-11,38.0755
1999-10-12,37.5697
1999-10-13,36.3534
1999-10-14,36.2302
1999-10-15,34.9523
1999-10-18,35.1788
1999-10-19,35.94
1999-10-20,36.9308
1999-10-21,36.6754
1999-10-22,36.898
1999-10-25,36.7052
1999-10-26,36.0702
1999-10-27,35.5594
1999-10-28,38.0467
1999-10-29,38.6529
1999-11-01,38.9093
1999-11-02,39.2928
1999-11-03,38.4005
1999-11-04,38.7791
1999-11-05,39.8006
1999-11-08,40.379
1999-11-09,40.8232
1999-11-10,39.3853
1999-11-11,40.218
1999-11-12,41.0448
1999-11-15,40.1842
1999-11-16,
1999-11-17,40.7904
1999-11-18,42.3525
1999-11-19,41.9699
1999-11-22,41.5864
1999-11-23,41.1412
1999-11-24,40.5688
1999-11-26,41.0796
1999-11-29,40.8232
1999-11-30,40.4356
1999-12-01,41.5208
1999-12-02,41.5079
1999-12-03,43.0243
1999-12-06,42.5612
1999-12-07,42.5075
1999-12-08,43.0471
1999-12-09,44.5526
1999-12-10,45.447
1999-12-13,46.5242
1999-12-14,47.2377
1999-12-15,47.7455
1999-12-16,49.3672
1999-12-17,50.4216
1999-12-20,50.2844
1999-12-21,48.9151
1999-12-22,49.1814
1999-12-23,49.5988
1999-12-27,49.9466
1999-12-28,50.8677
1999-12-29,51.5067
1999-12-30,51.1619
1999-12-31,52.6634
2000-01-03,49.9525
2000-01-04,47.3092
2000-01-05,48.2682
2000-01-06,45.9627
2000-01-07,48.6547
2000-01-10,48.4142
2000-01-11,47.1602
2000-01-12,46.7766
2000-01-13,47.6024
2000-01-14,47.4573
2000-01-18,46.3463
2000-01-19,47.3987
2000-01-20,46.5828
2000-01-21,45.9627
2000-01-24,44.4244
2000-01-25,42.9855
2000-01-26,43.9395
2000-01-27,44.6162
2000-01-28,42.601
2000-01-31,43.3711
2000-02-01,47.5
2000-02-02,46.5371
2000-02-03,46.3463
2000-02-04,46.8312
2000-02-07,45.1916
2000-02-08,46.7309
2000-02-09,44.9988
2000-02-10,45.6219
2000-02-11,46.0074
2000-02-14,46.2012
2000-02-15,45.767
2000-02-16,43.8451
2000-02-17,41.7305
2000-02-18,41.1531
2000-02-22,41.0607
2000-02-23,41.9699
2000-02-24,40.6234
2000-02-25,40.5757
2000-02-28,43.5092
2000-02-29,44.0379
2000-03-01,42.601
2000-03-02,42.2164
2000-03-03,41.7305
2000-03-06,41.2475
2000-03-07,40.1484
2000-03-08,40.2369
2000-03-09,42.3982
2000-03-10,41.006
2000-03-13,40.6234
2000-03-14,40.0908
2000-03-15,43.7
2000-03-16,47.1602
2000-03-17,48.4619
2000-03-20,48.8028
2000-03-21,48.6994
2000-03-22,48.3695
2000-03-23,49.1814
2000-03-24,49.3762
2000-03-27,49.3762
2000-03-28,49.084
2000-03-29,52.5452
2000-03-30,51.3934
2000-03-31,49.4686
2000-04-03,52.1596
2000-04-04,49.569
2000-04-05,49.084
2000-04-06,50.5786
2000-04-07,49.1814
2000-04-10,51.1539
2000-04-11,51.6856
2000-04-12,50.6243
2000-04-13,47.9303
2000-04-14,46.2012
2000-04-17,43.8908
2000-04-18,45.0435
2000-04-19,45.0435
2000-04-20,44.9581
2000-04-24,45.6765
2000-04-25,45.2393
2000-04-26,46.393
2000-04-27,45.0942
2000-04-28,43.3154
2000-05-01,43.0322
2000-05-02,43.5539
2000-05-03,41.3916
2000-05-04,40.2369
2000-05-05,40.8639
2000-05-08,41.0607
2000-05-09,40.2369
2000-05-10,41.3916
2000-05-11,41.3022
2000-05-12,41.3916
2000-05-15,43.3154
2000-05-16,40.9603
2000-05-17,40.0461
2000-05-18,39.4707
2000-05-19,39.5224
2000-05-22,38.6092
2000-05-23,38.1689
2000-05-24,35.8615
2000-05-25,35.6757
2000-05-26,35.9609
2000-05-30,36.2481
2000-05-31,37.6025
2000-06-01,38.2246
2000-06-02,41.1084
2000-06-05,40.1484
2000-06-06,38.6092
2000-06-07,38.7572
2000-06-08,38.2246
2000-06-09,36.9695
2000-06-12,35.2941
2000-06-13,37.9285
2000-06-14,39.1825
2000-06-15,39.0862
2000-06-16,38.2713
2000-06-19,38.4154
2000-06-20,37.5459
2000-06-21,37.3074
2000-06-22,36.7767
2000-06-23,36.8741
2000-06-26,36.1984
2000-06-27,38.0755
2000-06-28,36.9695
2000-06-29,36.7767
2000-06-30,38.3697
2000-07-03,38.1689
2000-07-05,38.6092
2000-07-06,39.3246
2000-07-07,42.601
2000-07-10,44.1363
2000-07-11,44.2317
2000-07-12,44.0379
2000-07-13,43.1227
2000-07-14,43.3154
2000-07-17,43.6533
2000-07-18,44.0379
2000-07-19,43.8451
2000-07-20,44.5695
2000-07-21,43.8451
2000-07-24,42.9855
2000-07-25,42.2164
2000-07-26,41.1084
2000-07-27,42.0157
2000-07-28,40.4267
2000-07-31,39.7062
2000-08-01,39.908
2000-08-02,40.7695
2000-08-03,39.7062
2000-08-04,41.4482
2000-08-07,42.2164
2000-08-08,43.7557
2000-08-09,44.5228
2000-08-10,42.3098
2000-08-11,42.9289
2000-08-14,45.2949
2000-08-15,41.0607
2000-08-16,39.1825
2000-08-17,39.3753
2000-08-18,39.424
2000-08-21,39.0862
2000-08-22,39.3246
2000-08-23,39.424
2000-08-24,38.7572
2000-08-25,38.8
2000-08-28,38.4154
2000-08-29,38.1689
2000-08-30,37.1623
2000-08-31,36.9218
2000-09-01,37.3074
2000-09-05,38.5078
2000-09-06,38.8944
2000-09-07,38.8
2000-09-08,40.6771
2000-09-11,41.6828
2000-09-12,42.9289
2000-09-13,42.0703
2000-09-14,42.6477
2000-09-15,41.6828
2000-09-18,42.3098
2000-09-19,40.7228
2000-09-20,40.7228
2000-09-21,42.2621
2000-09-22,42.9855
2000-09-25,41.9699
2000-09-26,41.006
2000-09-27,42.0703
2000-09-28,42.2621
2000-09-29,40.6771
2000-10-02,40.3869
2000-10-03,41.3439
2000-10-04,42.6884
2000-10-05,41.3022
2000-10-06,39.2312
2000-10-09,39.0862
2000-10-10,38.9411
2000-10-11,37.6025
2000-10-12,26.7779
2000-10-13,27.8849
2000-10-16,28.9392
2000-10-17,26.9687
2000-10-18,28.031
2000-10-19,29.6627
2000-10-20,30.2907
2000-10-23,31.1533
2000-10-24,30.1456
2000-10-25,29.4699
2000-10-26,29.9081
2000-10-27,
2000-10-30,31.4474
2000-10-31,33.0314
2000-11-01,33.8453
2000-11-02,32.8396
2000-11-03,31.6829
2000-11-06,31.7306
2000-11-07,31.7773
2000-11-08,31.6829
2000-11-09,29.8058
2000-11-10,27.8382
2000-11-13,28.6978
2000-11-14,30.09
2000-11-15,30.4308
2000-11-16,30.09
2000-11-17,29.8058
2000-11-20,29.8554
2000-11-21,29.3765
2000-11-22,28.2238
2000-11-24,28.8021
2000-11-27,29.761
2000-11-28,30.4308
2000-11-29,30.7697
2000-11-30,30.1456
2000-12-01,29.9518
2000-12-04,31.345
2000-12-05,33.8453
2000-12-06,34.6651
2000-12-07,34.5647
2000-12-08,36.3445
2000-12-11,34.7088
2000-12-12,34.6144
2000-12-13,34.7605
2000-12-14,33.7558
2000-12-15,32.2593
2000-12-18,33.9377
2000-12-19,32.784
2000-12-20,31.6322
2000-12-21,32.9857
2000-12-22,32.0188
2000-12-26,31.3013
2000-12-27,32.8843
2000-12-28,33.5541
2000-12-29,35.147
2001-01-02,35.0457
2001-01-03,39.5701
2001-01-04,39.7609
2001-01-05,38.2713
2001-01-08,36.6813
2001-01-09,35.2941
2001-01-10,36.4905
2001-01-11,37.7407
2001-01-12,37.7854
2001-01-16,37.6025
2001-01-17,35.6757
2001-01-18,34.039
2001-01-19,31.5378
2001-01-22,33.6545
2001-01-23,34.4206
2001-01-24,34.6651
2001-01-25,35.3835
2001-01-26,34.4206
2001-01-29,35.0
2001-01-30,35.3835
2001-01-31,37.0649
2001-02-01,37.3998
2001-02-02,36.0623
2001-02-05,35.8615
2001-02-06,35.0924
2001-02-07,35.1927
2001-02-08,33.8453
2001-02-09,34.1871
2001-02-12,35.1927
2001-02-13,35.623
2001-02-14,35.1927
2001-02-15,34.3262
2001-02-16,33.0781
2001-02-20,33.892
2001-02-21,31.4931
2001-02-22,30.7697
2001-02-23,30.7697
2001-02-26,33.6545
2001-02-27,34.3262
2001-02-28,32.6905
2001-03-01,31.9214
2001-03-02,31.9701
2001-03-05,31.8767
2001-03-06,31.831
2001-03-07,33.6078
2001-03-08,34.4206
2001-03-09,34.2278
2001-03-12,32.3576
2001-03-13,32.8396
2001-03-14,32.0188
2001-03-15,33.2232
2001-03-16,32.5027
2001-03-19,32.6905
2001-03-20,32.2662
2001-03-21,31.9214
2001-03-22,31.352
2001-03-23,30.5163
2001-03-26,31.8101
2001-03-27,33.4309
2001-03-28,33.254
2001-03-29,32.8138
2001-03-30,33.1536
2001-04-02,32.7323
2001-04-03,32.77
2001-04-04,32.5395
2001-04-05,33.8135
2001-04-06,33.6753
2001-04-09,32.4511
2001-04-10,33.0841
2001-04-11,31.9214
2001-04-12,32.0377
2001-04-16,31.9214
2001-04-17,32.2364
2001-04-18,35.0834
2001-04-19,35.4481
2001-04-20,35.5435
2001-04-23,35.5296
2001-04-24,34.6313
2001-04-25,35.4004
2001-04-26,36.3842
2001-04-27,37.0023
2001-04-30,36.2302
2001-05-01,37.8768
2001-05-02,37.53
2001-05-03,37.3163
2001-05-04,38.1451
2001-05-07,37.7615
2001-05-08,38.4681
2001-05-09,37.3163
2001-05-10,37.8847
2001-05-11,38.3697
2001-05-14,37.8072
2001-05-15,38.5366
2001-05-16,39.4399
2001-05-17,40.0004
2001-05-18,40.538
2001-05-21,41.0607
2001-05-22,40.7636
2001-05-23,40.4794
2001-05-24,41.1163
2001-05-25,40.218
2001-05-29,38.8765
2001-05-30,38.4541
2001-05-31,37.9146
2001-06-01,37.8927
2001-06-04,38.4601
2001-06-05,38.7324
2001-06-06,38.1302
2001-06-07,39.0047
2001-06-08,39.0782
2001-06-11,39.0216
2001-06-12,39.3167
2001-06-13,38.8496
2001-06-14,38.0845
2001-06-15,37.6164
2001-06-18,37.69
2001-06-19,38.0696
2001-06-20,37.8768
2001-06-21,39.0613
2001-06-22,39.0047
2001-06-25,37.69
2001-06-26,36.2719
2001-06-27,36.0394
2001-06-28,36.1507
2001-06-29,36.3375
2001-07-02,36.6903
2001-07-03,36.8413
2001-07-05,35.8933
2001-07-06,34.8907
2001-07-09,35.3756
2001-07-10,34.6144
2001-07-11,35.1629
2001-07-12,36.9218
2001-07-13,37.4614
2001-07-16,37.7685
2001-07-17,38.0934
2001-07-18,37.8768
2001-07-19,38.3071
2001-07-20,38.001
2001-07-23,36.898
2001-07-24,36.263
2001-07-25,37.8529
2001-07-26,38.0755
2001-07-27,38.1908
2001-07-30,38.1163
2001-07-31,38.7503
2001-08-01,38.2922
2001-08-02,38.2922
2001-08-03,37.7913
2001-08-06,37.1394
2001-08-07,37.682
2001-08-08,36.8334
2001-08-09,37.2955
2001-08-10,37.2786
2001-08-13,37.0023
2001-08-14,37.9195
2001-08-15,37.839
2001-08-16,38.3776
2001-08-17,37.8688
2001-08-20,38.3071
2001-08-21,37.0023
2001-08-22,37.5369
2001-08-23,36.9129
2001-08-24,38.4154
2001-08-27,37.682
2001-08-28,36.8493
2001-08-29,36.1507
2001-08-30,35.2454
2001-08-31,35.3468
2001-09-04,36.0136
2001-09-05,35.3756
2001-09-06,33.4994
2001-09-07,31.4991
2001-09-10,31.19
2001-09-17,27.8461
2001-09-18,28.2238
2001-09-19,27.1525
2001-09-20,25.2317
2001-09-21,25.4672
2001-09-24,27.7011
2001-09-25,27.9227
2001-09-26,27.3463
2001-09-27,28.3818
2001-09-28,29.5146
2001-10-01,29.0913
2001-10-02,30.0413
2001-10-03,31.4076
2001-10-04,30.1456
2001-10-05,30.3155
2001-10-08,29.5146
2001-10-09,29.1539
2001-10-10,30.9317
2001-10-11,33.1536
2001-10-12,32.0605
2001-10-15,31.506
2001-10-16,32.0188
2001-10-17,31.1622
2001-10-18,31.3083
2001-10-19,31.0837
2001-10-22,30.7289
2001-10-23,31.038
2001-10-24,30.9237
2001-10-25,31.1145
2001-10-26,30.9933
2001-10-29,29.7094
2001-10-30,28.9233
2001-10-31,29.4073
2001-11-01,29.5375
2001-11-02,31.0161
2001-11-05,31.9612
2001-11-06,32.8446
2001-11-07,32.2662
2001-11-08,32.2205
2001-11-09,32.3904
2001-11-12,31.6322
2001-11-13,33.8453
2001-11-14,35.5594
2001-11-15,35.6151
2001-11-16,35.2295
2001-11-19,36.2073
2001-11-20,35.5217
2001-11-21,35.6757
2001-11-23,35.8297
2001-11-26,35.0169
2001-11-27,33.3444
2001-11-28,33.6902
2001-11-29,33.8621
2001-11-30,35.8864
2001-12-03,35.6836
2001-12-04,36.6903
2001-12-05,38.3856
2001-12-06,37.8072
2001-12-07,38.008
2001-12-10,37.1255
2001-12-11,36.898
2001-12-12,37.1921
2001-12-13,36.9218
2001-12-14,38.315
2001-12-17,38.4601
2001-12-18,38.5863
2001-12-19,38.9252
2001-12-20,38.6976
2001-12-21,39.6128
2001-12-24,39.4777
2001-12-26,39.7062
2001-12-27,39.5701
2001-12-28,39.6128
2001-12-31,39.2392
2002-01-02,38.7652
2002-01-03,38.4999
2002-01-04,39.1905
2002-01-07,38.9162
2002-01-08,39.3078
2002-01-09,38.6608
2002-01-10,38.6887
2002-01-11,38.8129
2002-01-14,38.0984
2002-01-15,38.2316
2002-01-16,37.69
2002-01-17,36.9218
2002-01-18,37.3074
2002-01-22,37.3074
2002-01-23,37.3233
2002-01-24,36.9129
2002-01-25,36.1507
2002-01-28,36.7698
2002-01-29,36.1507
2002-01-30,37.7466
2002-01-31,38.5307
2002-02-01,38.001
2002-02-04,37.682
2002-02-05,37.7685
2002-02-06,37.6224
2002-02-07,37.5777
2002-02-08,38.2316
2002-02-11,38.8417
2002-02-12,38.6976
2002-02-13,39.4171
2002-02-14,39.6575
2002-02-15,38.8586
2002-02-19,38.7324
2002-02-20,39.7748
2002-02-21,39.4628
2002-02-22,39.2312
2002-02-25,40.054
2002-02-26,39.6218
2002-02-27,39.1676
2002-02-28,38.4601
2002-03-01,38.6817
2002-03-04,38.3856
2002-03-05,36.5363
2002-03-06,37.4614
2002-03-07,37.2299
2002-03-08,37.6453
2002-03-11,37.1772
2002-03-12,37.1921
2002-03-13,37.3074
2002-03-14,37.1921
2002-03-15,37.6294
2002-03-18,37.4664
2002-03-19,38.0755
2002-03-20,38.1839
2002-03-21,37.7327
2002-03-22,37.9692
2002-03-25,37.2706
2002-03-26,37.69
2002-03-27,37.8927
2002-03-28,37.3909
2002-04-01,37.0917
2002-04-02,36.5442
2002-04-03,36.1169
2002-04-04,37.0381
2002-04-05,37.5161
2002-04-08,38.0755
2002-04-09,37.7546
2002-04-10,38.2624
2002-04-11,37.9464
2002-04-12,38.7403
2002-04-15,37.847
2002-04-16,38.3379
2002-04-17,37.9772
2002-04-18,38.0934
2002-04-19,37.8072
2002-04-22,37.3163
2002-04-23,37.5866
2002-04-24,37.051
2002-04-25,37.4396
2002-04-26,36.9954
2002-04-29,36.1239
2002-04-30,35.6707
2002-05-01,35.7999
2002-05-02,35.9987
2002-05-03,35.7701
2002-05-06,34.3819
2002-05-07,35.1629
2002-05-08,35.6558
2002-05-09,35.5018
2002-05-10,35.0
2002-05-13,35.0924
2002-05-14,36.9059
2002-05-15,36.1507
2002-05-16,36.1507
2002-05-17,36.9954
2002-05-20,37.3074
2002-05-21,34.5379
2002-05-22,34.039
2002-05-23,32.9996
2002-05-24,33.3991
2002-05-28,31.9532
2002-05-29,31.4991
2002-05-30,30.884
2002-05-31,32.0685
2002-06-03,31.1711
2002-06-04,30.8462
2002-06-05,31.1841
2002-06-06,30.0085
2002-06-07,29.8723
2002-06-10,30.7289
2002-06-11,30.1208
2002-06-12,29.2781
2002-06-13,29.1539
2002-06-14,28.4483
2002-06-17,29.612
2002-06-18,28.9233
2002-06-19,28.9611
2002-06-20,28.0836
2002-06-21,27.4387
2002-06-24,28.2069
2002-06-25,27.8004
2002-06-26,28.1075
2002-06-27,28.6153
2002-06-28,28.2536
2002-07-01,27.3463
2002-07-02,25.9601
2002-07-03,28.347
2002-07-05,29.2224
2002-07-08,28.3818
2002-07-09,27.1933
2002-07-10,25.5795
2002-07-11,24.1554
2002-07-12,22.3757
2002-07-15,23.0783
2002-07-16,23.4906
2002-07-17,23.757
2002-07-18,22.7781
2002-07-19,22.0796
2002-07-22,21.6006
2002-07-23,21.6533
2002-07-24,23.6308
2002-07-25,22.1909
2002-07-26,22.5387
2002-07-29,23.8295
2002-07-30,23.5304
2002-07-31,23.757
2002-08-01,22.7931
2002-08-02,21.8689
2002-08-05,21.1375
2002-08-06,21.5618
2002-08-07,21.7387
2002-08-08,20.8752
2002-08-09,21.7626
2002-08-12,20.5393
2002-08-13,20.3783
2002-08-14,21.7556
2002-08-15,22.2554
2002-08-16,21.6145
2002-08-19,22.331
2002-08-20,23.27
2002-08-21,25.1372
2002-08-22,26.0465
2002-08-23,25.7921
2002-08-26,26.0992
2002-08-27,25.4334
2002-08-28,25.1512
2002-08-29,25.4175
2002-08-30,25.331
2002-09-03,24.5062
2002-09-04,25.0727
2002-09-05,24.6901
2002-09-06,25.5795
2002-09-09,25.5884
2002-09-10,25.3847
2002-09-11,25.5626
2002-09-12,24.9832
2002-09-13,25.7305
2002-09-16,26.1717
2002-09-17,25.5059
2002-09-18,25.5208
2002-09-19,24.7785
2002-09-20,24.0213
2002-09-23,22.9848
2002-09-24,21.853
2002-09-25,21.2279
2002-09-26,21.7467
2002-09-27,20.585
2002-09-30,20.0752
2002-10-01,20.2909
2002-10-02,19.1918
2002-10-03,19.1988
2002-10-04,19.8457
2002-10-07,18.6234
2002-10-08,19.4253
2002-10-09,18.2001
2002-10-10,18.9235
2002-10-11,20.1617
2002-10-14,20.423
2002-10-15,22.6132
2002-10-16,21.8838
2002-10-17,22.4244
2002-10-18,23.3913
2002-10-21,22.962
2002-10-22,22.7463
2002-10-23,23.4171
2002-10-24,22.9928
2002-10-25,23.5224
2002-10-28,23.1915
2002-10-29,23.0315
2002-10-30,22.6708
2002-10-31,22.2167
2002-11-01,21.847
2002-11-04,20.9298
2002-11-05,21.7556
2002-11-06,21.7675
2002-11-07,20.9149
2002-11-08,20.5005
2002-11-11,20.1845
2002-11-12,20.7142
2002-11-13,20.7281
2002-11-14,21.4138
2002-11-15,21.7844
2002-11-18,21.9991
2002-11-19,19.161
2002-11-20,18.998
2002-11-21,19.2156
2002-11-22,19.3478
2002-11-25,19.5793
2002-11-26,19.2484
2002-11-27,20.0712
2002-11-29,20.3077
2002-12-02,20.3634
2002-12-03,19.9977
2002-12-04,20.0066
2002-12-05,19.9768
2002-12-06,20.0752
2002-12-09,19.8049
2002-12-10,20.6933
2002-12-11,20.5929
2002-12-12,20.9924
2002-12-13,20.2988
2002-12-16,20.5472
2002-12-17,19.7672
2002-12-18,19.5943
2002-12-19,19.1838
2002-12-20,18.8808
2002-12-23,18.8092
2002-12-24,18.6144
2002-12-26,18.6075
2002-12-27,18.2835
2002-12-30,18.216
2002-12-31,18.4773
2003-01-02,19.1381
2003-01-03,16.4441
2003-01-06,16.784
2003-01-07,16.5087
2003-01-08,16.2752
2003-01-09,16.5157
2003-01-10,16.5992
2003-01-13,16.8913
2003-01-14,16.9619
2003-01-15,16.8247
2003-01-16,17.0563
2003-01-17,17.252
2003-01-21,16.7691
2003-01-22,16.5992
2003-01-23,16.8913
2003-01-24,16.3547
2003-01-27,15.8469
2003-01-28,15.7893
2003-01-29,16.1301
2003-01-30,15.9393
2003-01-31,16.0775
2003-02-03,16.4441
2003-02-04,16.2384
2003-02-05,16.3905
2003-02-06,16.6369
2003-02-07,16.3905
2003-02-10,16.5992
2003-02-11,16.3706
2003-02-12,16.307
2003-02-13,15.9214
2003-02-14,16.4233
2003-02-18,16.8466
2003-02-19,16.7989
2003-02-20,16.6538
2003-02-21,17.2361
2003-02-24,17.0622
2003-02-25,17.5681
2003-02-26,17.6008
2003-02-27,17.7777
2003-02-28,18.0371
2003-03-03,17.7638
2003-03-04,16.9986
2003-03-05,17.0414
2003-03-06,16.9986
2003-03-07,17.3216
2003-03-10,16.8635
2003-03-11,16.7293
2003-03-12,17.0563
2003-03-13,17.8065
2003-03-14,17.6843
2003-03-17,18.3839
2003-03-18,18.4117
2003-03-19,18.8808
2003-03-20,19.1689
2003-03-21,19.8318
2003-03-24,18.7516
2003-03-25,19.315
2003-03-26,19.5545
2003-03-27,19.2693
2003-03-28,18.9473
2003-03-31,18.7367
2003-04-01,19.0696
2003-04-02,19.9093
2003-04-03,20.0245
2003-04-04,20.3326
2003-04-07,20.2521
2003-04-08,20.3326
2003-04-09,19.8049
2003-04-10,19.9003
2003-04-11,19.9212
2003-04-14,20.423
2003-04-15,20.8921
2003-04-16,20.5005
2003-04-17,21.052
2003-04-21,21.1306
2003-04-22,21.2697
2003-04-23,21.4466
2003-04-24,21.2697
2003-04-25,21.1306
2003-04-28,21.4704
2003-04-29,21.7318
2003-04-30,21.6383
2003-05-01,21.4545
2003-05-02,21.9315
2003-05-05,22.2475
2003-05-06,22.6768
2003-05-07,22.7622
2003-05-08,22.483
2003-05-09,22.8517
2003-05-12,23.1369
2003-05-13,23.0395
2003-05-14,22.7702
2003-05-15,22.5933
2003-05-16,22.4542
2003-05-19,21.5936
2003-05-20,23.594
2003-05-21,23.5513
2003-05-22,23.7212
2003-05-23,23.4906
2003-05-27,24.1922
2003-05-28,24.4317
2003-05-29,24.2787
2003-05-30,24.9922
2003-06-02,25.1074
2003-06-03,25.1462
2003-06-04,24.9922
2003-06-05,25.2476
2003-06-06,25.2764
2003-06-09,25.0389
2003-06-10,25.0478
2003-06-11,25.2992
2003-06-12,25.331
2003-06-13,25.815
2003-06-16,26.5116
2003-06-17,26.4947
2003-06-18,25.7146
2003-06-19,25.3221
2003-06-20,24.9922
2003-06-23,24.5519
2003-06-24,24.7855
2003-06-25,24.9584
2003-06-26,24.9753
2003-06-27,24.9753
2003-06-30,25.4761
2003-07-01,25.4602
2003-07-02,25.7226
2003-07-03,25.6898
2003-07-07,25.973
2003-07-08,26.5762
2003-07-09,25.7633
2003-07-10,24.9484
2003-07-11,25.5129
2003-07-14,25.6749
2003-07-15,25.5129
2003-07-16,25.7702
2003-07-17,25.4602
2003-07-18,25.4473
2003-07-21,24.7298
2003-07-22,24.4317
2003-07-23,24.707
2003-07-24,24.2151
2003-07-25,24.6155
2003-07-28,24.4238
2003-07-29,24.2876
2003-07-30,24.0769
2003-07-31,23.9994
2003-08-01,23.6924
2003-08-04,23.8076
2003-08-05,23.3535
2003-08-06,24.0918
2003-08-07,24.5857
2003-08-08,25.169
2003-08-11,25.1462
2003-08-12,25.4831
2003-08-13,25.5208
2003-08-14,25.4473
2003-08-15,25.8011
2003-08-18,26.0783
2003-08-19,24.7388
2003-08-20,25.0558
2003-08-21,25.1989
2003-08-22,25.2317
2003-08-25,24.9832
2003-08-26,24.8014
2003-08-27,24.9663
2003-08-28,24.8153
2003-08-29,24.7388
2003-09-02,24.8153
2003-09-03,25.2237
2003-09-04,26.3416
2003-09-05,25.967
2003-09-08,25.9601
2003-09-09,24.7298
2003-09-10,24.4397
2003-09-11,24.4317
2003-09-12,24.2995
2003-09-15,25.2148
2003-09-16,25.6172
2003-09-17,25.3847
2003-09-18,25.5208
2003-09-19,25.4602
2003-09-22,25.1849
2003-09-23,25.3847
2003-09-24,24.9266
2003-09-25,24.7298
2003-09-26,24.6016
2003-09-29,24.7298
2003-09-30,24.4993
2003-10-01,25.3072
2003-10-02,25.5795
2003-10-03,25.8686
2003-10-06,26.1717
2003-10-07,26.5215
2003-10-08,26.4519
2003-10-09,27.0154
2003-10-10,26.8604
2003-10-13,27.3095
2003-10-14,27.1764
2003-10-15,27.9157
2003-10-16,27.9306
2003-10-17,27.8064
2003-10-20,27.7686
2003-10-21,27.8064
2003-10-22,27.7388
2003-10-23,27.5699
2003-10-24,27.3841
2003-10-27,27.6931
2003-10-28,28.8448
2003-10-29,28.6421
2003-10-30,28.5109
2003-10-31,28.5169
2003-11-03,28.8607
2003-11-04,28.6709
2003-11-05,28.5388
2003-11-06,28.7067
2003-11-07,28.7435
2003-11-10,28.5109
2003-11-11,28.4076
2003-11-12,28.4145
2003-11-13,27.9395
2003-11-14,27.8382
2003-11-17,27.2847
2003-11-18,26.8832
2003-11-19,27.2767
2003-11-20,27.1615
2003-11-21,27.4298
2003-11-24,28.0638
2003-11-25,28.1681
2003-11-26,28.1144
2003-11-28,28.2784
2003-12-01,28.2844
2003-12-02,27.5908
2003-12-03,27.3314
2003-12-04,26.8156
2003-12-05,26.7063
2003-12-08,26.6924
2003-12-09,26.1856
2003-12-10,25.4473
2003-12-11,26.5603
2003-12-12,26.6557
2003-12-15,26.4182
2003-12-16,26.4261
2003-12-17,27.0303
2003-12-18,27.1764
2003-12-19,27.3095
2003-12-22,26.7948
2003-12-23,26.6139
2003-12-24,26.6855
2003-12-26,26.8306
2003-12-29,27.3701
2003-12-30,27.1466
2003-12-31,27.3006
2004-01-02,26.9399
2004-01-05,26.9498
2004-01-06,27.238
2004-01-07,27.6146
2004-01-08,27.3841
2004-01-09,27.4546
2004-01-12,27.079
2004-01-13,26.9836
2004-01-14,27.2847
2004-01-15,27.2529
2004-01-16,26.8753
2004-01-20,26.9309
2004-01-21,27.4159
2004-01-22,27.6385
2004-01-23,27.6295
2004-01-26,27.9227
2004-01-27,27.6454
2004-01-28,26.8007
2004-01-29,27.3841
2004-01-30,27.2847
2004-02-02,27.1466
2004-02-03,26.9607
2004-02-04,27.2767
2004-02-05,27.3095
2004-02-06,27.9485
2004-02-09,27.8233
2004-02-10,27.7309
2004-02-11,28.3301
2004-02-12,28.1303
2004-02-13,27.8233
2004-02-17,27.9227
2004-02-18,27.6076
2004-02-19,27.3533
2004-02-20,27.4616
2004-02-23,27.2151
2004-02-24,27.6861
2004-02-25,28.0091
2004-02-26,28.339
2004-02-27,27.9306
2004-03-01,28.339
2004-03-02,28.4861
2004-03-03,28.503
2004-03-04,28.5388
2004-03-05,28.8091
2004-03-08,28.6322
2004-03-09,28.4384
2004-03-10,28.0012
2004-03-11,27.7627
2004-03-12,27.7627
2004-03-15,27.238
2004-03-16,27.5828
2004-03-17,28.0767
2004-03-18,28.4543
2004-03-19,28.2158
2004-03-22,27.7388
2004-03-23,27.8541
2004-03-24,27.6861
2004-03-25,28.5735
2004-03-26,28.4076
2004-03-29,28.6908
2004-03-30,28.7773
2004-03-31,28.7375
2004-04-01,28.5249
2004-04-02,28.2158
2004-04-05,28.6491
2004-04-06,28.4145
2004-04-07,28.0707
2004-04-08,27.8461
2004-04-12,28.0459
