Date,PA.F
2010-12-06,756.2
2010-12-07,730.8
2010-12-08,724.9
2010-12-09,737.5
2010-12-10,732.7
2010-12-13,755.9
2010-12-14,759.5
2010-12-15,746.7
2010-12-16,736.3
2010-12-17,738.6
2010-12-20,740.8
2010-12-21,753.0
2010-12-22,749.8
2010-12-23,753.1
2010-12-27,768.6
2010-12-28,786.1
2010-12-29,791.5
2010-12-30,786.7
2010-12-31,803.5
2011-01-03,792.8
2011-01-04,779.0
2011-01-05,776.4
2011-01-06,763.1
2011-01-07,753.4
2011-01-10,753.0
2011-01-11,784.05
2011-01-12,811.0
2011-01-13,807.5
2011-01-14,797.85
2011-01-17,794.45
2011-01-18,811.85
2011-01-19,815.85
2011-01-20,811.9
2011-01-21,824.0
2011-01-24,810.05
2011-01-25,782.0
2011-01-26,814.75
2011-01-27,805.0
2011-01-28,816.0
2011-01-31,815.1
2011-02-01,823.65
2011-02-02,815.15
2011-02-03,820.2
2011-02-04,815.0
2011-02-07,818.05
2011-02-08,838.4
2011-02-09,829.25
2011-02-10,821.1
2011-02-11,813.5
2011-02-14,833.5
2011-02-15,836.75
2011-02-16,841.15
2011-02-17,845.65
2011-02-18,850.3
2011-02-21,860.75
2011-02-22,806.0
2011-02-23,779.2
2011-02-24,774.95
2011-02-25,793.45
2011-02-28,799.65
2011-03-01,817.5
2011-03-02,820.0
2011-03-03,813.55
2011-03-04,812.0
2011-03-07,788.6
2011-03-08,793.25
2011-03-09,780.5
2011-03-10,767.6
2011-03-11,761.4
2011-03-14,746.5
2011-03-15,708.8
2011-03-16,699.0
2011-03-17,710.85
2011-03-18,731.0
2011-03-21,748.0
2011-03-22,737.0
2011-03-23,748.5
2011-03-24,752.45
2011-03-25,751.0
2011-03-28,745.0
2011-03-29,755.0
2011-03-30,754.25
2011-03-31,763.25
2011-04-01,774.55
2011-04-04,787.0
2011-04-05,789.0
2011-04-06,784.05
2011-04-07,777.75
2011-04-08,795.5
2011-04-11,777.2
2011-04-12,762.6
2011-04-13,766.0
2011-04-14,776.25
2011-04-15,770.0
2011-04-18,736.2
2011-04-19,732.0
2011-04-20,760.75
2011-04-21,769.0
2011-04-25,761.4
2011-04-26,752.65
2011-04-27,766.45
2011-04-28,775.05
2011-04-29,794.45
2011-05-02,773.5
2011-05-03,773.55
2011-05-04,749.0
2011-05-05,714.0
2011-05-06,720.0
2011-05-09,729.0
2011-05-10,729.0
2011-05-11,717.05
2011-05-12,718.85
2011-05-13,708.75
2011-05-16,713.0
2011-05-17,721.75
2011-05-18,733.55
2011-05-19,724.75
2011-05-20,738.2
2011-05-23,733.0
2011-05-24,738.0
2011-05-25,751.25
2011-05-26,755.8
2011-05-27,762.55
2011-05-30,760.75
2011-05-31,779.05
2011-06-01,772.0
2011-06-02,773.15
2011-06-03,783.25
2011-06-06,789.5
2011-06-07,809.2
2011-06-08,805.15
2011-06-09,817.9
2011-06-10,812.8
2011-06-13,795.0
2011-06-14,794.25
2011-06-15,776.15
2011-06-16,763.5
2011-06-17,745.4
2011-06-20,748.45
2011-06-21,769.4
2011-06-22,764.1
2011-06-23,747.0
2011-06-24,734.55
2011-06-27,729.8
2011-06-28,740.95
2011-06-29,751.5
2011-06-30,757.95
2011-07-01,760.0
2011-07-04,763.0
2011-07-05,774.9
2011-07-06,768.3
2011-07-07,784.9
2011-07-08,777.9
2011-07-11,768.0
2011-07-12,766.2
2011-07-13,776.3
2011-07-14,776.8
2011-07-15,783.1
2011-07-18,795.8
2011-07-19,790.0
2011-07-20,795.6
2011-07-21,808.7
2011-07-22,806.8
2011-07-25,808.0
2011-07-26,836.5
2011-07-27,827.7
2011-07-28,828.8
2011-07-29,832.4
2011-08-01,830.5
2011-08-02,827.6
2011-08-03,796.0
2011-08-04,746.2
2011-08-05,744.1
2011-08-08,719.8
2011-08-09,739.0
2011-08-10,729.1
2011-08-11,742.9
2011-08-12,747.1
2011-08-15,749.4
2011-08-16,757.1
2011-08-17,775.0
2011-08-18,756.5
2011-08-19,752.9
2011-08-22,765.0
2011-08-23,761.7
2011-08-24,748.8
2011-08-25,751.7
2011-08-26,760.7
2011-08-29,755.3
2011-08-30,776.0
2011-08-31,785.8
2011-09-01,786.5
2011-09-02,777.9
2011-09-05,766.5
2011-09-06,754.6
2011-09-07,753.4
2011-09-08,759.0
2011-09-09,740.0
2011-09-12,707.1
2011-09-13,726.8
2011-09-14,722.0
2011-09-15,727.0
2011-09-16,733.4
2011-09-19,717.0
2011-09-20,718.0
2011-09-21,693.7
2011-09-22,646.7
2011-09-23,635.8
2011-09-26,633.1
2011-09-27,648.9
2011-09-28,621.3
2011-09-29,621.8
2011-09-30,613.0
2011-10-03,585.9
2011-10-04,568.3
2011-10-05,575.3
2011-10-06,605.8
2011-10-07,589.9
2011-10-10,616.8
2011-10-11,603.7
2011-10-12,610.7
2011-10-13,595.4
2011-10-14,624.8
2011-10-17,619.7
2011-10-18,622.5
2011-10-19,603.5
2011-10-20,588.3
2011-10-21,616.2
2011-10-24,640.8
2011-10-25,642.8
2011-10-26,649.2
2011-10-27,667.7
2011-10-28,666.5
2011-10-31,641.7
2011-11-01,633.8
2011-11-02,653.8
2011-11-03,655.1
2011-11-04,656.7
2011-11-07,662.0
2011-11-08,670.4
2011-11-09,648.0
2011-11-10,648.1
2011-11-11,660.3
2011-11-14,664.7
2011-11-15,666.0
2011-11-16,650.0
2011-11-17,608.9
2011-11-18,603.2
2011-11-21,589.8
2011-11-22,602.7
2011-11-23,584.3
2011-11-24,579.5
2011-11-25,567.1
2011-11-28,580.2
2011-11-29,587.5
2011-11-30,613.2
2011-12-01,632.2
2011-12-02,645.1
2011-12-05,633.8
2011-12-06,673.0
2011-12-07,679.5
2011-12-08,674.0
2011-12-09,686.0
2011-12-12,660.4
2011-12-13,644.5
2011-12-14,617.4
2011-12-15,619.8
2011-12-16,624.7
2011-12-19,609.4
2011-12-20,627.6
2011-12-21,634.3
2011-12-22,654.9
2011-12-23,663.2
2011-12-27,663.7
2011-12-28,639.8
2011-12-29,631.4
2011-12-30,656.3
2012-01-03,664.2
2012-01-04,651.4
2012-01-05,640.7
2012-01-06,615.7
2012-01-09,618.1
2012-01-10,635.9
2012-01-11,643.7
2012-01-12,637.5
2012-01-13,639.8
2012-01-16,641.7
2012-01-17,652.7
2012-01-18,668.8
2012-01-19,677.1
2012-01-20,678.2
2012-01-23,688.2
2012-01-24,681.7
2012-01-25,693.1
2012-01-26,692.8
2012-01-27,690.6
2012-01-30,688.3
2012-01-31,685.1
2012-02-01,697.7
2012-02-02,707.7
2012-02-03,707.6
2012-02-06,705.9
2012-02-07,709.7
2012-02-08,715.0
2012-02-09,710.8
2012-02-10,703.2
2012-02-13,697.7
2012-02-14,686.8
2012-02-15,682.5
2012-02-16,696.0
2012-02-17,685.9
2012-02-20,696.6
2012-02-21,710.5
2012-02-22,721.4
2012-02-23,719.0
2012-02-24,711.8
2012-02-27,706.4
2012-02-28,723.5
2012-02-29,703.4
2012-03-01,718.5
2012-03-02,715.2
2012-03-05,706.9
2012-03-06,668.7
2012-03-07,686.9
2012-03-08,702.1
2012-03-09,710.2
2012-03-12,702.3
2012-03-13,708.0
2012-03-14,699.1
2012-03-15,705.7
2012-03-16,701.9
2012-03-19,707.8
2012-03-20,694.9
2012-03-21,686.5
2012-03-22,657.2
2012-03-23,659.9
2012-03-26,669.8
2012-03-27,659.3
2012-03-28,648.6
2012-03-29,646.9
2012-03-30,654.2
2012-04-02,657.8
2012-04-03,654.0
2012-04-04,634.8
2012-04-05,645.7
2012-04-06,
2012-04-09,643.7
2012-04-10,641.6
2012-04-11,638.5
2012-04-12,652.9
2012-04-13,644.1
2012-04-16,653.4
2012-04-17,662.8
2012-04-18,657.3
2012-04-19,664.7
2012-04-20,675.9
2012-04-23,672.3
2012-04-24,667.6
2012-04-25,662.5
2012-04-26,672.1
2012-04-27,683.1
2012-04-30,682.7
2012-05-01,680.8
2012-05-02,668.6
2012-05-03,660.8
2012-05-04,651.2
2012-05-07,646.2
2012-05-08,621.3
2012-05-09,613.2
2012-05-10,615.0
2012-05-11,602.4
2012-05-14,591.4
2012-05-15,595.4
2012-05-16,593.1
2012-05-17,602.9
2012-05-18,603.6
2012-05-21,613.7
2012-05-22,610.3
2012-05-23,593.0
2012-05-24,586.8
2012-05-25,589.5
2012-05-28,607.4
2012-05-29,606.9
2012-05-30,607.7
2012-05-31,613.2
2012-06-01,613.8
2012-06-04,613.8
2012-06-05,623.8
2012-06-06,627.7
2012-06-07,623.8
2012-06-08,614.4
2012-06-11,622.3
2012-06-12,625.1
2012-06-13,619.8
2012-06-14,635.2
2012-06-15,628.4
2012-06-18,632.4
2012-06-19,629.4
2012-06-20,620.4
2012-06-21,608.8
2012-06-22,609.3
2012-06-25,607.8
2012-06-26,596.6
2012-06-27,577.5
2012-06-28,565.6
2012-06-29,582.5
2012-07-02,577.7
2012-07-03,599.2
2012-07-04,596.7
2012-07-05,585.5
2012-07-06,577.2
2012-07-09,583.7
2012-07-10,575.2
2012-07-11,582.9
2012-07-12,578.6
2012-07-13,585.4
2012-07-16,577.4
2012-07-17,582.3
2012-07-18,575.3
2012-07-19,583.6
2012-07-20,575.9
2012-07-23,571.2
2012-07-24,563.5
2012-07-25,565.9
2012-07-26,569.8
2012-07-27,578.2
2012-07-30,588.3
2012-07-31,589.5
2012-08-01,581.8
2012-08-02,569.7
2012-08-03,579.6
2012-08-06,579.3
2012-08-07,586.7
2012-08-08,586.5
2012-08-09,584.9
2012-08-10,582.1
2012-08-13,573.5
2012-08-14,577.2
2012-08-15,574.8
2012-08-16,583.6
2012-08-17,607.2
2012-08-20,607.5
2012-08-21,624.5
2012-08-22,630.8
2012-08-23,653.8
2012-08-24,652.5
2012-08-27,651.2
2012-08-28,639.9
2012-08-29,632.2
2012-08-30,619.1
2012-08-31,629.7
2012-09-03,632.2
2012-09-04,641.8
2012-09-05,645.2
2012-09-06,646.9
2012-09-07,654.2
2012-09-10,667.1
2012-09-11,670.6
2012-09-12,677.9
2012-09-13,689.7
2012-09-14,696.9
2012-09-17,681.3
2012-09-18,666.9
2012-09-19,671.2
2012-09-20,662.9
2012-09-21,672.1
2012-09-24,645.4
2012-09-25,639.7
2012-09-26,629.9
2012-09-27,635.1
2012-09-28,638.3
2012-10-01,644.9
2012-10-02,652.9
2012-10-03,654.0
2012-10-04,672.2
2012-10-05,661.4
2012-10-08,658.0
2012-10-09,657.5
2012-10-10,649.8
2012-10-11,651.4
2012-10-12,634.3
2012-10-15,634.2
2012-10-16,639.3
2012-10-17,652.8
2012-10-18,642.7
2012-10-19,625.7
2012-10-22,624.8
2012-10-23,595.3
2012-10-24,595.3
2012-10-25,603.7
2012-10-26,597.1
2012-10-29,591.3
2012-10-30,595.5
2012-10-31,606.5
2012-11-01,612.2
2012-11-02,600.7
2012-11-05,610.9
2012-11-06,617.5
2012-11-07,610.9
2012-11-08,614.6
2012-11-09,606.4
2012-11-12,607.8
2012-11-13,635.6
2012-11-14,637.3
2012-11-15,631.5
2012-11-16,626.9
2012-11-19,641.9
2012-11-20,635.8
2012-11-21,645.6
2012-11-22,655.7
2012-11-23,666.3
2012-11-26,666.7
2012-11-27,668.4
2012-11-28,675.5
2012-11-29,685.6
2012-11-30,684.8
2012-12-03,691.6
2012-12-04,682.8
2012-12-05,685.8
2012-12-06,695.1
2012-12-07,699.3
2012-12-10,702.3
2012-12-11,694.7
2012-12-12,696.3
2012-12-13,692.2
2012-12-14,703.4
2012-12-17,700.5
2012-12-18,688.3
2012-12-19,692.0
2012-12-20,680.8
2012-12-21,679.6
2012-12-24,685.8
2012-12-26,692.6
2012-12-27,708.3
2012-12-28,698.0
2012-12-31,704.6
2013-01-02,706.5
2013-01-03,693.7
2013-01-04,688.3
2013-01-07,670.0
2013-01-08,673.8
2013-01-09,688.3
2013-01-10,701.8
2013-01-11,702.1
2013-01-14,705.4
2013-01-15,711.0
2013-01-16,723.8
2013-01-17,725.6
2013-01-18,720.2
2013-01-21,718.7
2013-01-22,726.4
2013-01-23,726.6
2013-01-24,727.0
2013-01-25,741.8
2013-01-28,738.6
2013-01-29,750.5
2013-01-30,748.7
2013-01-31,742.7
2013-02-01,756.3
2013-02-04,757.7
2013-02-05,766.0
2013-02-06,763.7
2013-02-07,751.0
2013-02-08,754.0
2013-02-11,758.2
2013-02-12,771.9
2013-02-13,767.4
2013-02-14,763.5
2013-02-15,756.1
2013-02-18,763.0
2013-02-19,764.1
2013-02-20,739.4
2013-02-21,734.1
2013-02-22,738.2
2013-02-25,738.4
2013-02-26,743.9
2013-02-27,745.3
2013-02-28,729.8
2013-03-01,722.7
2013-03-04,718.5
2013-03-05,736.9
2013-03-06,747.1
2013-03-07,758.3
2013-03-08,783.4
2013-03-11,781.0
2013-03-12,774.1
2013-03-13,772.5
2013-03-14,771.5
2013-03-15,776.0
2013-03-18,764.7
2013-03-19,737.2
2013-03-20,760.2
2013-03-21,755.8
2013-03-22,761.4
2013-03-25,758.1
2013-03-26,764.8
2013-03-27,767.3
2013-03-28,773.0
2013-04-01,781.8
2013-04-02,767.3
2013-04-03,752.2
2013-04-04,726.9
2013-04-05,728.4
2013-04-08,732.1
2013-04-09,726.9
2013-04-10,719.7
2013-04-11,731.8
2013-04-12,707.4
2013-04-15,652.5
2013-04-16,677.0
2013-04-17,663.7
2013-04-18,669.7
2013-04-19,677.3
2013-04-22,683.3
2013-04-23,673.8
2013-04-24,669.2
2013-04-25,682.2
2013-04-26,681.0
2013-04-29,699.9
2013-04-30,698.8
2013-05-01,688.3
2013-05-02,694.8
2013-05-03,693.6
2013-05-06,695.8
2013-05-07,683.5
2013-05-08,695.1
2013-05-09,708.7
2013-05-10,708.0
2013-05-13,717.6
2013-05-14,730.2
2013-05-15,727.5
2013-05-16,739.3
2013-05-17,738.1
2013-05-20,748.8
2013-05-21,746.8
2013-05-22,746.0
2013-05-23,736.8
2013-05-24,726.3
2013-05-27,740.5
2013-05-28,758.3
2013-05-29,750.5
2013-05-30,760.2
2013-05-31,751.6
2013-06-03,757.6
2013-06-04,752.0
2013-06-05,759.5
2013-06-06,762.2
2013-06-07,758.0
2013-06-10,770.4
2013-06-11,753.2
2013-06-12,758.0
2013-06-13,734.4
2013-06-14,731.9
2013-06-17,715.6
2013-06-18,710.7
2013-06-19,695.0
2013-06-20,663.1
2013-06-21,676.3
2013-06-24,662.4
2013-06-25,666.8
2013-06-26,631.4
2013-06-27,646.6
2013-06-28,659.9
2013-07-01,686.1
2013-07-02,685.6
2013-07-03,684.5
2013-07-04,676.7
2013-07-05,682.7
2013-07-08,696.8
2013-07-09,700.0
2013-07-10,715.1
2013-07-11,719.6
2013-07-12,722.2
2013-07-15,731.8
2013-07-16,735.8
2013-07-17,734.4
2013-07-18,744.5
2013-07-19,747.5
2013-07-22,747.1
2013-07-23,740.3
2013-07-24,747.5
2013-07-25,738.6
2013-07-26,726.0
2013-07-29,742.9
2013-07-30,729.1
2013-07-31,727.7
2013-08-01,732.1
2013-08-02,729.9
2013-08-05,732.6
2013-08-06,722.2
2013-08-07,723.5
2013-08-08,738.1
2013-08-09,741.0
2013-08-12,737.3
2013-08-13,737.5
2013-08-14,740.7
2013-08-15,763.2
2013-08-16,762.7
2013-08-19,752.1
2013-08-20,748.6
2013-08-21,743.7
2013-08-22,754.7
2013-08-23,751.2
2013-08-26,750.5
2013-08-27,745.8
2013-08-28,746.8
2013-08-29,738.3
2013-08-30,724.6
2013-09-02,715.9
2013-09-03,719.0
2013-09-04,697.7
2013-09-05,687.4
2013-09-06,697.8
2013-09-09,687.4
2013-09-10,695.0
2013-09-11,693.7
2013-09-12,690.0
2013-09-13,702.1
2013-09-16,705.0
2013-09-17,704.9
2013-09-18,719.4
2013-09-19,735.3
2013-09-20,716.8
2013-09-23,715.6
2013-09-24,719.7
2013-09-25,723.5
2013-09-26,721.4
2013-09-27,730.2
2013-09-30,724.1
2013-10-01,718.6
2013-10-02,719.3
2013-10-03,702.1
2013-10-04,700.1
2013-10-07,703.7
2013-10-08,712.7
2013-10-09,702.7
2013-10-10,707.2
2013-10-11,712.9
2013-10-14,714.5
2013-10-15,706.8
2013-10-16,717.6
2013-10-17,740.1
2013-10-18,741.3
2013-10-21,749.8
2013-10-22,753.3
2013-10-23,745.6
2013-10-24,747.8
2013-10-25,742.9
2013-10-28,745.1
2013-10-29,746.0
2013-10-30,744.7
2013-10-31,737.6
2013-11-01,740.5
2013-11-04,748.7
2013-11-05,749.4
2013-11-06,763.8
2013-11-07,762.9
2013-11-08,759.0
2013-11-11,754.3
2013-11-12,741.0
2013-11-13,732.6
2013-11-14,739.3
2013-11-15,732.3
2013-11-18,717.2
2013-11-19,720.0
2013-11-20,711.7
2013-11-21,712.9
2013-11-22,714.1
2013-11-25,722.8
2013-11-26,718.8
2013-11-27,718.4
2013-11-28,721.3
2013-11-29,718.6
2013-12-02,712.1
2013-12-03,717.2
2013-12-04,728.1
2013-12-05,736.2
2013-12-06,735.1
2013-12-09,736.0
2013-12-10,738.8
2013-12-11,738.0
2013-12-12,718.6
2013-12-13,716.9
2013-12-16,716.9
2013-12-17,700.1
2013-12-18,698.0
2013-12-19,697.3
2013-12-20,699.0
2013-12-23,696.1
2013-12-24,696.8
2013-12-26,700.1
2013-12-27,711.8
2013-12-30,709.7
2013-12-31,716.0
2014-01-02,730.3
2014-01-03,728.0
2014-01-06,738.3
2014-01-07,741.7
2014-01-08,736.8
2014-01-09,736.8
2014-01-10,744.3
2014-01-13,740.6
2014-01-14,738.8
2014-01-15,742.8
2014-01-16,743.8
2014-01-17,748.3
2014-01-20,749.4
2014-01-21,748.2
2014-01-22,747.5
2014-01-23,744.5
2014-01-24,734.8
2014-01-27,722.5
2014-01-28,716.7
2014-01-29,714.4
2014-01-30,706.9
2014-01-31,703.6
2014-02-03,701.8
2014-02-04,700.4
2014-02-05,707.9
2014-02-06,709.8
2014-02-07,709.6
2014-02-10,716.3
2014-02-11,718.3
2014-02-12,727.3
2014-02-13,731.5
2014-02-14,736.2
2014-02-17,739.9
2014-02-18,736.3
2014-02-19,733.0
2014-02-20,736.5
2014-02-21,739.6
2014-02-24,743.3
2014-02-25,736.1
2014-02-26,732.8
2014-02-27,742.9
2014-02-28,743.4
2014-03-03,749.6
2014-03-04,764.0
2014-03-05,772.8
2014-03-06,781.4
2014-03-07,782.8
2014-03-10,775.6
2014-03-11,769.7
2014-03-12,777.6
2014-03-13,776.9
2014-03-14,774.2
2014-03-17,772.2
2014-03-18,768.8
2014-03-19,764.3
2014-03-20,771.0
2014-03-21,794.9
2014-03-24,795.5
2014-03-25,789.1
2014-03-26,780.7
2014-03-27,760.2
2014-03-28,775.0
2014-03-31,776.8
2014-04-01,780.6
2014-04-02,786.6
2014-04-03,788.7
2014-04-04,790.7
2014-04-07,765.4
2014-04-08,776.3
2014-04-09,782.6
2014-04-10,791.1
2014-04-11,804.7
2014-04-14,810.2
2014-04-15,794.8
2014-04-16,802.3
2014-04-17,796.6
2014-04-21,779.4
2014-04-22,784.8
2014-04-23,786.5
2014-04-24,800.7
2014-04-25,810.4
2014-04-28,801.8
2014-04-29,806.4
2014-04-30,810.1
2014-05-01,814.4
2014-05-02,811.6
2014-05-05,817.2
2014-05-06,818.0
2014-05-07,796.0
2014-05-08,804.3
2014-05-09,801.8
2014-05-12,806.5
2014-05-13,816.7
2014-05-14,828.0
2014-05-15,812.3
2014-05-16,816.0
2014-05-19,815.5
2014-05-20,826.2
2014-05-21,829.3
2014-05-22,836.0
2014-05-23,830.3
2014-05-26,834.4
2014-05-27,834.7
2014-05-28,837.3
2014-05-29,835.4
2014-05-30,836.9
2014-06-02,831.9
2014-06-03,838.0
2014-06-04,836.7
2014-06-05,839.6
2014-06-06,845.5
2014-06-09,841.9
2014-06-10,854.8
2014-06-11,861.3
2014-06-12,823.5
2014-06-13,814.3
2014-06-16,810.3
2014-06-17,818.1
2014-06-18,826.1
2014-06-19,838.1
2014-06-20,822.2
2014-06-23,823.0
2014-06-24,828.9
2014-06-25,834.1
2014-06-26,836.8
2014-06-27,842.0
2014-06-30,843.8
2014-07-01,853.9
2014-07-02,858.1
2014-07-03,859.8
2014-07-04,865.6
2014-07-07,869.6
2014-07-08,873.4
2014-07-09,873.6
2014-07-10,872.3
2014-07-11,874.5
2014-07-14,871.2
2014-07-15,867.6
2014-07-16,874.8
2014-07-17,884.5
2014-07-18,881.8
2014-07-21,876.5
2014-07-22,873.2
2014-07-23,872.5
2014-07-24,871.3
2014-07-25,880.8
2014-07-28,881.2
2014-07-29,879.0
2014-07-30,881.1
2014-07-31,873.4
2014-08-01,865.4
2014-08-04,856.2
2014-08-05,846.5
2014-08-06,850.6
2014-08-07,856.8
2014-08-08,861.4
2014-08-11,876.5
2014-08-12,878.3
2014-08-13,880.7
2014-08-14,882.4
2014-08-15,894.9
2014-08-18,892.6
2014-08-19,881.8
2014-08-20,866.6
2014-08-21,879.4
2014-08-22,888.3
2014-08-25,891.1
2014-08-26,887.8
2014-08-27,894.1
2014-08-28,897.8
2014-08-29,906.3
2014-09-01,908.2
2014-09-02,882.8
2014-09-03,875.8
2014-09-04,890.7
2014-09-05,890.6
2014-09-08,886.0
2014-09-09,861.9
2014-09-10,853.6
2014-09-11,833.7
2014-09-12,838.6
2014-09-15,835.9
2014-09-16,844.0
2014-09-17,835.4
2014-09-18,830.2
2014-09-19,811.6
2014-09-22,800.9
2014-09-23,815.6
2014-09-24,817.8
2014-09-25,802.4
2014-09-26,781.3
2014-09-29,791.2
2014-09-30,772.7
2014-10-01,779.2
2014-10-02,768.8
2014-10-03,756.6
2014-10-06,767.9
2014-10-07,786.8
2014-10-08,803.5
2014-10-09,795.2
2014-10-10,785.5
2014-10-13,786.7
2014-10-14,793.8
2014-10-15,767.3
2014-10-16,743.2
2014-10-17,755.3
2014-10-20,763.3
2014-10-21,776.3
2014-10-22,769.4
2014-10-23,781.0
2014-10-24,781.3
2014-10-27,785.5
2014-10-28,792.7
2014-10-29,793.5
2014-10-30,781.8
2014-10-31,792.9
2014-11-03,803.9
2014-11-04,786.1
2014-11-05,758.4
2014-11-06,751.1
2014-11-07,773.2
2014-11-10,763.4
2014-11-11,772.9
2014-11-12,774.9
2014-11-13,768.3
2014-11-14,766.3
2014-11-17,770.5
2014-11-18,774.2
2014-11-19,764.1
2014-11-20,770.8
2014-11-21,791.1
2014-11-24,793.8
2014-11-25,794.6
2014-11-26,803.5
2014-11-27,806.7
2014-11-28,809.8
2014-12-01,806.9
2014-12-02,803.0
2014-12-03,796.3
2014-12-04,798.1
2014-12-05,801.5
2014-12-08,800.8
2014-12-09,809.0
2014-12-10,813.8
2014-12-11,818.5
2014-12-12,814.9
2014-12-15,798.1
2014-12-16,782.0
2014-12-17,778.4
2014-12-18,792.9
2014-12-19,806.0
2014-12-22,811.0
2014-12-23,813.0
2014-12-24,807.6
2014-12-26,817.7
2014-12-29,810.4
2014-12-30,805.2
2014-12-31,797.6
2015-01-02,795.5
2015-01-05,794.0
2015-01-06,803.1
2015-01-07,791.8
2015-01-08,791.8
2015-01-09,803.5
2015-01-12,810.6
2015-01-13,816.0
2015-01-14,776.0
2015-01-15,767.0
2015-01-16,757.4
2015-01-19,756.4
2015-01-20,775.6
2015-01-21,767.3
2015-01-22,777.0
2015-01-23,775.6
2015-01-26,779.4
2015-01-27,781.2
2015-01-28,794.3
2015-01-29,773.4
2015-01-30,771.9
2015-02-02,786.3
2015-02-03,786.1
2015-02-04,791.8
2015-02-05,792.8
2015-02-06,784.1
2015-02-09,779.6
2015-02-10,771.2
2015-02-11,767.0
2015-02-12,773.9
2015-02-13,791.3
2015-02-16,789.2
2015-02-17,782.7
2015-02-18,777.8
2015-02-19,786.5
2015-02-20,779.6
2015-02-23,786.6
2015-02-24,794.7
2015-02-25,809.2
2015-02-26,811.3
2015-02-27,818.0
2015-03-02,830.1
2015-03-03,830.0
2015-03-04,827.7
2015-03-05,826.5
2015-03-06,818.8
2015-03-09,820.6
2015-03-10,803.9
2015-03-11,792.4
2015-03-12,791.8
2015-03-13,792.9
2015-03-16,781.2
2015-03-17,763.7
2015-03-18,778.7
2015-03-19,767.1
2015-03-20,776.5
2015-03-23,777.2
2015-03-24,765.9
2015-03-25,765.3
2015-03-26,770.7
2015-03-27,740.1
2015-03-30,728.5
2015-03-31,735.2
2015-04-01,748.2
2015-04-02,747.2
2015-04-06,768.3
2015-04-07,769.2
2015-04-08,755.3
2015-04-09,762.6
2015-04-10,777.0
2015-04-13,770.1
2015-04-14,763.4
2015-04-15,770.1
2015-04-16,780.1
2015-04-17,785.6
2015-04-20,772.9
2015-04-21,768.5
2015-04-22,755.6
2015-04-23,770.3
2015-04-24,771.0
2015-04-27,779.0
2015-04-28,776.5
2015-04-29,781.7
2015-04-30,776.9
2015-05-01,773.8
2015-05-04,781.2
2015-05-05,792.1
2015-05-06,793.0
2015-05-07,780.8
2015-05-08,798.7
2015-05-11,781.2
2015-05-12,784.5
2015-05-13,786.4
2015-05-14,781.0
2015-05-15,793.0
2015-05-18,787.1
2015-05-19,775.2
2015-05-20,777.0
2015-05-21,780.4
2015-05-22,782.8
2015-05-25,789.3
2015-05-26,781.0
2015-05-27,786.2
2015-05-28,786.6
2015-05-29,777.3
2015-06-01,773.7
2015-06-02,767.4
2015-06-03,758.6
2015-06-04,755.3
2015-06-05,752.3
2015-06-08,744.3
2015-06-09,741.3
2015-06-10,744.1
2015-06-11,743.2
2015-06-12,736.6
2015-06-15,733.8
2015-06-16,732.9
2015-06-17,723.3
2015-06-18,721.0
2015-06-19,706.8
2015-06-22,695.5
2015-06-23,696.7
2015-06-24,694.8
2015-06-25,678.3
2015-06-26,678.5
2015-06-29,666.3
2015-06-30,674.0
2015-07-01,697.3
2015-07-02,693.2
2015-07-03,685.5
2015-07-06,681.3
2015-07-07,649.2
2015-07-08,653.9
2015-07-09,637.4
2015-07-10,651.4
2015-07-13,659.4
2015-07-14,652.9
2015-07-15,641.9
2015-07-16,630.5
2015-07-17,614.3
2015-07-20,605.3
2015-07-21,627.5
2015-07-22,627.1
2015-07-23,617.1
2015-07-24,623.7
2015-07-27,612.3
2015-07-28,620.1
2015-07-29,619.5
2015-07-30,620.3
2015-07-31,610.4
2015-08-03,596.6
2015-08-04,597.3
2015-08-05,592.0
2015-08-06,597.3
2015-08-07,598.8
2015-08-10,608.1
2015-08-11,599.5
2015-08-12,626.0
2015-08-13,614.8
2015-08-14,617.0
2015-08-17,613.0
2015-08-18,596.3
2015-08-19,613.1
2015-08-20,623.5
2015-08-21,601.8
2015-08-24,573.0
2015-08-25,536.4
2015-08-26,532.8
2015-08-27,562.4
2015-08-28,590.3
2015-08-31,600.17
2015-09-01,571.6
2015-09-02,583.8
2015-09-03,574.0
2015-09-04,573.9
2015-09-07,581.7
2015-09-08,588.7
2015-09-09,577.2
2015-09-10,589.3
2015-09-11,595.2
2015-09-14,587.12
2015-09-15,602.35
2015-09-16,610.7
2015-09-17,609.75
2015-09-18,606.1
2015-09-21,616.1
2015-09-22,609.2
2015-09-23,648.88
2015-09-24,655.6
2015-09-25,664.05
2015-09-28,648.2
2015-09-29,657.5
2015-09-30,652.4
2015-10-01,676.42
2015-10-02,699.6
2015-10-05,692.8
2015-10-06,707.1
2015-10-07,697.1
2015-10-08,701.8
2015-10-09,711.5
2015-10-12,694.5
2015-10-13,682.3
2015-10-14,700.8
2015-10-15,705.2
2015-10-16,696.3
2015-10-19,684.8
2015-10-20,694.45
2015-10-21,676.7
2015-10-22,686.3
2015-10-23,694.4
2015-10-26,683.0
2015-10-27,678.2
2015-10-28,682.08
2015-10-29,673.95
2015-10-30,676.7
2015-11-02,649.4
2015-11-03,645.4
2015-11-04,629.8
2015-11-05,606.7
2015-11-06,622.2
