Date,SI.F
2015-11-20,1413.5
2015-11-23,1408.5
2015-11-24,1414.0
2015-11-25,1416.5
2015-11-26,1424.5
2015-11-27,1401.5
2015-11-30,1403.5
2015-12-01,1416.5
2015-12-02,1400.0
2015-12-03,1410.0
2015-12-04,1453.0
2015-12-07,1422.0
2015-12-08,1416.0
2015-12-09,1414.0
2015-12-10,1410.0
2015-12-11,1392.0
2015-12-14,1367.0
2015-12-15,1376.0
2015-12-16,1415.5
2015-12-17,1370.5
2015-12-18,1407.5
2015-12-21,1424.0
2015-12-22,1423.5
2015-12-23,1428.5
2015-12-24,1436.5
2015-12-28,1392.5
2015-12-29,1393.5
2015-12-30,1389.0
2015-12-31,1384.0
2016-01-04,1385.5
2016-01-05,1396.5
2016-01-06,1399.5
2016-01-07,1429.5
2016-01-08,1393.0
2016-01-11,1385.0
2016-01-12,1376.5
2016-01-13,1413.5
2016-01-14,1382.5
2016-01-15,1391.5
2016-01-18,1392.5
2016-01-19,1400.5
2016-01-20,1413.5
2016-01-21,1406.5
2016-01-22,1401.0
2016-01-25,1422.0
2016-01-26,1449.0
2016-01-27,1446.5
2016-01-28,1424.5
2016-01-29,1426.0
2016-02-01,1434.0
2016-02-02,1430.0
2016-02-03,1466.5
2016-02-04,1486.0
2016-02-05,1499.0
2016-02-08,1530.0
2016-02-09,1523.5
2016-02-10,1525.5
2016-02-11,1574.5
2016-02-12,1572.5
2016-02-15,1536.5
2016-02-16,1524.5
2016-02-17,1531.5
2016-02-18,1541.5
2016-02-19,1536.5
2016-02-22,1520.5
2016-02-23,1532.5
2016-02-24,1525.5
2016-02-25,1516.5
2016-02-26,1472.5
2016-02-29,1493.5
2016-03-01,1485.5
2016-03-02,1498.5
2016-03-03,1524.5
2016-03-04,1553.5
2016-03-07,1567.0
2016-03-08,1536.5
2016-03-09,1532.5
2016-03-10,1562.5
2016-03-11,1551.5
2016-03-14,1537.0
2016-03-15,1529.0
2016-03-16,1560.0
2016-03-17,1595.0
2016-03-18,1581.0
2016-03-21,1584.0
2016-03-22,1586.0
2016-03-23,1530.0
2016-03-24,1521.5
2016-03-28,1527.5
2016-03-29,1538.5
2016-03-30,1525.5
2016-03-31,1547.5
2016-04-01,1508.5
2016-04-04,1494.5
2016-04-05,1517.5
2016-04-06,1509.5
2016-04-07,1526.5
2016-04-08,1540.5
2016-04-11,1594.5
2016-04-12,1622.5
2016-04-13,1624.5
2016-04-14,1616.5
2016-04-15,1625.5
2016-04-18,1624.5
2016-04-19,1695.5
2016-04-20,1698.5
2016-04-21,1702.0
2016-04-22,1699.0
2016-04-25,1701.5
2016-04-26,1717.5
2016-04-27,1724.5
2016-04-28,1758.0
2016-04-29,1785.0
2016-05-02,1752.0
2016-05-03,1743.0
2016-05-04,1741.0
2016-05-05,1738.0
2016-05-06,1751.0
2016-05-09,1705.0
2016-05-10,1715.0
2016-05-11,1744.0
2016-05-12,1701.0
2016-05-13,1714.0
2016-05-16,1716.0
2016-05-17,1728.0
2016-05-18,1693.0
2016-05-19,1650.0
2016-05-20,1655.0
2016-05-23,1640.0
2016-05-24,1624.0
2016-05-25,1633.0
2016-05-26,1634.0
2016-05-27,1624.0
2016-05-30,1601.5
2016-05-31,1600.5
2016-06-01,1596.0
2016-06-02,1600.5
2016-06-03,1641.5
2016-06-06,1648.0
2016-06-07,1639.0
2016-06-08,1705.0
2016-06-09,1729.5
2016-06-10,1734.0
2016-06-13,1745.5
2016-06-14,1740.0
2016-06-15,1753.5
2016-06-16,1719.0
2016-06-17,1751.5
2016-06-20,1751.5
2016-06-21,1730.0
2016-06-22,1728.0
2016-06-23,1728.0
2016-06-24,1776.0
2016-06-27,1779.0
2016-06-28,1785.5
2016-06-29,1838.0
2016-06-30,1879.0
2016-07-01,1986.5
2016-07-04,2041.0
2016-07-05,2000.5
2016-07-06,2016.0
2016-07-07,1974.0
2016-07-08,2032.0
2016-07-11,2034.0
2016-07-12,2022.0
2016-07-13,2041.3
2016-07-14,2036.7
2016-07-15,2030.7
2016-07-18,2010.0
2016-07-19,1997.3
2016-07-20,1946.0
2016-07-21,1984.5
2016-07-22,1968.3
2016-07-25,1961.0
2016-07-26,1969.0
2016-07-27,2042.2
2016-07-28,2022.0
2016-07-29,2037.7
2016-08-01,2049.0
2016-08-02,2067.0
2016-08-03,2044.3
2016-08-04,2038.5
2016-08-05,1974.2
2016-08-08,1975.8
2016-08-09,1987.7
2016-08-10,2017.0
2016-08-11,1997.3
2016-08-12,1972.0
2016-08-15,1982.0
2016-08-16,1979.7
2016-08-17,1969.0
2016-08-18,1974.2
2016-08-19,1928.8
2016-08-22,1889.5
2016-08-23,1877.0
2016-08-24,1850.2
2016-08-25,1850.0
2016-08-26,1862.3
2016-08-29,1885.0
2016-08-30,1858.0
2016-08-31,1872.0
2016-09-01,1895.7
2016-09-02,1952.3
2016-09-05,1959.8
2016-09-06,2014.0
2016-09-07,1987.0
2016-09-08,1968.8
2016-09-09,1911.3
2016-09-12,1916.0
2016-09-13,1891.0
2016-09-14,1901.7
2016-09-15,1904.0
2016-09-16,1884.5
2016-09-19,1923.5
2016-09-20,1930.7
2016-09-21,1991.5
2016-09-22,1995.0
2016-09-23,1976.0
2016-09-26,1951.0
2016-09-27,1919.5
2016-09-28,1925.0
2016-09-29,1916.0
2016-09-30,1922.7
2016-10-03,1886.5
2016-10-04,1783.0
2016-10-05,1776.0
2016-10-06,1734.8
2016-10-07,1757.2
2016-10-10,1766.0
2016-10-11,1747.7
2016-10-12,1750.0
2016-10-13,1751.0
2016-10-14,1742.0
2016-10-17,1747.0
2016-10-18,1763.3
2016-10-19,1768.5
2016-10-20,1753.8
2016-10-21,1753.8
2016-10-24,1759.0
2016-10-25,1776.0
2016-10-26,1762.0
2016-10-27,1762.0
2016-10-28,1776.7
2016-10-31,1788.3
2016-11-01,1838.3
2016-11-02,1853.8
2016-11-03,1835.8
2016-11-04,1842.8
2016-11-07,1818.5
2016-11-08,1837.0
2016-11-09,1847.0
2016-11-10,1859.3
2016-11-11,1733.2
2016-11-14,1692.0
2016-11-15,1707.2
2016-11-16,1696.0
2016-11-17,1665.0
2016-11-18,1655.0
2016-11-21,1657.8
2016-11-22,1662.7
2016-11-23,1634.8
2016-11-24,1631.0
2016-11-25,1651.7
2016-11-28,1667.8
2016-11-29,1667.8
2016-11-30,1656.2
2016-12-01,1656.8
2016-12-02,1679.3
2016-12-05,1680.3
2016-12-06,1676.7
2016-12-07,1719.3
2016-12-08,1707.2
2016-12-09,1693.8
2016-12-12,1714.2
2016-12-13,1696.2
2016-12-14,1689.2
2016-12-15,1601.3
2016-12-16,1615.5
2016-12-19,1601.3
2016-12-20,1614.2
2016-12-21,1597.5
2016-12-22,1584.3
2016-12-23,1577.7
2016-12-27,1601.7
2016-12-28,1606.8
2016-12-29,1620.5
2016-12-30,1596.3
2017-01-03,1634.3
2017-01-04,1646.5
2017-01-05,1662.3
2017-01-06,1652.3
2017-01-09,1659.8
2017-01-10,1682.8
2017-01-11,1676.3
2017-01-12,1679.7
2017-01-13,1683.7
2017-01-16,1682.5
2017-01-17,1721.8
2017-01-18,1707.8
2017-01-19,1702.3
2017-01-20,1709.5
2017-01-23,1724.2
2017-01-24,1712.3
2017-01-25,1699.8
2017-01-26,1680.0
2017-01-27,1716.5
2017-01-30,1712.7
2017-01-31,1757.8
2017-02-01,1755.3
2017-02-02,1748.3
2017-02-03,1751.0
2017-02-06,1774.2
2017-02-07,1771.0
2017-02-08,1778.2
2017-02-09,1764.0
2017-02-10,1795.7
2017-02-13,1780.7
2017-02-14,1795.3
2017-02-15,1797.7
2017-02-16,1807.0
2017-02-17,1797.7
2017-02-20,1805.0
2017-02-21,1795.0
2017-02-22,1800.8
2017-02-23,1816.0
2017-02-24,1835.5
2017-02-27,1830.3
2017-02-28,1835.2
2017-03-01,1846.0
2017-03-02,1778.2
2017-03-03,1799.8
2017-03-06,1781.2
2017-03-07,1752.0
2017-03-08,1725.2
2017-03-09,1698.0
2017-03-10,1706.0
2017-03-13,1694.7
2017-03-14,1689.8
2017-03-15,1732.8
2017-03-16,1732.8
2017-03-17,1741.5
2017-03-20,1744.7
2017-03-21,1757.2
2017-03-22,1753.2
2017-03-23,1759.3
2017-03-24,1778.0
2017-03-27,1812.7
2017-03-28,1821.0
2017-03-29,1826.0
2017-03-30,1813.8
2017-03-31,1826.7
2017-04-03,1827.0
2017-04-04,1832.2
2017-04-05,1832.0
2017-04-06,1827.0
2017-04-07,1799.2
2017-04-10,1793.8
2017-04-11,1833.0
2017-04-12,1849.0
2017-04-13,1854.0
2017-04-17,1841.0
2017-04-18,1828.0
2017-04-19,1813.0
2017-04-20,1801.0
2017-04-21,1790.0
2017-04-24,1797.8
2017-04-25,1764.0
2017-04-26,1754.3
2017-04-27,1729.6
2017-04-28,1725.6
2017-05-01,1688.7
2017-05-02,1687.4
2017-05-03,1651.8
2017-05-04,1636.1
2017-05-05,1638.0
2017-05-08,1627.3
2017-05-09,1622.4
2017-05-10,1625.0
2017-05-11,1633.5
2017-05-12,1647.0
2017-05-15,1662.8
2017-05-16,1685.2
2017-05-17,1694.2
2017-05-18,1658.1
2017-05-19,1687.7
2017-05-22,1716.3
2017-05-23,1706.9
2017-05-24,1723.5
2017-05-25,1716.0
2017-05-26,1735.2
2017-05-29,1740.5
2017-05-30,1740.2
2017-05-31,1733.5
2017-06-01,1730.2
2017-06-02,1755.0
2017-06-05,1750.1
2017-06-06,1766.5
2017-06-07,1754.6
2017-06-08,1739.1
2017-06-09,1715.9
2017-06-12,1691.2
2017-06-13,1678.8
2017-06-14,1685.4
2017-06-15,1670.0
2017-06-16,1664.9
2017-06-19,1645.6
2017-06-20,1642.6
2017-06-21,1643.4
2017-06-22,1651.9
2017-06-23,1669.6
2017-06-26,1656.7
2017-06-27,1663.3
2017-06-28,1677.2
2017-06-29,1657.9
2017-06-30,1658.7
2017-07-03,1610.1
2017-07-04,1604.5
2017-07-05,1606.2
2017-07-06,1603.2
2017-07-07,1558.5
2017-07-10,1564.6
2017-07-11,1583.9
2017-07-12,1588.7
2017-07-13,1569.1
2017-07-14,1593.3
2017-07-17,1609.9
2017-07-18,1626.8
2017-07-19,1629.7
2017-07-20,1634.5
2017-07-21,1645.7
2017-07-24,1644.3
2017-07-25,1654.2
2017-07-26,1645.9
2017-07-27,1657.3
2017-07-28,1669.5
2017-07-31,1678.6
2017-08-01,1676.4
2017-08-02,1673.3
2017-08-03,1663.0
2017-08-04,1625.2
2017-08-07,1625.1
2017-08-08,1638.9
2017-08-09,1686.3
2017-08-10,1706.5
2017-08-11,1707.0
2017-08-14,1712.2
2017-08-15,1671.4
2017-08-16,1694.0
2017-08-17,1705.3
2017-08-18,1700.0
2017-08-21,1701.5
2017-08-22,1698.2
2017-08-23,1704.6
2017-08-24,1696.3
2017-08-25,1704.9
2017-08-28,1744.1
2017-08-29,1742.6
2017-08-30,1740.4
2017-08-31,1748.0
2017-09-01,1771.9
2017-09-04,
2017-09-05,1794.1
2017-09-06,1791.0
2017-09-07,1811.6
2017-09-08,1812.3
2017-09-11,1790.2
2017-09-12,1789.0
2017-09-13,1786.7
2017-09-14,1778.9
2017-09-15,1770.1
2017-09-18,1715.6
2017-09-19,1727.9
2017-09-20,1733.4
2017-09-21,1701.8
2017-09-22,1698.4
2017-09-25,1714.7
2017-09-26,1688.3
2017-09-27,1682.7
2017-09-28,1684.7
2017-09-29,1667.6
2017-10-02,1665.4
2017-10-03,1665.0
2017-10-04,1662.4
2017-10-05,1663.8
2017-10-06,1679.0
2017-10-09,1697.1
2017-10-10,1720.7
2017-10-11,1713.3
2017-10-12,1726.6
2017-10-13,1741.1
2017-10-16,1736.9
2017-10-17,1704.1
2017-10-18,1699.7
2017-10-19,1725.5
2017-10-20,1707.8
2017-10-23,1707.5
2017-10-24,1696.6
2017-10-25,1692.5
2017-10-26,1681.1
2017-10-27,1675.2
2017-10-30,1684.7
2017-10-31,1669.3
2017-11-01,1717.6
2017-11-02,1713.7
2017-11-03,1683.4
2017-11-06,1723.5
2017-11-07,1694.0
2017-11-08,1713.8
2017-11-09,1697.5
2017-11-10,1687.1
2017-11-13,1704.7
2017-11-14,1707.3
2017-11-15,1697.1
2017-11-16,1707.2
2017-11-17,1737.3
2017-11-20,1684.2
2017-11-21,1696.0
2017-11-22,1715.4
2017-11-24,1699.2
2017-11-27,1702.0
2017-11-28,1682.2
2017-11-29,1645.7
2017-11-30,1638.2
2017-12-01,1629.7
2017-12-04,1637.3
2017-12-05,1606.8
2017-12-06,1595.5
2017-12-07,1580.2
2017-12-08,1582.3
2017-12-11,1578.5
2017-12-12,1566.8
2017-12-13,1586.9
2017-12-14,1593.4
2017-12-15,1606.3
2017-12-18,1620.5
2017-12-19,1615.3
2017-12-20,1627.5
2017-12-21,1623.9
2017-12-22,1644.4
2017-12-26,1660.4
2017-12-27,1675.6
2017-12-28,1692.3
2017-12-29,1714.5
2018-01-02,1720.6
2018-01-03,1726.7
2018-01-04,1726.9
2018-01-05,1728.5
2018-01-08,1714.4
2018-01-09,1701.0
2018-01-10,1703.5
2018-01-11,1696.6
2018-01-12,1714.1
2018-01-16,1718.9
2018-01-17,1716.6
2018-01-18,1695.4
2018-01-19,1703.6
2018-01-22,1698.9
2018-01-23,1691.3
2018-01-24,1748.9
2018-01-25,1761.5
2018-01-26,1744.1
2018-01-29,1712.7
2018-01-30,1705.8
2018-01-31,1724.1
2018-02-01,1715.5
2018-02-02,1670.9
2018-02-05,1667.1
2018-02-06,1658.0
2018-02-07,1623.8
2018-02-08,1634.1
2018-02-09,1613.9
2018-02-12,1657.0
2018-02-13,1652.8
2018-02-14,1687.8
2018-02-15,1679.6
2018-02-16,1671.2
2018-02-20,1643.8
2018-02-21,1661.7
2018-02-22,1658.7
2018-02-23,1648.4
2018-02-26,1655.0
2018-02-27,1634.6
2018-02-28,1632.4
2018-03-01,1620.0
2018-03-02,1646.6
2018-03-05,1641.2
2018-03-06,1678.4
2018-03-07,1649.4
2018-03-08,1650.0
2018-03-09,1660.8
2018-03-12,1653.6
2018-03-13,1662.7
2018-03-14,1653.7
2018-03-15,1642.2
2018-03-16,1627.2
2018-03-19,1632.5
2018-03-20,1618.5
2018-03-21,1641.9
2018-03-22,1638.7
2018-03-23,1658.2
2018-03-26,1668.4
2018-03-27,1654.1
2018-03-28,1625.3
2018-03-29,1626.8
2018-04-02,1667.2
2018-04-03,1639.2
2018-04-04,1625.4
2018-04-05,1635.5
2018-04-06,1636.2
2018-04-09,1652.9
2018-04-10,1659.6
2018-04-11,1676.8
2018-04-12,1647.3
2018-04-13,1665.8
2018-04-16,1667.7
2018-04-17,1678.7
2018-04-18,1724.8
2018-04-19,1723.9
2018-04-20,1716.3
2018-04-23,1658.7
2018-04-24,1670.3
2018-04-25,1650.2
2018-04-26,1649.1
2018-04-27,1640.6
2018-04-30,1631.2
2018-05-01,1612.7
2018-05-02,1637.5
2018-05-03,1644.7
2018-05-04,1651.9
2018-05-07,1649.5
2018-05-08,1647.2
2018-05-09,1653.9
2018-05-10,1675.9
2018-05-11,1675.2
2018-05-14,1664.5
2018-05-15,1626.9
2018-05-16,1637.1
2018-05-17,1648.1
2018-05-18,1645.5
2018-05-21,1652.0
2018-05-22,1657.5
2018-05-23,1640.5
2018-05-24,1668.7
2018-05-25,1654.6
2018-05-29,1637.3
2018-05-30,1654.4
2018-05-31,1645.8
2018-06-01,1644.1
2018-06-04,1643.1
2018-06-05,1654.3
2018-06-06,1669.4
2018-06-07,1681.5
2018-06-08,1674.1
2018-06-11,1695.2
2018-06-12,1689.1
2018-06-13,1699.1
2018-06-14,1726.2
2018-06-15,1648.0
2018-06-18,1644.0
2018-06-19,1632.3
2018-06-20,1630.9
2018-06-21,1632.6
2018-06-22,1645.9
2018-06-25,1632.8
2018-06-26,1625.0
2018-06-27,1615.1
2018-06-28,1595.1
2018-06-29,1610.4
2018-07-02,1583.5
2018-07-03,1604.3
2018-07-05,1609.7
2018-07-06,1606.9
2018-07-09,1613.9
2018-07-10,1608.7
2018-07-11,1581.7
2018-07-12,1597.7
2018-07-13,1581.5
2018-07-16,1581.2
2018-07-17,1561.7
2018-07-18,1557.4
2018-07-19,1540.2
2018-07-20,1554.9
2018-07-23,1542.5
2018-07-24,1552.0
2018-07-25,1558.9
2018-07-26,1549.5
2018-07-27,1549.3
2018-07-30,1553.7
2018-07-31,1555.9
2018-08-01,1545.2
2018-08-02,1538.5
2018-08-03,1546.2
2018-08-06,1534.8
2018-08-07,1537.3
2018-08-08,1543.2
2018-08-09,1546.2
2018-08-10,1529.5
2018-08-13,1498.2
2018-08-14,1505.3
2018-08-15,1445.4
2018-08-16,1471.3
2018-08-17,1463.1
2018-08-20,1467.0
2018-08-21,1476.6
2018-08-22,1475.0
2018-08-23,1454.2
2018-08-24,1479.4
2018-08-27,1485.9
2018-08-28,1477.4
2018-08-29,1469.7
2018-08-30,1447.7
2018-08-31,1455.7
2018-09-04,1418.0
2018-09-05,1422.0
2018-09-06,1418.1
2018-09-07,1417.0
2018-09-10,1418.1
2018-09-11,1415.3
2018-09-12,1429.3
2018-09-13,1424.4
2018-09-14,1414.2
2018-09-17,1422.3
2018-09-18,1418.5
2018-09-19,1428.0
2018-09-20,1430.5
2018-09-21,1435.9
2018-09-24,1434.1
2018-09-25,1449.3
2018-09-26,1440.1
2018-09-27,1429.0
2018-09-28,1471.2
2018-10-01,1450.7
2018-10-02,1469.3
2018-10-03,1467.0
2018-10-04,1459.0
2018-10-05,1464.9
2018-10-08,1432.9
2018-10-09,1440.0
2018-10-10,1432.6
2018-10-11,1460.6
2018-10-12,1463.5
2018-10-15,1472.7
2018-10-16,1470.1
2018-10-17,1466.3
2018-10-18,1460.4
2018-10-19,1465.0
2018-10-22,1458.7
2018-10-23,1479.3
2018-10-24,1467.6
2018-10-25,1463.0
2018-10-26,1470.0
2018-10-29,1444.2
2018-10-30,1446.2
2018-10-31,1428.2
2018-11-01,1477.7
2018-11-02,1475.6
2018-11-05,1464.7
2018-11-06,1450.0
2018-11-07,1456.9
2018-11-08,1442.3
2018-11-09,1414.0
2018-11-12,1401.1
2018-11-13,1397.7
2018-11-14,1408.0
2018-11-15,1426.3
2018-11-16,1438.2
2018-11-19,1440.3
2018-11-20,1426.9
2018-11-21,1450.2
2018-11-23,1424.3
2018-11-26,1434.3
2018-11-27,1422.1
2018-11-28,1445.5
2018-11-29,1440.2
2018-11-30,1421.7
2018-12-03,1449.9
2018-12-04,1464.0
2018-12-05,1458.2
2018-12-06,1450.9
2018-12-07,1469.6
2018-12-10,1460.5
2018-12-11,1462.8
2018-12-12,1485.1
2018-12-13,1485.5
2018-12-14,1463.7
2018-12-17,1475.9
2018-12-18,1470.1
2018-12-19,1481.8
2018-12-20,1486.9
2018-12-21,1470.2
2018-12-24,1482.0
2018-12-26,1512.3
2018-12-27,1531.0
2018-12-28,1543.6
2018-12-31,1554.0
2019-01-02,1564.9
2019-01-03,1579.7
2019-01-04,1578.6
2019-01-07,1575.6
2019-01-08,1571.3
2019-01-09,1573.5
2019-01-10,1564.3
2019-01-11,1565.6
2019-01-14,1568.6
2019-01-15,1562.0
2019-01-16,1563.8
2019-01-17,1553.6
2019-01-18,1539.9
2019-01-22,1532.5
2019-01-23,1538.0
2019-01-24,1530.0
2019-01-25,1569.9
2019-01-28,1576.5
2019-01-29,1583.9
2019-01-30,1592.7
2019-01-31,1607.2
2019-02-01,1593.1
2019-02-04,1588.6
2019-02-05,1583.6
2019-02-06,1570.1
2019-02-07,1571.3
2019-02-08,1580.9
2019-02-11,1569.0
2019-02-12,1569.0
2019-02-13,1565.2
2019-02-14,1552.8
2019-02-15,1574.3
2019-02-19,1596.7
2019-02-20,1617.7
2019-02-21,1580.1
2019-02-22,1591.4
2019-02-25,1583.0
2019-02-26,1583.2
2019-02-27,1567.2
2019-02-28,1553.8
2019-03-01,1516.9
2019-03-04,1510.5
2019-03-05,1510.5
2019-03-06,1508.5
2019-03-07,1504.0
2019-03-08,1534.9
2019-03-11,1527.4
2019-03-12,1541.3
2019-03-13,1545.6
2019-03-14,1517.1
2019-03-15,1532.4
2019-03-18,1532.2
2019-03-19,1537.2
2019-03-20,1531.8
2019-03-21,1543.7
2019-03-22,1540.7
2019-03-25,1556.7
2019-03-26,1542.9
2019-03-27,1529.8
2019-03-28,1497.3
2019-03-29,1511.0
2019-04-01,1509.9
2019-04-02,1506.1
2019-04-03,1510.2
2019-04-04,1508.4
2019-04-05,1508.6
2019-04-08,1521.6
2019-04-09,1521.1
2019-04-10,1524.4
2019-04-11,1486.7
2019-04-12,1496.3
2019-04-15,1497.5
2019-04-16,1491.5
2019-04-17,1493.9
2019-04-18,1495.5
2019-04-22,1497.5
2019-04-23,1479.1
2019-04-24,1491.6
2019-04-25,1487.9
2019-04-26,1500.5
2019-04-29,1493.3
2019-04-30,1498.4
2019-05-01,1472.9
2019-05-02,1461.7
2019-05-03,1497.8
2019-05-06,1492.7
2019-05-07,1492.6
2019-05-08,1486.2
2019-05-09,1477.3
2019-05-10,1479.0
2019-05-13,1477.7
2019-05-14,1481.2
2019-05-15,1481.2
2019-05-16,1453.9
2019-05-17,1438.8
2019-05-20,1444.5
2019-05-21,1441.0
2019-05-22,1444.9
2019-05-23,1461.3
2019-05-24,1455.5
2019-05-28,1432.0
2019-05-29,1441.1
2019-05-30,1449.1
2019-05-31,1456.7
2019-06-03,1474.0
2019-06-04,1476.9
2019-06-05,1479.1
2019-06-06,1490.5
2019-06-07,1503.1
2019-06-10,1463.9
2019-06-11,1474.0
2019-06-12,1475.3
2019-06-13,1489.2
2019-06-14,1480.3
2019-06-17,1482.9
2019-06-18,1499.3
2019-06-19,1495.8
2019-06-20,1549.2
2019-06-21,1529.0
2019-06-24,1537.7
2019-06-25,1530.0
2019-06-26,1529.4
2019-06-27,1529.4
2019-06-28,1534.1
2019-07-01,1519.3
2019-07-02,1523.8
2019-07-03,1533.6
2019-07-05,1500.1
2019-07-08,1505.0
2019-07-09,1514.7
2019-07-10,1522.6
2019-07-11,1514.6
2019-07-12,1523.6
2019-07-15,1536.5
2019-07-16,1567.8
2019-07-17,1597.1
2019-07-18,1619.8
2019-07-19,1619.5
2019-07-22,1641.1
2019-07-23,1647.6
2019-07-24,1662.6
2019-07-25,1641.1
2019-07-26,1639.7
2019-07-29,1644.0
2019-07-30,1655.8
2019-07-31,1640.5
2019-08-01,1618.0
2019-08-02,1627.0
2019-08-05,1639.3
2019-08-06,1644.5
2019-08-07,1719.6
2019-08-08,1693.6
2019-08-09,1693.1
2019-08-12,1707.1
2019-08-13,1698.5
2019-08-14,1728.0
2019-08-15,1721.4
2019-08-16,1712.2
2019-08-19,1694.0
2019-08-20,1714.8
2019-08-21,1715.1
2019-08-22,1704.0
2019-08-23,1741.3
2019-08-26,1778.5
2019-08-27,1829.8
2019-08-28,1845.6
2019-08-29,1832.3
2019-08-30,1834.2
2019-09-03,1923.7
2019-09-04,1954.7
2019-09-05,1880.7
2019-09-06,1811.9
2019-09-09,1816.7
2019-09-10,1818.6
2019-09-11,1817.0
2019-09-12,1817.7
2019-09-13,1756.9
2019-09-16,1802.6
2019-09-17,1814.0
2019-09-18,1791.9
2019-09-19,1788.4
2019-09-20,1784.9
2019-09-23,1871.1
2019-09-24,1862.8
2019-09-25,1807.3
2019-09-26,1791.2
2019-09-27,1765.2
2019-09-30,1699.8
2019-10-01,1730.2
2019-10-02,1768.3
2019-10-03,1767.6
2019-10-04,1762.5
2019-10-07,1754.0
2019-10-08,1770.0
2019-10-09,1781.0
2019-10-10,1760.2
2019-10-11,1754.4
2019-10-14,1771.0
2019-10-15,1738.4
2019-10-16,1742.7
2019-10-17,1761.2
2019-10-18,1757.8
2019-10-21,1760.2
2019-10-22,1750.0
2019-10-23,1758.0
2019-10-24,1780.4
2019-10-25,1792.6
2019-10-28,1787.6
2019-10-29,1783.1
2019-10-30,1786.7
2019-10-31,1806.7
2019-11-01,1805.2
2019-11-04,1806.6
2019-11-05,1756.8
2019-11-06,1759.8
2019-11-07,1701.0
2019-11-08,1682.3
2019-11-11,1680.2
2019-11-12,1669.2
2019-11-13,1691.3
2019-11-14,1702.8
2019-11-15,1694.8
2019-11-18,1700.0
2019-11-19,1711.8
2019-11-20,1711.5
2019-11-21,1706.5
2019-11-22,1700.0
2019-11-25,1703.0
2019-11-26,1718.8
2019-11-27,1705.5
2019-11-29,1710.6
2019-12-02,1696.6
2019-12-03,1724.8
2019-12-04,1691.6
2019-12-05,1705.9
2019-12-06,1659.6
2019-12-09,1664.2
2019-12-10,1670.2
2019-12-11,1684.9
2019-12-12,1694.9
2019-12-13,1701.2
2019-12-16,1711.3
2019-12-17,1707.2
2019-12-18,1704.9
2019-12-19,1715.4
2019-12-20,1722.4
2019-12-23,1749.9
2019-12-24,1785.3
2019-12-26,1799.0
2019-12-27,1794.3
2019-12-30,1800.1
2019-12-31,1792.1
2020-01-02,1804.6
2020-01-03,1815.1
2020-01-06,1817.9
2020-01-07,1839.3
2020-01-08,1816.7
2020-01-09,1793.6
2020-01-10,1810.5
2020-01-13,1799.6
2020-01-14,1774.2
2020-01-15,1798.8
2020-01-16,1793.9
2020-01-17,1807.3
2020-01-21,1780.8
2020-01-22,1782.8
2020-01-23,1782.9
2020-01-24,1811.3
2020-01-27,1805.6
2020-01-28,1745.8
2020-01-29,1748.7
2020-01-30,1799.2
2020-01-31,1801.2
2020-02-03,1767.0
2020-02-04,1756.1
2020-02-05,1760.2
2020-02-06,1781.8
2020-02-07,1769.2
2020-02-10,1778.5
2020-02-11,1759.7
2020-02-12,1749.7
2020-02-13,1761.9
2020-02-14,1773.4
2020-02-18,1815.0
2020-02-19,1831.1
2020-02-20,1831.9
2020-02-21,1853.0
2020-02-24,1887.6
2020-02-25,1819.1
2020-02-26,1783.4
2020-02-27,1765.8
2020-02-28,1638.7
2020-03-02,1673.9
2020-03-03,1718.8
2020-03-04,1724.6
2020-03-05,1739.3
2020-03-06,1726.3
2020-03-09,1705.4
2020-03-10,1695.5
2020-03-11,1677.6
2020-03-12,1600.5
2020-03-13,1450.0
2020-03-16,1281.6
2020-03-17,1249.5
2020-03-18,1177.2
2020-03-19,1213.4
2020-03-20,1238.5
2020-03-23,1326.1
2020-03-24,1425.7
2020-03-25,1487.3
2020-03-26,1467.6
2020-03-27,1453.4
2020-03-30,1413.2
2020-03-31,1415.6
2020-04-01,1398.4
2020-04-02,1465.4
2020-04-03,1449.4
2020-04-06,1516.9
2020-04-07,1548.0
2020-04-08,1520.5
2020-04-09,1605.3
2020-04-13,1553.7
2020-04-14,1613.0
2020-04-15,1550.5
2020-04-16,1562.2
2020-04-17,1529.5
2020-04-20,1561.4
2020-04-21,1487.6
2020-04-22,1533.5
2020-04-23,1535.7
2020-04-24,1526.3
2020-04-27,1521.0
2020-04-28,1517.1
2020-04-29,1516.0
2020-04-30,1489.8
2020-05-01,1486.3
2020-05-04,1479.6
2020-05-05,1511.0
2020-05-06,1501.5
2020-05-07,1559.0
2020-05-08,1577.8
2020-05-11,1568.0
2020-05-12,1570.9
2020-05-13,1567.1
2020-05-14,1615.6
2020-05-15,1707.0
2020-05-18,1746.8
2020-05-19,1790.1
2020-05-20,1803.1
2020-05-21,1736.4
2020-05-22,1769.3
2020-05-26,1759.5
2020-05-27,1775.7
2020-05-28,1796.7
2020-05-29,1849.9
2020-06-01,1882.7
2020-06-02,1826.0
2020-06-03,1795.8
2020-06-04,1806.1
2020-06-05,1747.9
2020-06-08,1789.3
2020-06-09,1779.4
2020-06-10,1779.6
2020-06-11,1788.9
2020-06-12,1748.2
2020-06-15,1739.9
2020-06-16,1765.2
2020-06-17,1777.5
2020-06-18,1750.8
2020-06-19,1784.7
2020-06-22,1790.2
