Date,PL.F
2009-04-13,1244.3
2009-04-14,1218.5
2009-04-15,1225.0
2009-04-16,1215.0
2009-04-17,1211.9
2009-04-20,1168.5
2009-04-21,1157.0
2009-04-22,1178.4
2009-04-23,1182.9
2009-04-24,1181.5
2009-04-27,1147.4
2009-04-28,1099.6
2009-04-29,1103.0
2009-04-30,1107.5
2009-05-01,1093.3
2009-05-04,1124.3
2009-05-05,1138.0
2009-05-06,1149.6
2009-05-07,
2009-05-08,1153.6
2009-05-11,1127.7
2009-05-12,1135.0
2009-05-13,1129.1
2009-05-14,1123.4
2009-05-15,1114.9
2009-05-18,1137.0
2009-05-19,1146.0
2009-05-20,1145.6
2009-05-21,1151.4
2009-05-22,1160.0
2009-05-26,1142.0
2009-05-27,1141.1
2009-05-28,1150.0
2009-05-29,1200.0
2009-06-01,1219.5
2009-06-02,1244.0
2009-06-03,1242.4
2009-06-04,1292.0
2009-06-05,1286.0
2009-06-08,1245.8
2009-06-09,1258.4
2009-06-10,1271.4
2009-06-11,1270.0
2009-06-12,1259.2
2009-06-15,1211.5
2009-06-16,1223.9
2009-06-17,1207.3
2009-06-18,1207.0
2009-06-19,1209.6
2009-06-22,1170.5
2009-06-23,1164.1
2009-06-24,1167.0
2009-06-25,1192.0
2009-06-26,1207.0
2009-06-29,1194.5
2009-06-30,1181.1
2009-07-01,1202.3
2009-07-02,1194.0
2009-07-06,1147.1
2009-07-07,1144.0
2009-07-08,1100.0
2009-07-09,1111.1
2009-07-10,1109.4
2009-07-13,1122.5
2009-07-14,1134.9
2009-07-15,1158.5
2009-07-16,1171.0
2009-07-17,1176.0
2009-07-20,1189.0
2009-07-21,1173.3
2009-07-22,1176.5
2009-07-23,1185.2
2009-07-24,1191.6
2009-07-27,1222.0
2009-07-28,1197.0
2009-07-29,1174.5
2009-07-30,1186.4
2009-07-31,1212.6
2009-08-03,1242.5
2009-08-04,1276.1
2009-08-05,1289.5
2009-08-06,1259.0
2009-08-07,1269.5
2009-08-10,1250.7
2009-08-11,1244.0
2009-08-12,1245.0
2009-08-13,1272.1
2009-08-14,1262.2
2009-08-17,1222.0
2009-08-18,1232.1
2009-08-19,1241.9
2009-08-20,1243.3
2009-08-21,1257.5
2009-08-24,1243.6
2009-08-25,1247.3
2009-08-26,1238.0
2009-08-27,1242.4
2009-08-28,1248.9
2009-08-31,1244.0
2009-09-01,1228.0
2009-09-02,1230.0
2009-09-03,1252.0
2009-09-04,1259.0
2009-09-08,1286.1
2009-09-09,1291.0
2009-09-10,1290.7
2009-09-11,1318.2
2009-09-14,1317.5
2009-09-15,1322.7
2009-09-16,1350.0
2009-09-17,1340.0
2009-09-18,1337.5
2009-09-21,1317.4
2009-09-22,1337.6
2009-09-23,1329.5
2009-09-24,1309.0
2009-09-25,1282.0
2009-09-28,1290.8
2009-09-29,1277.0
2009-09-30,1300.4
2009-10-01,1287.3
2009-10-02,1287.0
2009-10-05,1301.0
2009-10-06,1323.5
2009-10-07,1325.9
2009-10-08,1350.0
2009-10-09,1337.0
2009-10-12,1346.5
2009-10-13,1363.2
2009-10-14,1365.9
2009-10-15,1352.7
2009-10-16,1345.8
2009-10-19,1362.9
2009-10-20,1351.9
2009-10-21,1374.1
2009-10-22,1369.7
2009-10-23,1367.0
2009-10-26,1343.2
2009-10-27,1319.7
2009-10-28,1312.0
2009-10-29,1338.0
2009-10-30,1324.6
2009-11-02,1335.9
2009-11-03,1358.0
2009-11-04,1371.2
2009-11-05,1360.2
2009-11-06,1347.6
2009-11-09,1363.0
2009-11-10,1347.1
2009-11-11,1371.6
2009-11-12,1360.9
2009-11-13,1385.1
2009-11-16,1450.9
2009-11-17,1462.1
2009-11-18,1450.7
2009-11-19,1442.7
2009-11-20,1443.2
2009-11-23,1465.2
2009-11-24,1448.2
2009-11-25,1476.6
2009-11-26,1462.0
2009-11-27,1443.9
2009-11-30,1461.3
2009-12-01,1486.5
2009-12-02,1501.7
2009-12-03,1484.6
2009-12-04,1444.2
2009-12-07,1441.8
2009-12-08,1410.5
2009-12-09,1414.1
2009-12-10,1421.9
2009-12-11,1426.6
2009-12-14,1450.1
2009-12-15,1448.1
2009-12-16,1454.8
2009-12-17,1422.7
2009-12-18,1429.2
2009-12-21,1421.0
2009-12-22,1393.9
2009-12-23,1423.7
2009-12-24,1469.3
2009-12-28,1486.6
2009-12-29,1469.6
2009-12-30,1461.7
2009-12-31,1470.8
2010-01-04,1528.7
2010-01-05,1531.5
2010-01-06,1563.5
2010-01-07,1558.7
2010-01-08,1579.2
2010-01-11,1589.6
2010-01-12,1567.9
2010-01-13,1573.7
2010-01-14,1608.9
2010-01-15,1598.0
2010-01-18,1620.5
2010-01-19,1643.1
2010-01-20,1620.5
2010-01-21,1591.1
2010-01-22,1545.5
2010-01-25,1550.0
2010-01-26,1532.5
2010-01-27,1500.5
2010-01-28,1508.6
2010-01-29,1498.5
2010-02-01,1548.6
2010-02-02,1578.7
2010-02-03,1572.5
2010-02-04,1500.6
2010-02-05,1479.5
2010-02-08,1466.8
2010-02-09,1497.0
2010-02-10,1506.8
2010-02-11,1528.5
2010-02-12,1512.5
2010-02-15,1512.6
2010-02-16,1537.5
2010-02-17,1528.5
2010-02-18,1513.1
2010-02-19,1530.5
2010-02-22,1525.6
2010-02-23,1504.8
2010-02-24,1503.6
2010-02-25,1533.4
2010-02-26,1540.2
2010-03-01,1546.6
2010-03-02,1566.6
2010-03-03,1577.2
2010-03-04,1577.5
2010-03-05,1577.4
2010-03-08,1595.5
2010-03-09,1589.8
2010-03-10,1592.2
2010-03-11,1609.6
2010-03-12,1603.9
2010-03-15,1621.6
2010-03-16,1633.5
2010-03-17,1628.7
2010-03-18,1626.5
2010-03-19,1608.0
2010-03-22,1603.5
2010-03-23,1611.6
2010-03-24,1582.8
2010-03-25,1607.1
2010-03-26,1600.0
2010-03-29,1627.6
2010-03-30,1621.8
2010-03-31,1643.6
2010-04-01,1671.0
2010-04-05,1706.0
2010-04-06,1701.7
2010-04-07,1707.5
2010-04-08,1715.8
2010-04-09,1724.5
2010-04-12,1726.0
2010-04-13,1717.9
2010-04-14,1727.7
2010-04-15,1718.5
2010-04-16,1692.2
2010-04-19,1697.5
2010-04-20,1718.6
2010-04-21,1734.1
2010-04-22,1742.8
2010-04-23,1743.3
2010-04-26,1747.3
2010-04-27,1719.5
2010-04-28,1708.5
2010-04-29,1733.3
2010-04-30,1741.1
2010-05-03,1723.4
2010-05-04,1670.0
2010-05-05,1647.2
2010-05-06,1649.8
2010-05-07,1661.8
2010-05-10,1696.9
2010-05-11,1704.6
2010-05-12,1737.6
2010-05-13,1734.5
2010-05-14,1718.2
2010-05-17,1671.1
2010-05-18,1668.5
2010-05-19,1602.6
2010-05-20,1510.2
2010-05-21,1504.5
2010-05-24,1527.5
2010-05-25,1516.1
2010-05-26,1519.6
2010-05-27,1559.5
2010-05-28,1549.4
2010-05-31,1563.0
2010-06-01,1549.4
2010-06-02,1555.0
2010-06-03,1542.3
2010-06-04,1510.3
2010-06-07,1513.5
2010-06-08,1526.5
2010-06-09,1526.0
2010-06-10,1534.0
2010-06-11,1535.7
2010-06-14,1558.0
2010-06-15,1573.0
2010-06-16,1572.7
2010-06-17,1581.9
2010-06-18,1595.7
2010-06-21,1594.7
2010-06-22,1589.0
2010-06-23,1574.7
2010-06-24,1567.4
2010-06-25,1573.9
2010-06-28,1567.1
2010-06-29,1547.1
2010-06-30,1534.5
2010-07-01,1503.5
2010-07-02,1503.6
2010-07-05,1507.5
2010-07-06,1513.4
2010-07-07,1525.6
2010-07-08,1518.6
2010-07-09,1532.5
2010-07-12,1514.5
2010-07-13,1527.5
2010-07-14,1521.5
2010-07-15,1530.2
2010-07-16,1509.3
2010-07-19,1507.9
2010-07-20,1517.1
2010-07-21,1515.5
2010-07-22,1526.6
2010-07-23,1541.4
2010-07-26,1547.5
2010-07-27,1532.5
2010-07-28,1536.5
2010-07-29,1561.2
2010-07-30,1572.3
2010-08-02,1601.4
2010-08-03,1581.5
2010-08-04,1583.0
2010-08-05,1571.8
2010-08-06,1573.6
2010-08-09,1546.1
2010-08-10,1541.8
2010-08-11,1518.5
2010-08-12,1529.0
2010-08-13,1523.7
2010-08-16,1533.5
2010-08-17,1542.5
2010-08-18,1529.5
2010-08-19,1524.5
2010-08-20,1510.9
2010-08-23,1507.7
2010-08-24,1514.5
2010-08-25,1528.6
2010-08-26,1531.1
2010-08-27,1534.5
2010-08-30,1526.8
2010-08-31,1522.7
2010-09-01,1533.6
2010-09-02,1547.0
2010-09-03,1561.1
2010-09-06,1558.9
2010-09-07,1554.3
2010-09-08,1555.5
2010-09-09,1548.8
2010-09-10,1541.6
2010-09-13,1552.6
2010-09-14,1588.5
2010-09-15,1604.6
2010-09-16,1612.2
2010-09-17,1620.9
2010-09-20,1627.8
2010-09-21,1625.5
2010-09-22,1635.5
2010-09-23,1642.9
2010-09-24,1646.8
2010-09-27,1633.6
2010-09-28,1638.7
2010-09-29,1650.5
2010-09-30,1655.8
2010-10-01,1680.3
2010-10-04,1668.0
2010-10-05,1695.1
2010-10-06,1715.7
2010-10-07,1699.5
2010-10-08,1705.2
2010-10-11,1686.8
2010-10-12,1684.3
2010-10-13,1708.8
2010-10-14,1714.7
2010-10-15,1695.2
2010-10-18,1693.7
2010-10-19,1665.4
2010-10-20,1686.5
2010-10-21,1675.9
2010-10-22,1678.5
2010-10-25,1699.3
2010-10-26,1703.7
2010-10-27,1677.5
2010-10-28,1692.5
2010-10-29,1707.5
2010-11-01,1708.1
2010-11-02,1718.5
2010-11-03,1704.5
2010-11-04,1782.0
2010-11-05,1768.6
2010-11-08,1773.5
2010-11-09,1762.1
2010-11-10,1734.2
2010-11-11,1755.5
2010-11-12,1678.9
2010-11-15,1672.4
2010-11-16,1640.1
2010-11-17,1636.4
2010-11-18,1663.8
2010-11-19,1663.2
2010-11-22,1661.7
2010-11-23,1649.8
2010-11-24,1660.0
2010-11-25,1659.5
2010-11-26,1647.3
2010-11-29,1645.3
2010-11-30,1656.9
2010-12-01,1684.1
2010-12-02,1710.6
2010-12-03,1728.5
2010-12-06,1719.6
2010-12-07,1688.1
2010-12-08,1682.9
2010-12-09,1673.8
2010-12-10,1673.6
2010-12-13,1697.4
2010-12-14,1704.5
2010-12-15,1694.7
2010-12-16,1695.0
2010-12-17,1700.1
2010-12-20,1715.1
2010-12-21,1725.5
2010-12-22,1727.3
2010-12-23,1721.0
2010-12-27,1739.7
2010-12-28,1759.5
2010-12-29,1762.6
2010-12-30,1750.7
2010-12-31,1773.1
2011-01-03,1771.1
2011-01-04,1761.5
2011-01-05,1734.0
2011-01-06,1737.0
2011-01-07,1738.8
2011-01-10,1745.5
2011-01-11,1772.0
2011-01-12,1803.6
2011-01-13,1805.0
2011-01-14,1817.0
2011-01-17,1810.5
2011-01-18,1829.5
2011-01-19,1837.5
2011-01-20,1812.9
2011-01-21,1829.4
2011-01-24,1816.3
2011-01-25,1787.6
2011-01-26,1815.7
2011-01-27,1789.2
2011-01-28,1797.2
2011-01-31,1796.0
2011-02-01,1830.0
2011-02-02,1835.2
2011-02-03,1840.5
2011-02-04,1846.5
2011-02-07,1840.9
2011-02-08,1862.5
2011-02-09,1860.0
2011-02-10,1828.0
2011-02-11,1805.0
2011-02-14,1833.9
2011-02-15,1835.0
2011-02-16,1833.0
2011-02-17,1847.7
2011-02-18,1838.4
2011-02-21,1854.0
2011-02-22,1789.6
2011-02-23,1784.5
2011-02-24,1783.7
2011-02-25,1807.9
2011-02-28,1809.9
2011-03-01,1842.4
2011-03-02,1852.0
2011-03-03,1827.9
2011-03-04,1843.7
2011-03-07,1822.0
2011-03-08,1807.0
2011-03-09,1799.6
2011-03-10,1765.0
2011-03-11,1776.5
2011-03-14,1757.6
2011-03-15,1701.0
2011-03-16,1688.3
2011-03-17,1698.4
2011-03-18,1723.5
2011-03-21,1750.6
2011-03-22,1743.0
2011-03-23,1762.6
2011-03-24,1758.3
2011-03-25,1755.0
2011-03-28,1745.0
2011-03-29,1746.4
2011-03-30,1773.8
2011-03-31,1768.6
2011-04-01,1769.5
2011-04-04,1790.2
2011-04-05,1797.7
2011-04-06,1799.0
2011-04-07,1788.0
2011-04-08,1816.8
2011-04-11,1785.0
2011-04-12,1772.9
2011-04-13,1778.8
2011-04-14,1798.0
2011-04-15,1795.0
2011-04-18,1783.5
2011-04-19,1775.0
2011-04-20,1806.8
2011-04-21,1817.6
2011-04-25,1825.6
2011-04-26,1808.5
2011-04-27,1826.3
2011-04-28,1844.1
2011-04-29,1876.9
2011-05-02,1863.0
2011-05-03,1858.0
2011-05-04,1828.9
2011-05-05,1768.0
2011-05-06,1788.0
2011-05-09,1796.0
2011-05-10,1797.0
2011-05-11,1779.6
2011-05-12,1773.3
2011-05-13,1768.0
2011-05-16,1760.3
2011-05-17,1768.3
2011-05-18,1771.7
2011-05-19,1767.0
2011-05-20,1774.5
2011-05-23,1754.2
2011-05-24,1768.6
2011-05-25,1782.0
2011-05-26,1771.8
2011-05-27,1805.1
2011-05-30,1803.6
2011-05-31,1834.8
2011-06-01,1820.8
2011-06-02,1816.3
2011-06-03,1816.6
2011-06-06,1813.8
2011-06-07,1835.9
2011-06-08,1825.2
2011-06-09,1844.0
2011-06-10,1828.1
2011-06-13,1801.0
2011-06-14,1797.0
2011-06-15,1777.4
2011-06-16,1760.7
2011-06-17,1758.0
2011-06-20,1736.0
2011-06-21,1752.0
2011-06-22,1745.4
2011-06-23,1704.2
2011-06-24,1687.0
2011-06-27,1677.0
2011-06-28,1699.9
2011-06-29,1729.5
2011-06-30,1724.3
2011-07-01,1720.5
2011-07-04,1726.3
2011-07-05,1743.65
2011-07-06,1729.4
2011-07-07,1748.8
2011-07-08,1739.05
2011-07-11,1729.05
2011-07-12,1736.4
2011-07-13,1760.0
2011-07-14,1768.8
2011-07-15,1765.35
2011-07-18,1777.5
2011-07-19,1771.15
2011-07-20,1778.4
2011-07-21,1788.8
2011-07-22,1797.45
2011-07-25,1793.2
2011-07-26,1808.55
2011-07-27,1793.1
2011-07-28,1790.25
2011-07-29,1782.6
2011-08-01,1797.0
2011-08-02,1799.3
2011-08-03,1785.0
2011-08-04,1725.05
2011-08-05,1720.85
2011-08-08,1720.4
2011-08-09,1755.65
2011-08-10,1771.75
2011-08-11,1790.7
2011-08-12,1801.0
2011-08-15,1811.8
2011-08-16,1821.6
2011-08-17,1844.35
2011-08-18,1845.0
2011-08-19,1879.95
2011-08-22,1910.35
2011-08-23,1867.5
2011-08-24,1811.2
2011-08-25,1823.0
2011-08-26,1835.4
2011-08-29,1826.35
2011-08-30,1856.4
2011-08-31,1848.35
2011-09-01,1852.6
2011-09-02,1886.0
2011-09-05,1892.45
2011-09-06,1857.7
2011-09-07,1824.2
2011-09-08,1864.25
2011-09-09,1837.15
2011-09-12,1810.05
2011-09-13,1818.95
2011-09-14,1818.25
2011-09-15,1790.25
2011-09-16,1814.0
2011-09-19,1775.8
2011-09-20,1780.95
2011-09-21,1763.5
2011-09-22,1688.75
2011-09-23,1614.0
2011-09-26,1566.4
2011-09-27,1567.25
2011-09-28,1533.4
2011-09-29,1527.5
2011-09-30,1528.0
2011-10-03,1511.2
2011-10-04,1481.0
2011-10-05,1494.9
2011-10-06,1515.85
2011-10-07,1496.65
2011-10-10,1526.0
2011-10-11,1523.05
2011-10-12,1551.95
2011-10-13,1536.6
2011-10-14,1557.55
2011-10-17,1555.1
2011-10-18,1534.5
2011-10-19,1518.55
2011-10-20,1500.4
2011-10-21,1513.9
2011-10-24,1547.1
2011-10-25,1568.35
2011-10-26,1597.0
2011-10-27,1639.75
2011-10-28,1648.6
2011-10-31,1600.35
2011-11-01,1590.8
2011-11-02,1608.65
2011-11-03,1639.85
2011-11-04,1635.8
2011-11-07,1660.95
2011-11-08,1661.55
2011-11-09,1630.45
2011-11-10,1623.25
2011-11-11,1646.95
2011-11-14,1644.7
2011-11-15,1641.6
2011-11-16,1622.35
2011-11-17,1586.6
2011-11-18,1597.2
2011-11-21,1551.85
2011-11-22,1569.05
2011-11-23,1549.3
2011-11-24,1543.65
2011-11-25,1530.85
2011-11-28,1545.2
2011-11-29,1537.6
2011-11-30,1561.4
2011-12-01,1562.15
2011-12-02,1549.15
2011-12-05,1521.05
2011-12-06,1526.75
2011-12-07,1528.25
2011-12-08,1495.8
2011-12-09,1516.4
2011-12-12,1487.75
2011-12-13,1474.6
2011-12-14,1422.25
2011-12-15,1405.35
2011-12-16,1420.15
2011-12-19,1409.65
2011-12-20,1432.05
2011-12-21,1429.15
2011-12-22,1425.35
2011-12-23,1427.9
2011-12-27,1437.05
2011-12-28,1390.25
2011-12-29,1375.1
2011-12-30,1403.25
2012-01-03,1434.15
2012-01-04,1423.5
2012-01-05,1418.75
2012-01-06,1407.0
2012-01-09,1431.45
2012-01-10,1466.05
2012-01-11,1496.95
2012-01-12,1500.15
2012-01-13,1494.65
2012-01-16,1501.55
2012-01-17,1527.2
2012-01-18,1526.35
2012-01-19,1523.5
2012-01-20,1537.05
2012-01-23,1565.25
2012-01-24,1552.1
2012-01-25,1584.4
2012-01-26,1612.3
2012-01-27,1624.6
2012-01-30,1615.15
2012-01-31,1589.5
2012-02-01,1620.65
2012-02-02,1632.5
2012-02-03,1625.35
2012-02-06,1628.45
2012-02-07,1653.95
2012-02-08,1667.45
2012-02-09,1660.3
2012-02-10,1661.75
2012-02-13,1654.7
2012-02-14,1633.05
2012-02-15,1635.8
2012-02-16,1626.85
2012-02-17,1635.6
2012-02-20,1648.2
2012-02-21,1690.6
2012-02-22,1725.5
2012-02-23,1724.45
2012-02-24,1714.0
2012-02-27,1708.55
2012-02-28,1720.9
2012-02-29,1680.35
2012-03-01,1702.05
2012-03-02,1700.6
2012-03-05,1665.8
2012-03-06,1616.05
2012-03-07,1631.3
2012-03-08,1662.15
2012-03-09,1686.15
2012-03-12,1697.0
2012-03-13,1692.45
2012-03-14,1673.75
2012-03-15,1688.05
2012-03-16,1672.4
2012-03-19,1680.1
2012-03-20,1655.1
2012-03-21,1641.95
2012-03-22,1619.95
2012-03-23,1627.5
2012-03-26,1654.05
2012-03-27,1658.25
2012-03-28,1640.4
2012-03-29,1632.75
2012-03-30,1643.15
2012-04-02,1654.8
2012-04-03,1644.4
2012-04-04,1602.65
2012-04-05,1607.5
2012-04-06,
2012-04-09,1616.15
2012-04-10,1601.5
2012-04-11,1586.5
2012-04-12,1607.5
2012-04-13,1585.9
2012-04-16,1577.7
2012-04-17,1584.75
2012-04-18,1579.4
2012-04-19,1582.7
2012-04-20,1581.4
2012-04-23,1560.4
2012-04-24,1546.15
2012-04-25,1553.45
2012-04-26,1570.6
2012-04-27,1573.75
2012-04-30,1569.8
2012-05-01,1572.6
2012-05-02,1563.15
2012-05-03,1536.35
2012-05-04,1526.35
2012-05-07,1529.05
2012-05-08,1510.95
2012-05-09,1499.55
2012-05-10,1488.0
2012-05-11,1464.45
2012-05-14,1438.35
2012-05-15,1433.1
2012-05-16,1434.25
2012-05-17,1453.5
2012-05-18,1455.75
2012-05-21,1467.5
2012-05-22,1445.45
2012-05-23,1425.45
2012-05-24,1420.2
2012-05-25,1431.5
2012-05-28,1438.75
2012-05-29,1430.15
2012-05-30,1400.2
2012-05-31,1414.45
2012-06-01,1444.05
2012-06-04,1429.15
2012-06-05,1437.45
2012-06-06,1463.25
2012-06-07,1440.1
2012-06-08,1433.75
2012-06-11,1443.95
2012-06-12,1454.0
2012-06-13,1463.8
2012-06-14,1493.2
2012-06-15,1482.6
2012-06-18,1482.15
2012-06-19,1479.55
2012-06-20,1456.85
2012-06-21,1436.95
2012-06-22,1435.8
2012-06-25,1446.3
2012-06-26,1430.4
2012-06-27,1412.9
2012-06-28,1391.7
2012-06-29,1449.35
2012-07-02,1458.4
2012-07-03,1490.5
2012-07-04,1481.75
2012-07-05,1476.7
2012-07-06,1445.85
2012-07-09,1445.5
2012-07-10,1425.1
2012-07-11,1429.35
2012-07-12,1417.15
2012-07-13,1431.95
2012-07-16,1418.8
2012-07-17,1417.5
2012-07-18,1407.05
2012-07-19,1419.4
2012-07-20,1415.35
2012-07-23,1400.6
2012-07-24,1385.2
2012-07-25,1400.15
2012-07-26,1406.0
2012-07-27,1411.45
2012-07-30,1417.35
2012-07-31,1416.2
2012-08-01,1399.3
2012-08-02,1388.35
2012-08-03,1406.05
2012-08-06,1401.85
2012-08-07,1410.2
2012-08-08,1409.5
2012-08-09,1412.35
2012-08-10,1400.95
2012-08-13,1387.75
2012-08-14,1396.6
2012-08-15,1394.95
2012-08-16,1440.8
2012-08-17,1474.75
2012-08-20,1493.2
2012-08-21,1510.55
2012-08-22,1537.7
2012-08-23,1546.3
2012-08-24,1550.45
2012-08-27,1544.15
2012-08-28,1519.3
2012-08-29,1517.0
2012-08-30,1508.55
2012-08-31,1540.15
2012-09-03,1551.45
2012-09-04,1569.85
2012-09-05,1572.5
2012-09-06,1583.8
2012-09-07,1591.75
2012-09-10,1593.55
2012-09-11,1606.2
2012-09-12,1647.8
2012-09-13,1686.05
2012-09-14,1709.0
2012-09-17,1667.3
2012-09-18,1630.6
2012-09-19,1639.75
2012-09-20,1627.05
2012-09-21,1635.8
2012-09-24,1625.45
2012-09-25,1633.1
2012-09-26,1640.3
2012-09-27,1653.95
2012-09-28,1665.9
2012-10-01,1680.95
2012-10-02,1681.6
2012-10-03,1691.35
2012-10-04,1723.05
2012-10-05,1711.25
2012-10-08,1698.45
2012-10-09,1691.15
2012-10-10,1678.25
2012-10-11,1681.2
2012-10-12,1655.35
2012-10-15,1641.95
2012-10-16,1647.8
2012-10-17,1669.5
2012-10-18,1644.2
2012-10-19,1621.75
2012-10-22,1612.2
2012-10-23,1574.1
2012-10-24,1562.8
2012-10-25,1567.65
2012-10-26,1547.15
2012-10-29,1538.4
2012-10-30,1554.35
2012-10-31,1571.0
2012-11-01,1572.8
2012-11-02,1545.5
2012-11-05,1544.5
2012-11-06,1555.75
2012-11-07,1543.5
2012-11-08,1544.8
2012-11-09,1554.95
2012-11-12,1565.25
2012-11-13,1585.5
2012-11-14,1587.95
2012-11-15,1573.45
2012-11-16,1560.25
2012-11-19,1578.6
2012-11-20,1576.5
2012-11-21,1579.65
2012-11-22,1583.15
2012-11-23,1622.6
2012-11-26,1614.75
2012-11-27,1612.9
2012-11-28,1608.4
2012-11-29,1615.1
2012-11-30,1603.8
2012-12-03,1607.4
2012-12-04,1587.3
2012-12-05,1584.35
2012-12-06,1601.45
2012-12-07,1607.85
2012-12-10,1624.65
2012-12-11,1636.25
2012-12-12,1635.15
2012-12-13,1615.35
2012-12-14,1618.2
2012-12-17,1607.4
2012-12-18,1593.2
2012-12-19,1588.85
2012-12-20,1550.5
2012-12-21,1539.3
2012-12-24,1538.75
2012-12-26,1541.65
2012-12-27,1536.55
2012-12-28,1524.7
2012-12-31,1543.0
2013-01-02,1568.75
2013-01-03,1567.65
2013-01-04,1560.8
2013-01-07,1557.0
2013-01-08,1583.95
2013-01-09,1600.95
2013-01-10,1634.3
2013-01-11,1632.4
2013-01-14,1659.75
2013-01-15,1683.25
2013-01-16,1690.35
2013-01-17,1694.55
2013-01-18,1670.45
2013-01-21,1678.85
2013-01-22,1698.35
2013-01-23,1688.8
2013-01-24,1682.7
2013-01-25,1696.0
2013-01-28,1663.05
2013-01-29,1680.45
2013-01-30,1687.1
2013-01-31,1678.65
2013-02-01,1684.7
2013-02-04,1698.85
2013-02-05,1711.35
2013-02-06,1737.25
2013-02-07,1719.7
2013-02-08,1716.75
2013-02-11,1691.1
2013-02-12,1718.45
2013-02-13,1722.25
2013-02-14,1711.9
2013-02-15,1680.65
2013-02-18,1694.85
2013-02-19,1694.4
2013-02-20,1647.45
2013-02-21,1615.7
2013-02-22,1609.9
2013-02-25,1604.65
2013-02-26,1620.45
2013-02-27,1598.55
2013-02-28,1583.5
2013-03-01,1573.5
2013-03-04,1568.3
2013-03-05,1589.05
2013-03-06,1588.3
2013-03-07,1595.1
2013-03-08,1604.8
2013-03-11,1605.7
2013-03-12,1597.3
2013-03-13,1591.4
2013-03-14,1592.9
2013-03-15,1590.95
2013-03-18,1582.75
2013-03-19,1559.65
2013-03-20,1578.6
2013-03-21,1578.9
2013-03-22,1583.25
2013-03-25,1589.0
2013-03-26,1576.75
2013-03-27,1581.8
2013-03-28,1574.65
2013-04-01,1597.65
2013-04-02,1573.4
2013-04-03,1534.85
2013-04-04,1523.0
2013-04-05,1539.3
2013-04-08,1537.15
2013-04-09,1548.35
2013-04-10,1528.05
2013-04-11,1533.65
2013-04-12,1486.45
2013-04-15,1404.25
2013-04-16,1449.15
2013-04-17,1426.75
2013-04-18,1423.7
2013-04-19,1427.85
2013-04-22,1434.2
2013-04-23,1416.1
2013-04-24,1430.75
2013-04-25,1468.45
2013-04-26,1478.4
2013-04-29,1512.45
2013-04-30,1507.35
2013-05-01,1477.95
2013-05-02,1499.5
2013-05-03,1500.1
2013-05-06,1505.95
2013-05-07,1483.95
2013-05-08,1504.7
2013-05-09,1506.4
2013-05-10,1493.8
2013-05-13,1481.85
2013-05-14,1502.05
2013-05-15,1489.7
2013-05-16,1477.25
2013-05-17,1454.5
2013-05-20,1491.2
2013-05-21,1461.05
2013-05-22,1468.25
2013-05-23,1460.25
2013-05-24,1453.45
2013-05-27,1449.6
2013-05-28,1460.8
2013-05-29,1454.85
2013-05-30,1483.5
2013-05-31,1456.75
2013-06-03,1496.85
2013-06-04,1492.9
2013-06-05,1512.8
2013-06-06,1529.5
2013-06-07,1500.15
2013-06-10,1506.95
2013-06-11,1479.3
2013-06-12,1479.6
2013-06-13,1454.25
2013-06-14,1445.15
2013-06-17,1433.55
2013-06-18,1440.8
2013-06-19,1414.4
2013-06-20,1357.3
2013-06-21,1375.0
2013-06-24,1335.95
2013-06-25,1352.6
2013-06-26,1302.75
2013-06-27,1317.05
2013-06-28,1343.4
2013-07-01,1376.25
2013-07-02,1368.3
2013-07-03,1345.8
2013-07-04,1341.75
2013-07-05,1327.8
2013-07-08,1360.6
2013-07-09,1368.8
2013-07-10,1375.0
2013-07-11,1407.0
2013-07-12,1408.0
2013-07-15,1423.65
2013-07-16,1423.6
2013-07-17,1407.75
2013-07-18,1413.8
2013-07-19,1430.45
2013-07-22,1446.0
2013-07-23,1450.3
2013-07-24,1447.4
2013-07-25,1450.0
2013-07-26,1430.95
2013-07-29,1442.65
2013-07-30,1438.1
2013-07-31,1437.0
2013-08-01,1439.55
2013-08-02,1449.3
2013-08-05,1451.9
2013-08-06,1427.3
2013-08-07,1439.75
2013-08-08,1492.35
2013-08-09,1503.2
2013-08-12,1495.65
2013-08-13,1499.25
2013-08-14,1504.75
2013-08-15,1526.95
2013-08-16,1527.1
2013-08-19,1510.5
2013-08-20,1520.35
2013-08-21,1513.85
2013-08-22,1541.9
2013-08-23,1540.9
2013-08-26,1549.3
2013-08-27,1526.25
2013-08-28,1538.35
2013-08-29,1520.1
2013-08-30,1523.45
2013-09-02,1520.9
2013-09-03,1537.65
2013-09-04,1496.3
2013-09-05,1484.8
2013-09-06,1495.5
2013-09-09,1484.25
2013-09-10,1474.8
2013-09-11,1476.45
2013-09-12,1436.05
2013-09-13,1453.75
2013-09-16,1437.0
2013-09-17,1423.2
2013-09-18,1465.7
2013-09-19,1461.85
2013-09-20,1431.15
2013-09-23,1421.95
2013-09-24,1427.55
2013-09-25,1430.0
2013-09-26,1413.15
2013-09-27,1422.75
2013-09-30,1406.0
2013-10-01,1384.8
2013-10-02,1391.8
2013-10-03,1373.05
2013-10-04,1390.05
2013-10-07,1403.25
2013-10-08,1403.4
2013-10-09,1383.35
2013-10-10,1386.85
2013-10-11,1373.1
2013-10-14,1379.65
2013-10-15,1385.35
2013-10-16,1399.8
2013-10-17,1437.85
