Date,IBM.US
1999-09-03,85.3931
1999-09-07,87.4462
1999-09-08,86.6315
1999-09-09,89.292
1999-09-10,89.4273
1999-09-13,87.7158
1999-09-14,88.3143
1999-09-15,87.4275
1999-09-16,86.1407
1999-09-17,83.0694
1999-09-20,86.2098
1999-09-21,84.2209
1999-09-22,82.9519
1999-09-23,80.8247
1999-09-24,82.8274
1999-09-27,81.5061
1999-09-28,81.8201
1999-09-29,79.5537
1999-09-30,80.1581
1999-10-01,78.0062
1999-10-04,79.4322
1999-10-05,80.8247
1999-10-06,78.9631
1999-10-07,77.0937
1999-10-08,75.1986
1999-10-11,75.6973
1999-10-12,72.8729
1999-10-13,69.608
1999-10-14,70.8958
1999-10-15,71.4745
1999-10-18,70.8958
1999-10-19,70.9767
1999-10-20,70.8958
1999-10-21,60.2924
1999-10-22,62.2408
1999-10-25,62.1904
1999-10-26,63.2679
1999-10-27,61.6127
1999-10-28,62.8956
1999-10-29,65.0919
1999-11-01,64.0994
1999-11-02,62.8185
1999-11-03,62.5233
1999-11-04,60.6637
1999-11-05,59.7917
1999-11-08,62.2408
1999-11-09,62.0314
1999-11-10,64.2693
1999-11-11,62.9459
1999-11-12,63.5227
1999-11-15,62.3198
1999-11-16,
1999-11-17,62.1095
1999-11-18,64.925
1999-11-19,68.8634
1999-11-22,71.4745
1999-11-23,70.2687
1999-11-24,69.2337
1999-11-26,69.5655
1999-11-29,69.0293
1999-11-30,68.2847
1999-12-01,68.5227
1999-12-02,69.7413
1999-12-03,74.1251
1999-12-06,76.8586
1999-12-07,77.2665
1999-12-08,78.3627
1999-12-09,75.1156
1999-12-10,72.224
1999-12-13,72.6753
1999-12-14,72.3761
1999-12-15,70.8958
1999-12-16,72.3475
1999-12-17,72.8729
1999-12-20,72.3613
1999-12-21,72.9598
1999-12-22,71.5545
1999-12-23,71.9683
1999-12-27,72.7
1999-12-28,72.7464
1999-12-29,72.224
1999-12-30,72.0542
1999-12-31,71.4745
2000-01-03,76.8349
2000-01-04,74.2732
2000-01-05,76.8349
2000-01-06,75.5481
2000-01-07,75.2144
2000-01-10,78.1602
2000-01-11,78.8308
2000-01-12,79.1606
2000-01-13,78.3252
2000-01-14,79.2426
2000-01-18,76.675
2000-01-19,79.1606
2000-01-20,78.8308
2000-01-21,80.4978
2000-01-24,80.4978
2000-01-25,78.9078
2000-01-26,77.3267
2000-01-27,75.2144
2000-01-28,73.9187
2000-01-31,74.3917
2000-02-01,72.8798
2000-02-02,75.2144
2000-02-03,77.5805
2000-02-04,76.5821
2000-02-07,75.6291
2000-02-08,78.7014
2000-02-09,77.7553
2000-02-10,78.9078
2000-02-11,76.4202
2000-02-14,76.8725
2000-02-15,77.5805
2000-02-16,76.675
2000-02-17,77.3267
2000-02-18,74.5408
2000-02-22,73.5513
2000-02-23,72.0631
2000-02-24,73.2234
2000-02-25,71.5545
2000-02-28,69.2278
2000-02-29,68.0714
2000-03-01,66.4053
2000-03-02,68.3153
2000-03-03,71.5545
2000-03-06,68.2748
2000-03-07,68.2313
2000-03-08,70.397
2000-03-09,71.5545
2000-03-10,69.7334
2000-03-13,71.356
2000-03-14,71.9742
2000-03-15,70.8958
2000-03-16,72.224
2000-03-17,72.8798
2000-03-20,74.7127
2000-03-21,75.2144
2000-03-22,75.72
2000-03-23,76.3757
2000-03-24,79.9122
2000-03-27,84.0619
2000-03-28,81.1466
2000-03-29,78.8308
2000-03-30,81.3342
2000-03-31,78.4269
2000-04-03,80.8168
2000-04-04,80.2815
2000-04-05,82.8274
2000-04-06,81.3342
2000-04-07,81.5782
2000-04-10,80.9106
2000-04-11,79.0895
2000-04-12,75.3813
2000-04-13,73.3113
2000-04-14,69.5586
2000-04-17,74.1419
2000-04-18,73.8752
2000-04-19,69.5586
2000-04-20,68.894
2000-04-24,70.556
2000-04-25,74.5408
2000-04-26,73.2234
2000-04-27,73.3113
2000-04-28,73.8752
2000-05-01,74.2199
2000-05-02,73.7942
2000-05-03,71.6394
2000-05-04,71.3096
2000-05-05,71.4745
2000-05-08,72.7139
2000-05-09,72.224
2000-05-10,68.2313
2000-05-11,69.1853
2000-05-12,69.1853
2000-05-15,69.0243
2000-05-16,72.224
2000-05-17,71.4745
2000-05-18,70.2687
2000-05-19,70.5136
2000-05-22,72.389
2000-05-23,71.1387
2000-05-24,72.6358
2000-05-25,70.556
2000-05-26,70.8543
2000-05-30,73.5128
2000-05-31,71.1012
2000-06-01,70.2252
2000-06-02,72.1065
2000-06-05,74.7561
2000-06-06,74.4589
2000-06-07,80.1512
2000-06-08,79.3325
2000-06-09,79.2831
2000-06-12,78.735
2000-06-13,79.0421
2000-06-14,76.8349
2000-06-15,77.3811
2000-06-16,75.0563
2000-06-19,79.7512
2000-06-20,77.0789
2000-06-21,75.879
2000-06-22,74.0974
2000-06-23,74.1419
2000-06-26,75.797
2000-06-27,72.7139
2000-06-28,75.3813
2000-06-29,75.5481
2000-06-30,72.6033
2000-07-03,72.5489
2000-07-05,69.5586
2000-07-06,67.0729
2000-07-07,69.608
2000-07-10,68.4446
2000-07-11,67.5637
2000-07-12,69.3157
2000-07-13,68.894
2000-07-14,68.8555
2000-07-17,69.8914
2000-07-18,68.4446
2000-07-19,72.0631
2000-07-20,77.6684
2000-07-21,76.0607
2000-07-24,74.5408
2000-07-25,74.2199
2000-07-26,72.7909
2000-07-27,73.1
2000-07-28,74.0974
2000-07-31,74.3917
2000-08-01,73.2234
2000-08-02,75.72
2000-08-03,76.8349
2000-08-04,76.7579
2000-08-07,77.0433
2000-08-08,78.8308
2000-08-09,78.735
2000-08-10,79.4253
2000-08-11,79.9843
2000-08-14,81.7243
2000-08-15,80.9106
2000-08-16,81.1466
2000-08-17,81.2444
2000-08-18,79.8638
2000-08-21,80.5452
2000-08-22,80.4978
2000-08-23,81.7243
2000-08-24,82.7781
2000-08-25,85.5728
2000-08-28,87.227
2000-08-29,88.1553
2000-08-30,86.433
2000-08-31,87.5499
2000-09-01,88.6145
2000-09-05,87.0176
2000-09-06,87.1737
2000-09-07,88.4713
2000-09-08,85.88
2000-09-11,82.5588
2000-09-12,82.9104
2000-09-13,84.684
2000-09-14,84.1379
2000-09-15,82.9104
2000-09-18,81.7243
2000-09-19,82.8768
2000-09-20,82.7326
2000-09-21,80.5946
2000-09-22,82.1638
2000-09-25,81.5782
2000-09-26,78.9957
2000-09-27,78.2471
2000-09-28,76.4626
2000-09-29,74.7127
2000-10-02,78.1296
2000-10-03,73.3498
2000-10-04,75.879
2000-10-05,75.0949
2000-10-06,76.9554
2000-10-09,78.1997
2000-10-10,76.2138
2000-10-11,74.3019
2000-10-12,68.3982
2000-10-13,72.3544
2000-10-16,73.7143
2000-10-17,74.9655
2000-10-18,63.2896
2000-10-19,63.9532
2000-10-20,62.8314
2000-10-23,61.5821
2000-10-24,60.6311
2000-10-25,58.097
2000-10-26,61.5011
2000-10-27,62.1272
2000-10-30,61.8754
2000-10-31,65.3259
2000-11-01,65.3645
2000-11-02,67.6111
2000-11-03,66.4053
2000-11-06,66.5278
2000-11-07,67.8561
2000-11-08,66.4053
2000-11-09,66.0291
2000-11-10,61.753
2000-11-13,64.6988
2000-11-14,66.0765
2000-11-15,65.9886
2000-11-16,65.238
2000-11-17,67.6921
2000-11-20,68.5632
2000-11-21,65.4119
2000-11-22,65.4119
2000-11-24,66.3629
2000-11-27,65.3645
2000-11-28,64.9921
2000-11-29,66.2858
2000-11-30,62.0868
2000-12-01,63.496
2000-12-04,65.3259
2000-12-05,68.6501
2000-12-06,64.2406
2000-12-07,61.833
2000-12-08,64.4154
2000-12-11,63.0862
2000-12-12,62.3317
2000-12-13,60.5827
2000-12-14,61.3747
2000-12-15,58.3024
2000-12-18,60.0929
2000-12-19,59.841
2000-12-20,57.1016
2000-12-21,54.1863
2000-12-22,59.0935
2000-12-26,56.3086
2000-12-27,56.2236
2000-12-28,56.5959
2000-12-29,56.435
2001-01-02,56.3086
2001-01-03,62.8314
2001-01-04,61.8754
2001-01-05,62.4176
2001-01-08,62.1272
2001-01-09,61.4597
2001-01-10,62.0384
2001-01-11,62.2062
2001-01-12,62.2922
2001-01-16,61.5821
2001-01-17,64.1991
2001-01-18,71.9337
2001-01-19,73.8752
2001-01-22,72.1065
2001-01-23,72.4285
2001-01-24,73.3498
2001-01-25,73.5513
2001-01-26,75.8336
2001-01-29,76.3757
2001-01-30,77.4601
2001-01-31,74.3917
2001-02-01,75.7565
2001-02-02,73.2234
2001-02-05,74.5043
2001-02-06,75.8336
2001-02-07,77.7553
2001-02-08,75.879
2001-02-09,74.4589
2001-02-12,76.3757
2001-02-13,75.6291
2001-02-14,76.5387
2001-02-15,77.6319
2001-02-16,76.4626
2001-02-20,74.1419
2001-02-21,71.4745
2001-02-22,72.389
2001-02-23,69.1488
2001-02-26,70.0178
2001-02-27,68.1889
2001-02-28,66.4053
2001-03-01,70.5136
2001-03-02,68.0239
2001-03-05,69.7719
2001-03-06,70.48
2001-03-07,71.5189
2001-03-08,70.8089
2001-03-09,66.0291
2001-03-12,63.496
2001-03-13,65.4119
2001-03-14,63.1237
2001-03-15,63.5375
2001-03-16,59.9191
2001-03-19,61.5683
2001-03-20,58.7093
2001-03-21,59.2258
2001-03-22,59.2386
2001-03-23,62.1707
2001-03-26,63.4288
2001-03-27,66.1565
2001-03-28,62.7682
2001-03-29,63.1889
2001-03-30,63.9483
2001-04-02,62.938
2001-04-03,60.1008
2001-04-04,61.1693
2001-04-05,65.2963
2001-04-06,65.1245
2001-04-09,63.8308
2001-04-10,65.8563
2001-04-11,64.7788
2001-04-12,63.9611
2001-04-16,64.3295
2001-04-17,66.2918
2001-04-18,70.8089
2001-04-19,76.1071
2001-04-20,76.3372
2001-04-23,74.4589
2001-04-24,74.9131
2001-04-25,76.351
2001-04-26,75.6212
2001-04-27,77.2596
2001-04-30,76.5535
2001-05-01,78.7873
2001-05-02,76.7372
2001-05-03,75.5886
2001-05-04,77.0334
2001-05-07,77.0581
2001-05-08,78.255
2001-05-09,77.78
2001-05-10,76.59
2001-05-11,74.3473
2001-05-14,74.8391
2001-05-15,75.5126
2001-05-16,76.9949
2001-05-17,76.4962
2001-05-18,78.0822
2001-05-21,79.1458
2001-05-22,78.4654
2001-05-23,78.0595
2001-05-24,79.5211
2001-05-25,78.3252
2001-05-29,76.6443
2001-05-30,74.8973
2001-05-31,74.3384
2001-06-01,75.0563
2001-06-04,75.5531
2001-06-05,77.7731
2001-06-06,78.1296
2001-06-07,77.9499
2001-06-08,77.1806
2001-06-11,78.0279
2001-06-12,77.9499
2001-06-13,77.4887
2001-06-14,76.9554
2001-06-15,75.5323
2001-06-18,75.9797
2001-06-19,76.3451
2001-06-20,75.1907
2001-06-21,74.8618
2001-06-22,75.0563
2001-06-25,74.8973
2001-06-26,75.1699
2001-06-27,75.4731
2001-06-28,76.5209
2001-06-29,75.4563
2001-07-02,76.04
2001-07-03,75.1235
2001-07-05,74.532
2001-07-06,70.8089
2001-07-09,69.6238
2001-07-10,67.7919
2001-07-11,69.0461
2001-07-12,71.3096
2001-07-13,72.1549
2001-07-16,71.6809
2001-07-17,72.1549
2001-07-18,69.3334
2001-07-19,69.1488
2001-07-20,70.2736
2001-07-23,70.3812
2001-07-24,69.4855
2001-07-25,69.6791
2001-07-26,70.48
2001-07-27,69.6139
2001-07-30,70.3812
2001-07-31,69.9536
2001-08-01,71.1822
2001-08-02,72.3475
2001-08-03,71.8665
2001-08-06,70.8187
2001-08-07,70.64
2001-08-08,69.2732
2001-08-09,69.2011
2001-08-10,69.7798
2001-08-13,70.3891
2001-08-14,70.6153
2001-08-15,69.8223
2001-08-16,70.3111
2001-08-17,69.5408
2001-08-20,69.2159
2001-08-21,67.7445
2001-08-22,69.1211
2001-08-23,68.4812
2001-08-24,71.1387
2001-08-27,71.0449
2001-08-28,69.7798
2001-08-29,69.2337
2001-08-30,66.7243
2001-08-31,66.4547
2001-09-04,67.4788
2001-09-05,66.7194
2001-09-06,65.159
2001-09-07,64.2199
2001-09-10,64.1419
2001-09-17,62.0611
2001-09-18,64.0945
2001-09-19,63.8308
2001-09-20,62.0976
2001-09-21,60.1709
2001-09-24,63.0299
2001-09-25,62.7978
2001-09-26,60.7042
2001-09-27,59.841
2001-09-28,61.3708
2001-10-01,61.6404
2001-10-02,62.3445
2001-10-03,64.4599
2001-10-04,64.6988
2001-10-05,65.1699
2001-10-08,65.4919
2001-10-09,64.5863
2001-10-10,64.6593
2001-10-11,66.0903
2001-10-12,67.0473
2001-10-15,67.8175
2001-10-16,67.7208
2001-10-17,68.414
2001-10-18,67.3267
2001-10-19,68.2481
2001-10-22,69.9793
2001-10-23,70.3506
2001-10-24,72.1855
2001-10-25,73.5799
2001-10-26,73.9058
2001-10-29,72.224
2001-10-30,72.2458
2001-10-31,71.8527
2001-11-01,73.0635
2001-11-02,72.7909
2001-11-05,73.1247
2001-11-06,75.9313
2001-11-07,75.6973
2001-11-08,75.6746
2001-11-09,75.8454
2001-11-12,76.3579
2001-11-13,77.5884
2001-11-14,76.04
2001-11-15,76.2908
2001-11-16,76.1298
2001-11-19,76.4626
2001-11-20,76.7579
2001-11-21,76.0311
2001-11-23,76.6977
2001-11-26,77.3435
2001-11-27,75.9402
2001-11-28,74.5626
2001-11-29,76.0834
2001-11-30,76.8586
2001-12-03,75.8879
2001-12-04,77.5519
2001-12-05,80.7071
2001-12-06,79.8786
2001-12-07,80.0475
2001-12-10,79.5616
2001-12-11,80.7713
2001-12-12,81.909
2001-12-13,79.9497
2001-12-14,80.5294
2001-12-17,80.6805
2001-12-18,81.2533
2001-12-19,82.3761
2001-12-20,81.5851
2001-12-21,81.0992
2001-12-24,80.7388
2001-12-26,81.3896
2001-12-27,82.1134
2001-12-28,81.6977
2001-12-31,80.4405
2002-01-02,80.7713
2002-01-03,82.2389
2002-01-04,83.5009
2002-01-07,82.468
2002-01-08,82.9193
2002-01-09,82.7702
2002-01-10,81.2098
2002-01-11,79.9843
2002-01-14,78.499
2002-01-15,79.0174
2002-01-16,77.9499
2002-01-17,79.7196
2002-01-18,75.9718
2002-01-22,73.4674
2002-01-23,71.7401
2002-01-24,72.2892
2002-01-25,72.6428
2002-01-28,71.9031
2002-01-29,68.4812
2002-01-30,70.1768
2002-01-31,71.7332
2002-02-01,71.8053
2002-02-04,71.0083
2002-02-05,70.6775
2002-02-06,70.8958
2002-02-07,69.0885
2002-02-08,69.8075
2002-02-11,71.3945
2002-02-12,70.8602
2002-02-13,71.8527
2002-02-14,71.7332
2002-02-15,68.4071
2002-02-19,66.1831
2002-02-20,66.0291
2002-02-21,64.0836
2002-02-22,65.4543
2002-02-25,65.3595
2002-02-26,64.5932
2002-02-27,65.0455
2002-02-28,65.238
2002-03-01,68.495
2002-03-04,70.4109
2002-03-05,70.2618
2002-03-06,70.6775
2002-03-07,68.9552
2002-03-08,69.8756
2002-03-11,69.9724
2002-03-12,72.15
2002-03-13,71.27
2002-03-14,70.8819
2002-03-15,71.0024
2002-03-18,70.7091
2002-03-19,71.4666
2002-03-20,70.1413
2002-03-21,70.9985
2002-03-22,70.2114
2002-03-25,68.8555
2002-03-26,68.414
2002-03-27,68.7399
2002-03-28,69.1488
2002-04-01,68.3893
2002-04-02,67.1213
2002-04-03,66.4626
2002-04-04,67.0473
2002-04-05,64.6593
2002-04-08,58.1178
2002-04-09,58.338
2002-04-10,59.1814
2002-04-11,55.9757
2002-04-12,56.912
2002-04-15,56.748
2002-04-16,57.3129
2002-04-17,56.3895
2002-04-18,59.1409
2002-04-19,59.1735
2002-04-22,58.4614
2002-04-23,58.0625
2002-04-24,57.5114
2002-04-25,57.6526
2002-04-26,56.3224
2002-04-29,55.7753
2002-04-30,55.6903
2002-05-01,56.0508
2002-05-02,55.7565
2002-05-03,54.3739
2002-05-06,50.5313
2002-05-07,50.8622
2002-05-08,54.8193
2002-05-09,53.1434
2002-05-10,52.9785
2002-05-13,54.6495
2002-05-14,56.8339
2002-05-15,56.1812
2002-05-16,56.8152
2002-05-17,56.9742
2002-05-20,56.1496
2002-05-21,55.483
2002-05-22,55.8493
2002-05-23,56.0814
2002-05-24,55.2499
2002-05-28,54.5774
2002-05-29,54.2554
2002-05-30,54.685
2002-05-31,53.494
2002-06-03,51.9347
2002-06-04,52.7296
2002-06-05,53.5552
2002-06-06,52.9637
2002-06-07,52.0601
2002-06-10,51.0626
2002-06-11,50.1896
2002-06-12,49.6327
2002-06-13,50.2657
2002-06-14,50.6439
2002-06-17,51.2888
2002-06-18,50.4918
2002-06-19,48.735
2002-06-20,47.5894
2002-06-21,45.7091
2002-06-24,46.3431
2002-06-25,45.6103
2002-06-26,46.5722
2002-06-27,47.8037
2002-06-28,47.8718
2002-07-01,44.9457
2002-07-02,45.5995
2002-07-03,46.8803
2002-07-05,48.8703
2002-07-08,47.4077
2002-07-09,46.3234
2002-07-10,45.715
2002-07-11,46.1495
2002-07-12,46.0172
2002-07-15,47.2062
2002-07-16,45.8829
2002-07-17,47.0028
2002-07-18,47.9025
2002-07-19,47.8718
2002-07-22,45.5432
2002-07-23,44.5823
2002-07-24,46.2365
2002-07-25,46.112
2002-07-26,44.1468
2002-07-29,47.3267
2002-07-30,47.7306
2002-07-31,46.8083
2002-08-01,45.3793
2002-08-02,45.1324
2002-08-05,43.8772
2002-08-06,45.1472
2002-08-07,45.9886
2002-08-08,47.6101
2002-08-09,47.7563
2002-08-12,47.7188
2002-08-13,47.8037
2002-08-14,49.8104
2002-08-15,50.8622
2002-08-16,52.7622
2002-08-19,54.844
2002-08-20,54.0352
2002-08-21,53.8574
2002-08-22,54.5112
2002-08-23,53.4535
2002-08-26,52.8047
2002-08-27,51.8339
2002-08-28,50.5708
2002-08-29,50.9432
2002-08-30,50.1166
2002-09-03,48.1039
2002-09-04,49.0253
2002-09-05,47.9913
2002-09-06,48.6688
2002-09-09,49.5349
2002-09-10,50.2657
2002-09-11,49.3305
2002-09-12,47.7879
2002-09-13,48.2037
2002-09-16,48.0832
2002-09-17,47.7089
2002-09-18,46.2434
2002-09-19,43.0852
2002-09-20,42.4995
2002-09-23,42.1332
2002-09-24,39.7255
2002-09-25,41.8942
2002-09-26,41.2345
2002-09-27,40.1304
2002-09-30,38.7676
2002-10-01,40.6716
2002-10-02,39.6465
2002-10-03,39.8944
2002-10-04,37.6329
2002-10-07,37.8057
2002-10-08,37.9321
2002-10-09,36.6265
2002-10-10,38.2837
2002-10-11,42.4995
2002-10-14,42.1657
2002-10-15,45.5304
2002-10-16,43.1513
2002-10-17,48.0042
2002-10-18,49.371
2002-10-21,50.2311
2002-10-22,49.528
2002-10-23,49.5991
2002-10-24,47.939
2002-10-25,49.5734
2002-10-28,50.9046
2002-10-29,51.0231
2002-10-30,52.306
2002-10-31,52.4857
2002-11-01,53.4535
2002-11-04,54.8519
2002-11-05,54.3078
2002-11-06,54.2139
2002-11-07,52.4916
2002-11-08,51.588
2002-11-11,51.3905
2002-11-12,52.624
2002-11-13,52.7622
2002-11-14,53.6658
2002-11-15,53.1987
2002-11-18,52.6427
2002-11-19,52.1075
2002-11-20,54.2613
2002-11-21,56.4458
2002-11-22,56.1377
2002-11-25,57.3129
2002-11-26,56.5564
2002-11-27,58.3084
2002-11-29,57.7909
2002-12-02,58.0437
2002-12-03,56.6532
2002-12-04,55.6439
2002-12-05,55.2262
2002-12-06,54.7334
2002-12-09,52.9153
2002-12-10,53.7221
2002-12-11,54.1488
2002-12-12,53.3014
2002-12-13,53.1889
2002-12-16,54.2683
2002-12-17,53.3972
2002-12-18,52.6131
2002-12-19,52.2991
2002-12-20,53.0506
2002-12-23,53.3617
2002-12-24,53.0289
2002-12-26,52.1944
2002-12-27,51.4369
2002-12-30,50.6973
2002-12-31,51.5258
2003-01-02,53.571
2003-01-03,54.285
2003-01-06,55.5758
2003-01-07,57.1816
2003-01-08,55.9757
2003-01-09,57.8442
2003-01-10,58.2965
2003-01-13,58.1839
2003-01-14,58.8969
2003-01-15,58.2373
2003-01-16,57.2122
2003-01-17,54.054
2003-01-21,53.5483
2003-01-22,52.9923
2003-01-23,53.8871
2003-01-24,52.5183
2003-01-27,52.1381
2003-01-28,53.2629
2003-01-29,53.4051
2003-01-30,52.0601
2003-01-31,51.991
2003-02-03,51.9801
2003-02-04,51.2523
2003-02-05,51.3698
2003-02-06,51.5347
2003-02-07,51.2602
2003-02-10,51.8023
2003-02-11,51.4547
2003-02-12,50.8622
2003-02-13,50.4375
2003-02-14,51.4952
2003-02-18,52.7464
2003-02-19,52.864
2003-02-20,52.5529
2003-02-21,53.1582
2003-02-24,52.2319
2003-02-25,52.5716
2003-02-26,51.4616
2003-02-27,51.3816
2003-02-28,51.827
2003-03-03,51.4142
2003-03-04,50.9955
2003-03-05,51.6818
2003-03-06,51.2424
2003-03-07,51.7934
2003-03-10,50.3319
2003-03-11,50.0998
2003-03-12,49.9852
2003-03-13,52.1608
2003-03-14,52.5252
2003-03-17,54.8272
2003-03-18,54.8312
2003-03-19,54.5181
2003-03-20,54.6564
2003-03-21,56.4458
2003-03-24,54.685
2003-03-25,55.483
2003-03-26,54.2218
2003-03-27,54.1537
2003-03-28,53.7557
2003-03-31,52.144
2003-04-01,52.3455
2003-04-02,54.1606
2003-04-03,54.4608
2003-04-04,53.7172
2003-04-07,53.5029
2003-04-08,53.2382
2003-04-09,52.3307
2003-04-10,52.5341
2003-04-11,52.3593
2003-04-14,53.2382
2003-04-15,55.0455
2003-04-16,55.1057
2003-04-17,56.0231
2003-04-21,55.4217
2003-04-22,56.9337
2003-04-23,57.0137
2003-04-24,56.6473
2003-04-25,55.7713
2003-04-28,56.5959
2003-04-29,56.9534
2003-04-30,56.4458
2003-05-01,57.1085
2003-05-02,58.2234
2003-05-05,57.5272
2003-05-06,58.1839
2003-05-07,57.6319
2003-05-08,57.2122
2003-05-09,58.2086
2003-05-12,59.1735
2003-05-13,59.8252
2003-05-14,58.975
2003-05-15,59.7739
2003-05-16,59.1685
2003-05-19,57.4758
2003-05-20,57.0285
2003-05-21,57.301
2003-05-22,57.2339
2003-05-23,56.6888
2003-05-27,58.3024
2003-05-28,58.2234
2003-05-29,58.0852
2003-05-30,58.5345
2003-06-02,58.0625
2003-06-03,55.7308
2003-06-04,56.0152
2003-06-05,54.4539
2003-06-06,53.2224
2003-06-09,54.5181
2003-06-10,54.3285
2003-06-11,55.8306
2003-06-12,55.8177
2003-06-13,55.0188
2003-06-16,56.1812
2003-06-17,56.0508
2003-06-18,56.3155
2003-06-19,56.2157
2003-06-20,56.4616
2003-06-23,55.3062
2003-06-24,55.6044
2003-06-25,54.844
2003-06-26,56.0814
2003-06-27,55.4632
2003-06-30,54.8519
2003-07-01,55.5758
2003-07-02,56.3402
2003-07-03,55.8177
2003-07-07,57.2388
2003-07-08,57.3435
2003-07-09,56.825
2003-07-10,55.8691
2003-07-11,56.4409
2003-07-14,56.7944
2003-07-15,57.4719
2003-07-16,57.6724
2003-07-17,55.4059
2003-07-18,55.6617
2003-07-21,54.8519
2003-07-22,54.4213
2003-07-23,54.7215
2003-07-24,54.1952
2003-07-25,55.5511
2003-07-28,54.8805
2003-07-29,54.3868
2003-07-30,53.8288
2003-07-31,54.0204
2003-08-01,54.0352
2003-08-04,53.9424
2003-08-05,53.0921
2003-08-06,53.022
2003-08-07,53.6481
2003-08-08,53.7765
2003-08-11,53.8683
2003-08-12,54.1952
2003-08-13,53.9868
2003-08-14,54.2268
2003-08-15,54.3799
2003-08-18,55.5323
2003-08-19,55.3121
2003-08-20,55.2193
2003-08-21,55.0869
2003-08-22,55.1669
2003-08-25,54.4954
2003-08-26,54.8519
2003-08-27,54.5181
2003-08-28,54.4539
2003-08-29,54.526
2003-09-02,57.0196
2003-09-03,57.3988
2003-09-04,58.4486
2003-09-05,57.8106
2003-09-08,59.2386
2003-09-09,59.4549
2003-09-10,58.4042
2003-09-11,58.4565
2003-09-12,58.975
2003-09-15,58.8377
2003-09-16,60.0316
2003-09-17,60.2568
2003-09-18,61.1693
2003-09-19,62.0206
2003-09-22,60.7624
2003-09-23,60.7318
2003-09-24,59.4391
2003-09-25,59.446
2003-09-26,59.209
2003-09-29,59.4747
2003-09-30,58.7281
2003-10-01,60.0711
2003-10-02,59.8924
2003-10-03,60.2647
2003-10-06,60.6252
2003-10-07,60.9678
2003-10-08,61.6068
2003-10-09,61.4676
2003-10-10,61.6127
2003-10-13,61.9663
2003-10-14,61.6473
2003-10-15,61.6621
2003-10-16,59.3611
2003-10-17,59.3275
2003-10-20,59.1735
2003-10-21,59.129
2003-10-22,58.8169
2003-10-23,58.6096
2003-10-24,58.7853
2003-10-27,58.8545
2003-10-28,59.7739
2003-10-29,59.3996
2003-10-30,59.2554
2003-10-31,59.4944
2003-11-03,59.6267
2003-11-04,59.2683
2003-11-05,58.8377
2003-11-06,59.3996
2003-11-07,58.6826
2003-11-10,59.8045
2003-11-11,59.4134
2003-11-12,60.2973
2003-11-13,60.5649
2003-11-14,60.006
2003-11-17,59.7067
2003-11-18,59.1409
2003-11-19,59.4391
2003-11-20,58.7695
2003-11-21,58.9256
2003-11-24,59.6149
2003-11-25,59.4608
2003-11-26,59.7808
2003-11-28,60.2025
2003-12-01,60.5106
2003-12-02,60.3368
2003-12-03,60.0386
2003-12-04,60.7852
2003-12-05,60.2647
2003-12-08,60.638
2003-12-09,60.2568
2003-12-10,60.9896
2003-12-11,61.435
2003-12-12,61.6404
2003-12-15,61.2414
2003-12-16,62.4877
2003-12-17,62.0976
2003-12-18,61.6542
2003-12-19,61.9258
2003-12-22,62.0927
2003-12-23,61.6937
2003-12-24,61.3481
2003-12-26,61.7697
2003-12-29,62.1776
2003-12-30,61.588
2003-12-31,61.6206
2004-01-02,60.8701
2004-01-05,61.8665
2004-01-06,61.8754
2004-01-07,61.6888
2004-01-08,61.8596
2004-01-09,60.6429
2004-01-12,60.8701
2004-01-13,59.6386
2004-01-14,60.0445
2004-01-15,62.5094
2004-01-16,63.3765
2004-01-20,64.5616
2004-01-21,64.9576
2004-01-22,64.8322
2004-01-23,65.0919
2004-01-26,66.3876
2004-01-27,65.6884
2004-01-28,64.7453
2004-01-29,65.165
2004-01-30,65.9767
2004-02-02,66.0834
2004-02-03,66.4873
2004-02-04,66.6147
2004-02-05,65.7338
2004-02-06,65.7822
2004-02-09,65.7881
2004-02-10,66.2286
2004-02-11,66.4626
2004-02-12,66.0241
2004-02-13,66.2957
2004-02-17,66.0696
2004-02-18,65.4385
2004-02-19,65.0277
2004-02-20,64.6988
2004-02-23,63.8002
2004-02-24,64.3542
2004-02-25,64.1893
2004-02-26,64.3542
2004-02-27,64.1626
2004-03-01,64.5181
2004-03-02,64.37
2004-03-03,64.3878
2004-03-04,64.0875
2004-03-05,64.127
2004-03-08,62.8916
2004-03-09,62.8501
2004-03-10,61.8754
2004-03-11,60.6429
2004-03-12,62.0314
2004-03-15,61.0498
2004-03-16,61.4676
2004-03-17,62.0927
2004-03-18,61.7352
2004-03-19,60.9165
2004-03-22,60.5175
2004-03-23,60.718
2004-03-24,61.0172
2004-03-25,61.43
2004-03-26,61.6819
2004-03-29,61.6206
2004-03-30,61.3787
2004-03-31,61.0617
2004-04-01,61.4162
2004-04-02,62.6329
2004-04-05,62.62
2004-04-06,62.2991
2004-04-07,61.8883
2004-04-08,61.9129
2004-04-12,62.3277
2004-04-13,61.8596
2004-04-14,62.2991
2004-04-15,62.4808
2004-04-16,61.3579
2004-04-19,61.1278
2004-04-20,60.2726
2004-04-21,60.6755
2004-04-22,60.3319
2004-04-23,60.6903
2004-04-26,60.1245
2004-04-27,60.5758
2004-04-28,60.1106
2004-04-29,59.2258
2004-04-30,58.6234
2004-05-03,58.5236
2004-05-04,59.1735
2004-05-05,59.1468
2004-05-06,58.7518
2004-05-07,58.6352
