Date,KO.US
2004-04-16,18.1767
2004-04-19,18.5539
2004-04-20,18.3028
2004-04-21,18.2442
2004-04-22,18.0119
2004-04-23,17.8679
2004-04-26,17.7428
2004-04-27,17.7478
2004-04-28,17.576
2004-04-29,17.6614
2004-04-30,17.7031
2004-05-03,17.721
2004-05-04,17.5969
2004-05-05,17.8798
2004-05-06,17.8749
2004-05-07,17.7597
2004-05-10,17.4777
2004-05-11,17.5214
2004-05-12,17.4747
2004-05-13,17.3655
2004-05-14,17.5006
2004-05-17,17.437
2004-05-18,17.5393
2004-05-19,17.2782
2004-05-20,17.3705
2004-05-21,17.2841
2004-05-24,17.444
2004-05-25,17.6405
2004-05-26,17.579
2004-05-27,17.9652
2004-05-28,17.9722
2004-06-01,17.8749
2004-06-02,18.1806
2004-06-03,18.1211
2004-06-04,18.2978
2004-06-07,18.4517
2004-06-08,18.4179
2004-06-09,18.1171
2004-06-10,18.0724
2004-06-14,17.9841
2004-06-15,17.9374
2004-06-16,17.9205
2004-06-17,17.8798
2004-06-18,17.988
2004-06-21,17.9126
2004-06-22,17.857
2004-06-23,17.9583
2004-06-24,17.8649
2004-06-25,17.5393
2004-06-28,17.6405
2004-06-29,17.6922
2004-06-30,17.6693
2004-07-01,17.6286
2004-07-02,17.6882
2004-07-06,17.7359
2004-07-07,17.6495
2004-07-08,17.6991
2004-07-09,17.857
2004-07-12,17.7925
2004-07-13,17.7359
2004-07-14,17.9076
2004-07-15,17.7954
2004-07-16,17.7061
2004-07-19,17.6207
2004-07-20,17.5323
2004-07-21,17.2236
2004-07-22,17.1421
2004-07-23,15.8088
2004-07-26,15.506
2004-07-27,15.3134
2004-07-28,15.2885
2004-07-29,15.0721
2004-07-30,15.3551
2004-08-02,15.4752
2004-08-03,15.4434
2004-08-04,15.4722
2004-08-05,15.3511
2004-08-06,15.228
2004-08-09,15.1317
2004-08-10,15.2141
2004-08-11,15.5636
2004-08-12,15.3501
2004-08-13,15.5318
2004-08-16,15.5834
2004-08-17,15.5169
2004-08-18,15.6003
2004-08-19,15.4057
2004-08-20,15.4752
2004-08-23,15.5179
2004-08-24,15.4057
2004-08-25,15.5179
2004-08-26,15.5645
2004-08-27,15.6549
2004-08-30,15.5228
2004-08-31,15.6519
2004-09-01,15.6261
2004-09-02,15.8773
2004-09-03,15.921
2004-09-07,15.9825
2004-09-08,15.2091
2004-09-09,15.2319
2004-09-10,15.0393
2004-09-13,14.9818
2004-09-14,15.0046
2004-09-15,14.4069
2004-09-16,14.0167
2004-09-17,14.1061
2004-09-20,14.1587
2004-09-21,14.256
2004-09-22,14.1498
2004-09-23,14.0098
2004-09-24,13.9969
2004-09-27,13.8738
2004-09-28,13.9969
2004-09-29,14.0058
2004-09-30,14.0187
2004-10-01,14.1091
2004-10-04,14.2649
2004-10-05,14.2252
2004-10-06,14.3166
2004-10-07,14.0445
2004-10-08,14.0018
2004-10-11,14.0058
2004-10-12,13.9234
2004-10-13,13.7904
2004-10-14,13.704
2004-10-15,13.7199
2004-10-18,13.7338
2004-10-19,13.7864
2004-10-20,13.8102
2004-10-21,13.8182
2004-10-22,13.6146
2004-10-25,13.5293
2004-10-26,13.7576
2004-10-27,14.1547
2004-10-28,14.1746
2004-10-29,14.2302
2004-11-01,14.1875
2004-11-02,14.2282
2004-11-03,14.2997
2004-11-04,14.4794
2004-11-05,14.4923
2004-11-08,14.4486
2004-11-09,14.4357
2004-11-10,14.4099
2004-11-11,14.3364
2004-11-12,14.2818
2004-11-15,14.2044
2004-11-16,14.0902
2004-11-17,14.0991
2004-11-18,14.0991
2004-11-19,13.9085
2004-11-22,13.9572
2004-11-23,13.9016
2004-11-24,13.9313
2004-11-26,13.9532
2004-11-29,13.9016
2004-11-30,13.7606
2004-12-01,13.9204
2004-12-02,14.1498
2004-12-03,14.25
2004-12-06,14.1379
2004-12-07,14.0594
2004-12-08,14.1379
2004-12-09,14.2878
2004-12-10,14.1875
2004-12-13,14.3027
2004-12-14,14.4556
2004-12-15,14.5161
2004-12-16,14.399
2004-12-17,14.3324
2004-12-20,14.3324
2004-12-21,14.3503
2004-12-22,14.5538
2004-12-23,14.532
2004-12-27,14.5807
2004-12-28,14.6482
2004-12-29,14.5479
2004-12-30,14.5807
2004-12-31,14.5737
2005-01-03,14.5399
2005-01-04,14.3364
2005-01-05,14.2739
2005-01-06,14.389
2005-01-07,14.4069
2005-01-10,14.4873
2005-01-11,14.4069
2005-01-12,14.4069
2005-01-13,14.261
2005-01-14,14.3414
2005-01-18,14.4397
2005-01-19,14.389
2005-01-20,14.4665
2005-01-21,14.3205
2005-01-24,14.3364
2005-01-25,14.4357
2005-01-26,14.5906
2005-01-27,14.6164
2005-01-28,14.5241
2005-01-31,14.5241
2005-02-01,14.4992
2005-02-02,14.675
2005-02-03,14.6114
2005-02-04,14.8666
2005-02-07,14.8735
2005-02-08,14.9291
2005-02-09,14.9689
2005-02-10,14.8765
2005-02-11,14.9689
2005-02-14,15.0006
2005-02-15,14.9291
2005-02-16,15.1575
2005-02-17,15.0513
2005-02-18,15.0393
2005-02-22,14.9798
2005-02-23,14.9053
2005-02-24,14.9321
2005-02-25,15.0572
2005-02-28,14.9818
2005-03-01,15.1466
2005-03-02,15.0661
2005-03-03,15.1128
2005-03-04,15.2766
2005-03-07,15.3014
2005-03-08,15.1982
2005-03-09,15.1267
2005-03-10,15.0771
2005-03-11,14.8696
2005-03-14,14.8209
2005-03-15,14.7842
2005-03-16,14.6819
2005-03-17,14.7028
2005-03-18,14.5122
2005-03-21,14.5608
2005-03-22,14.4923
2005-03-23,14.4149
2005-03-24,14.4228
2005-03-28,14.395
2005-03-29,14.4873
2005-03-30,14.6839
2005-03-31,14.5866
2005-04-01,14.4863
2005-04-04,14.5161
2005-04-05,14.6521
2005-04-06,14.6015
2005-04-07,14.7445
2005-04-08,14.7375
2005-04-11,14.6561
2005-04-12,14.8179
2005-04-13,14.7375
2005-04-14,14.7256
2005-04-15,14.4526
2005-04-18,14.3414
2005-04-19,14.8438
2005-04-20,14.6591
2005-04-21,14.6948
2005-04-22,14.7465
2005-04-25,14.9381
2005-04-26,15.0393
2005-04-27,14.9857
2005-04-28,14.943
2005-04-29,15.2061
2005-05-02,15.2528
2005-05-03,15.3183
2005-05-04,15.3759
2005-05-05,15.4563
2005-05-06,15.4692
2005-05-09,15.6003
2005-05-10,15.4811
2005-05-11,15.4941
2005-05-12,15.4633
2005-05-13,15.4434
2005-05-16,15.4931
2005-05-17,15.5487
2005-05-18,15.7244
2005-05-19,15.8386
2005-05-20,15.774
2005-05-23,15.7423
2005-05-24,15.7621
2005-05-25,15.7155
2005-05-26,15.7125
2005-05-27,15.7284
2005-05-31,15.6221
2005-06-01,15.6182
2005-06-02,15.6748
2005-06-03,15.4811
2005-06-06,15.3908
2005-06-07,15.4434
2005-06-08,15.368
2005-06-09,15.2776
2005-06-10,15.3819
2005-06-13,15.2607
2005-06-14,15.3054
2005-06-15,15.2766
2005-06-16,15.3273
2005-06-17,15.4186
2005-06-20,15.369
2005-06-21,15.2885
2005-06-22,15.2012
2005-06-23,15.0771
2005-06-24,14.7733
2005-06-27,14.8179
2005-06-28,15.0046
2005-06-29,14.947
2005-06-30,14.6154
2005-07-01,14.7752
2005-07-05,14.8438
2005-07-06,14.6839
2005-07-07,14.6164
2005-07-08,14.9579
2005-07-11,14.9728
2005-07-12,14.9857
2005-07-13,15.0304
2005-07-14,15.1128
2005-07-15,15.081
2005-07-18,15.0304
2005-07-19,15.1664
2005-07-20,15.1664
2005-07-21,15.3819
2005-07-22,15.4097
2005-07-25,15.2776
2005-07-26,15.2915
2005-07-27,15.4027
2005-07-28,15.5397
2005-07-29,15.3183
2005-08-01,15.358
2005-08-02,15.498
2005-08-03,15.638
2005-08-04,15.5268
2005-08-05,15.4226
2005-08-08,15.2846
2005-08-09,15.4395
2005-08-10,15.368
2005-08-11,15.4434
2005-08-12,15.2578
2005-08-15,15.2429
2005-08-16,15.1575
2005-08-17,15.1615
2005-08-18,15.2399
2005-08-19,15.5397
2005-08-22,15.4941
2005-08-23,15.4692
2005-08-24,15.3461
2005-08-25,15.3382
2005-08-26,15.2528
2005-08-29,15.3987
2005-08-30,15.1873
2005-08-31,15.3987
2005-09-01,15.361
2005-09-02,15.368
2005-09-06,15.5834
2005-09-07,15.6301
2005-09-08,15.498
2005-09-09,15.4186
2005-09-12,15.4881
2005-09-13,15.2796
2005-09-14,15.2349
2005-09-15,15.2727
2005-09-16,15.1912
2005-09-19,15.1773
2005-09-20,15.0175
2005-09-21,14.7882
2005-09-22,14.7792
2005-09-23,14.8259
2005-09-26,14.8308
2005-09-27,14.8179
2005-09-28,15.0046
2005-09-29,15.088
2005-09-30,15.1178
2005-10-03,15.1267
2005-10-04,15.0661
2005-10-05,14.9222
2005-10-06,14.951
2005-10-07,14.7733
2005-10-10,14.6948
2005-10-11,14.5836
2005-10-12,14.6055
2005-10-13,14.6055
2005-10-14,14.7256
2005-10-17,14.7326
2005-10-18,14.6154
2005-10-19,14.6323
2005-10-20,14.7375
2005-10-21,14.6789
2005-10-24,14.8438
2005-10-25,14.8636
2005-10-26,14.8209
2005-10-27,14.7524
2005-10-28,14.9907
2005-10-31,14.9768
2005-11-01,14.9291
2005-11-02,14.8934
2005-11-03,14.9053
2005-11-04,14.808
2005-11-07,14.8457
2005-11-08,14.7484
2005-11-09,14.7633
2005-11-10,14.8815
2005-11-11,14.9689
2005-11-14,14.9053
2005-11-15,14.8636
2005-11-16,14.7484
2005-11-17,14.6561
2005-11-18,14.7733
2005-11-21,14.7524
2005-11-22,14.8209
2005-11-23,14.9291
2005-11-25,14.9818
2005-11-28,14.9768
2005-11-29,15.0691
2005-11-30,14.943
2005-12-01,14.9947
2005-12-02,14.9857
2005-12-05,14.9291
2005-12-06,14.8894
2005-12-07,14.7733
2005-12-08,14.6591
2005-12-09,14.532
2005-12-12,14.4049
2005-12-13,14.3364
2005-12-14,14.3851
2005-12-15,14.4069
2005-12-16,14.4268
2005-12-19,14.4992
2005-12-20,14.4307
2005-12-21,14.4268
2005-12-22,14.4486
2005-12-23,14.4049
2005-12-27,14.3414
2005-12-28,14.2778
2005-12-29,14.2103
2005-12-30,14.1091
2006-01-03,14.3166
2006-01-04,14.2898
2006-01-05,14.3573
2006-01-06,14.4953
2006-01-09,14.5658
2006-01-10,14.5807
2006-01-11,14.5866
2006-01-12,14.5072
2006-01-13,14.4595
2006-01-17,14.3593
2006-01-18,14.2898
2006-01-19,14.3275
2006-01-20,14.0346
2006-01-23,14.1776
2006-01-24,14.3166
2006-01-25,14.401
2006-01-26,14.5102
2006-01-27,14.6919
2006-01-30,14.6154
2006-01-31,14.4863
2006-02-01,14.528
2006-02-02,14.4337
2006-02-03,14.3096
2006-02-06,14.3305
2006-02-07,14.3593
2006-02-08,14.4337
2006-02-09,14.3503
2006-02-10,14.4069
2006-02-13,14.261
2006-02-14,14.4714
2006-02-15,14.4714
2006-02-16,14.5568
2006-02-17,14.6293
2006-02-21,14.6482
2006-02-22,14.7306
2006-02-23,14.7127
2006-02-24,14.7822
2006-02-27,14.8855
2006-02-28,14.6919
2006-03-01,14.812
2006-03-02,14.671
2006-03-03,14.6323
2006-03-06,14.6839
2006-03-07,14.6323
2006-03-08,14.7822
2006-03-09,14.8438
2006-03-10,14.9728
2006-03-13,14.8735
2006-03-14,14.9798
2006-03-15,14.9579
2006-03-16,14.943
2006-03-17,14.9798
2006-03-20,15.0135
2006-03-21,14.9649
2006-03-22,14.9728
2006-03-23,14.8457
2006-03-24,14.9321
2006-03-27,14.8388
2006-03-28,14.7564
2006-03-29,14.7564
2006-03-30,14.7445
2006-03-31,14.6561
2006-04-03,14.6561
2006-04-04,14.7306
2006-04-05,14.6839
2006-04-06,14.5926
2006-04-07,14.4744
2006-04-10,14.5201
2006-04-11,14.4526
2006-04-12,14.4049
2006-04-13,14.4417
2006-04-17,14.3642
2006-04-18,14.4556
2006-04-19,14.5926
2006-04-20,14.6372
2006-04-21,14.6482
2006-04-24,14.5479
2006-04-25,14.4744
2006-04-26,14.6055
2006-04-27,14.7206
2006-04-28,14.6869
2006-05-01,14.6919
2006-05-02,14.7842
2006-05-03,14.675
2006-05-04,14.7306
2006-05-05,14.951
2006-05-08,15.1803
2006-05-09,15.2846
2006-05-10,15.2578
2006-05-11,15.1833
2006-05-12,15.1128
2006-05-15,15.3799
2006-05-16,15.3501
2006-05-17,15.2458
2006-05-18,15.2458
2006-05-19,15.2776
2006-05-22,15.2617
2006-05-23,15.2578
2006-05-24,15.4097
2006-05-25,15.5318
2006-05-26,15.5725
2006-05-30,15.2846
2006-05-31,15.4097
2006-06-01,15.3739
2006-06-02,15.365
2006-06-05,15.2012
2006-06-06,15.228
2006-06-07,15.1833
2006-06-08,15.1873
2006-06-09,15.2458
2006-06-12,15.1615
2006-06-13,15.0215
2006-06-14,14.9837
2006-06-15,15.0661
2006-06-16,15.1267
2006-06-19,15.0304
2006-06-20,14.9818
2006-06-21,15.0552
2006-06-22,15.0046
2006-06-23,14.9649
2006-06-26,14.9907
2006-06-27,14.8795
2006-06-28,14.8497
2006-06-29,15.0721
2006-06-30,15.0572
2006-07-03,15.1803
2006-07-05,15.0572
2006-07-06,15.1664
2006-07-07,15.1128
2006-07-10,15.2727
2006-07-11,15.3382
2006-07-12,15.2528
2006-07-13,15.088
2006-07-14,14.9291
2006-07-17,14.947
2006-07-18,15.2458
2006-07-19,15.3412
2006-07-20,15.3501
2006-07-21,15.368
2006-07-24,15.3987
2006-07-25,15.4881
2006-07-26,15.5636
2006-07-27,15.5099
2006-07-28,15.5834
2006-07-31,15.5745
2006-08-01,15.5099
2006-08-02,15.5099
2006-08-03,15.4057
2006-08-04,15.3511
2006-08-07,15.2647
2006-08-08,15.3382
2006-08-09,15.3134
2006-08-10,15.368
2006-08-11,15.3183
2006-08-14,15.3958
2006-08-15,15.5139
2006-08-16,15.5169
2006-08-17,15.4653
2006-08-18,15.5099
2006-08-21,15.4692
2006-08-22,15.5487
2006-08-23,15.5139
2006-08-24,15.5794
2006-08-25,15.5834
2006-08-28,15.6519
2006-08-29,15.7979
2006-08-30,15.7403
2006-08-31,15.6827
2006-09-01,15.776
2006-09-05,15.7462
2006-09-06,15.6479
2006-09-07,15.5725
2006-09-08,15.6102
2006-09-11,15.5933
2006-09-12,15.6748
2006-09-13,15.6142
2006-09-14,15.6053
2006-09-15,15.6102
2006-09-18,15.5606
2006-09-19,15.5348
2006-09-20,15.5636
2006-09-21,15.4722
2006-09-22,15.3958
2006-09-25,15.5447
2006-09-26,15.6261
2006-09-27,15.6519
2006-09-28,15.7363
2006-09-29,15.641
2006-10-02,15.5745
2006-10-03,15.5953
2006-10-04,15.6797
2006-10-05,15.6916
2006-10-06,15.6708
2006-10-09,15.5526
2006-10-10,15.4226
2006-10-11,15.4474
2006-10-12,15.4186
2006-10-13,15.4057
2006-10-16,15.4881
2006-10-17,15.3302
2006-10-18,15.3868
2006-10-19,15.7204
2006-10-20,16.3668
2006-10-23,16.5494
2006-10-24,16.464
2006-10-25,16.5167
2006-10-26,16.5028
2006-10-27,16.4065
2006-10-30,16.3697
2006-10-31,16.3558
2006-11-01,16.326
2006-11-02,16.3519
2006-11-03,16.2774
2006-11-06,16.3876
2006-11-07,16.4204
2006-11-08,16.4075
2006-11-09,16.329
2006-11-10,16.2645
2006-11-13,16.2466
2006-11-14,16.2943
2006-11-15,16.329
2006-11-16,16.5028
2006-11-17,16.5435
2006-11-20,16.467
2006-11-21,16.4492
2006-11-22,16.4889
2006-11-24,16.4204
2006-11-27,16.2943
2006-11-28,16.3409
2006-11-29,16.326
2006-11-30,16.3926
2006-12-01,16.3002
2006-12-04,16.3926
2006-12-05,16.8046
2006-12-06,16.9346
2006-12-07,17.0558
2006-12-08,17.1213
2006-12-11,17.0836
2006-12-12,17.1193
2006-12-13,17.0955
2006-12-14,17.1531
2006-12-15,17.1263
2006-12-18,17.1193
2006-12-19,17.0717
2006-12-20,17.0647
2006-12-21,17.0339
2006-12-22,16.9346
2006-12-26,16.9932
2006-12-27,17.0439
2006-12-28,16.9902
2006-12-29,16.889
2007-01-03,17.0061
2007-01-04,17.0151
2007-01-05,16.8929
2007-01-08,17.0012
2007-01-09,17.019
2007-01-10,17.0409
2007-01-11,17.0607
2007-01-12,16.9932
2007-01-16,16.9763
2007-01-17,17.0151
2007-01-18,16.9237
2007-01-19,16.8929
2007-01-22,16.8125
2007-01-23,16.8443
2007-01-24,16.8473
2007-01-25,16.7808
2007-01-26,16.742
2007-01-29,16.7013
2007-01-30,16.7351
2007-01-31,16.7599
2007-02-01,16.8364
2007-02-02,16.885
2007-02-05,16.7659
2007-02-06,16.8185
2007-02-07,16.8125
2007-02-08,16.753
2007-02-09,16.7172
2007-02-12,16.7738
2007-02-13,16.8741
2007-02-14,16.7599
2007-02-15,16.75
2007-02-16,16.7569
2007-02-20,16.7252
2007-02-21,16.6517
2007-02-22,16.5564
2007-02-23,16.5435
2007-02-26,16.7063
2007-02-27,16.2387
2007-02-28,16.3409
2007-03-01,16.2863
2007-03-02,16.0659
2007-03-05,16.2019
2007-03-06,16.4253
2007-03-07,16.3668
2007-03-08,16.5057
2007-03-09,16.6517
2007-03-12,16.7847
2007-03-13,16.475
2007-03-14,16.467
2007-03-15,16.4829
2007-03-16,16.5236
2007-03-19,16.5673
2007-03-20,16.6686
2007-03-21,16.8929
2007-03-22,16.889
2007-03-23,16.8185
2007-03-26,16.8562
2007-03-27,16.8105
2007-03-28,16.7708
2007-03-29,16.8403
2007-03-30,16.8046
2007-04-02,16.9833
2007-04-03,17.1511
2007-04-04,17.3139
2007-04-05,17.3338
2007-04-09,17.3705
2007-04-10,17.5323
2007-04-11,17.3755
2007-04-12,17.3854
2007-04-13,17.4599
2007-04-16,17.5969
2007-04-17,18.0536
2007-04-18,18.0843
2007-04-19,18.1141
2007-04-20,18.2343
2007-04-23,18.0794
2007-04-24,18.1012
2007-04-25,18.1102
2007-04-26,18.2313
2007-04-27,18.2233
2007-04-30,18.266
2007-05-01,18.3415
2007-05-02,18.4517
2007-05-03,18.5212
2007-05-04,18.6254
2007-05-07,18.7644
2007-05-08,18.5758
2007-05-09,18.5917
2007-05-10,18.3663
2007-05-11,18.4457
2007-05-14,18.4159
2007-05-15,18.3594
2007-05-16,18.4606
2007-05-17,18.269
2007-05-18,18.4249
2007-05-21,18.1697
2007-05-22,18.0208
2007-05-23,17.9682
2007-05-24,17.9404
2007-05-25,18.1628
2007-05-29,18.2621
2007-05-30,18.5698
2007-05-31,18.549
2007-06-01,18.4815
2007-06-04,18.4398
2007-06-05,18.3186
2007-06-06,18.2055
2007-06-07,17.9841
2007-06-08,18.0893
2007-06-11,18.0724
2007-06-12,17.8997
2007-06-13,17.9761
2007-06-14,17.9612
2007-06-15,18.0565
2007-06-18,18.1171
2007-06-19,17.988
2007-06-20,18.0248
2007-06-21,18.2343
2007-06-22,18.0694
2007-06-25,18.1211
2007-06-26,18.1846
2007-06-27,18.3554
2007-06-28,18.4249
2007-06-29,18.3137
2007-07-02,18.3971
2007-07-03,18.5172
2007-07-05,18.4398
2007-07-06,18.4159
2007-07-09,18.4487
2007-07-10,18.2362
2007-07-11,18.2343
2007-07-12,18.4249
2007-07-13,18.5917
2007-07-16,18.8498
2007-07-17,18.6125
2007-07-18,18.7049
2007-07-19,18.7982
2007-07-20,18.6254
2007-07-23,18.7753
2007-07-24,18.6274
2007-07-25,18.9203
2007-07-26,18.545
2007-07-27,18.3028
2007-07-30,18.3415
2007-07-31,18.2392
2007-08-01,18.6443
2007-08-02,18.7823
2007-08-03,18.6493
2007-08-06,18.9838
2007-08-07,19.0643
2007-08-08,19.5537
2007-08-09,19.5498
2007-08-10,19.2479
2007-08-13,19.0851
2007-08-14,18.9521
2007-08-15,18.8448
2007-08-16,18.685
2007-08-17,19.0613
2007-08-20,19.0851
2007-08-21,18.9124
2007-08-22,18.8826
2007-08-23,18.8955
2007-08-24,18.9014
2007-08-27,18.9044
2007-08-28,18.6413
2007-08-29,18.7337
2007-08-30,18.6929
2007-08-31,18.828
2007-09-04,19.0335
2007-09-05,18.7932
2007-09-06,19.1338
2007-09-07,19.1089
2007-09-10,19.102
2007-09-11,19.4862
2007-09-12,19.5468
2007-09-13,19.5567
2007-09-14,19.7434
2007-09-17,19.3542
2007-09-18,19.7434
2007-09-19,19.8188
2007-09-20,19.7116
2007-09-21,19.795
2007-09-24,19.8476
2007-09-25,19.9608
2007-09-26,20.075
2007-09-27,20.067
2007-09-28,20.1196
2007-10-01,20.2676
2007-10-02,20.2735
2007-10-03,20.1504
2007-10-04,20.2566
2007-10-05,20.3271
2007-10-08,20.2318
2007-10-09,20.2606
2007-10-10,20.2566
2007-10-11,20.0204
2007-10-12,20.2318
2007-10-15,20.1742
2007-10-16,20.2209
2007-10-17,20.6826
2007-10-18,20.7769
2007-10-19,20.5664
2007-10-22,20.7411
2007-10-23,20.9149
2007-10-24,21.0638
2007-10-25,21.458
2007-10-26,21.5543
2007-10-29,21.6466
2007-10-30,21.6079
2007-10-31,21.6188
2007-11-01,21.316
2007-11-02,21.183
2007-11-05,21.1224
2007-11-06,21.3557
2007-11-07,20.9903
2007-11-08,21.5146
2007-11-09,21.2942
2007-11-12,20.9506
2007-11-13,21.3666
2007-11-14,21.4788
2007-11-15,21.6873
2007-11-16,21.9196
2007-11-19,21.8074
2007-11-20,21.9802
2007-11-21,21.7906
2007-11-23,21.8074
2007-11-26,21.6079
2007-11-27,22.0467
2007-11-28,22.0517
2007-11-29,21.9802
2007-11-30,21.7379
2007-12-03,21.7737
2007-12-04,21.9653
2007-12-05,22.0705
2007-12-06,22.0795
2007-12-07,22.1023
2007-12-10,22.15
2007-12-11,22.0437
2007-12-12,22.3217
2007-12-13,22.4329
2007-12-14,22.3366
2007-12-17,21.867
2007-12-18,21.7806
2007-12-19,21.9981
2007-12-20,21.8005
2007-12-21,22.0795
2007-12-24,22.1261
2007-12-26,22.0576
2007-12-27,21.8074
2007-12-28,21.7965
2007-12-31,21.4828
2008-01-02,21.3845
2008-01-03,21.6079
2008-01-04,21.6506
2008-01-07,22.1629
2008-01-08,22.2532
2008-01-09,22.8469
2008-01-10,22.9482
2008-01-11,22.3217
2008-01-14,22.5054
2008-01-15,22.2671
2008-01-16,21.9325
2008-01-17,21.7171
2008-01-18,21.2614
2008-01-22,20.5763
2008-01-23,20.6091
2008-01-24,20.9576
2008-01-25,20.4443
2008-01-28,20.7967
2008-01-29,20.4959
2008-01-30,20.2229
2008-01-31,20.6528
2008-02-01,20.7451
2008-02-04,20.5257
2008-02-05,20.0948
2008-02-06,20.203
2008-02-07,20.4572
2008-02-08,20.7411
2008-02-11,20.8295
2008-02-12,20.9764
2008-02-13,20.7888
2008-02-14,20.4959
2008-02-15,20.5664
2008-02-19,20.3371
2008-02-20,20.3827
2008-02-21,20.3003
2008-02-22,20.3946
2008-02-25,20.5694
2008-02-26,20.8345
2008-02-27,21.0201
2008-02-28,20.8146
2008-02-29,20.4612
2008-03-03,20.6597
2008-03-04,20.7809
2008-03-05,20.8911
2008-03-06,20.6865
2008-03-07,20.6012
2008-03-10,20.5346
2008-03-11,20.8166
2008-03-12,20.7193
2008-03-13,20.6299
2008-03-14,20.1385
2008-03-17,20.1951
2008-03-18,20.7967
2008-03-19,20.9903
2008-03-20,21.3666
2008-03-24,21.4143
2008-03-25,21.4987
2008-03-26,21.4073
2008-03-27,21.4619
2008-03-28,21.3319
2008-03-31,21.31
2008-04-01,21.5066
2008-04-02,21.1621
2008-04-03,21.1988
2008-04-04,21.0906
2008-04-07,21.1323
2008-04-08,21.183
2008-04-09,21.2763
2008-04-10,21.4679
2008-04-11,21.1055
2008-04-14,21.3527
2008-04-15,21.3319
2008-04-16,21.4073
2008-04-17,21.2405
2008-04-18,21.041
2008-04-21,21.1264
2008-04-22,20.9625
2008-04-23,21.1154
2008-04-24,21.0906
2008-04-25,20.7709
2008-04-28,20.6468
2008-04-29,20.5515
2008-04-30,20.5515
2008-05-01,20.6826
2008-05-02,20.5694
2008-05-05,20.4334
2008-05-06,20.3986
2008-05-07,20.1385
2008-05-08,19.7056
2008-05-09,19.654
2008-05-12,19.6868
2008-05-13,19.7781
2008-05-14,19.791
2008-05-15,19.9568
2008-05-16,19.9767
2008-05-19,20.1335
2008-05-20,19.9846
2008-05-21,19.8287
2008-05-22,20.3986
2008-05-23,20.5257
2008-05-27,20.5128
2008-05-28,20.1087
2008-05-29,20.2566
2008-05-30,20.0412
2008-06-02,19.9528
2008-06-03,19.7434
2008-06-04,19.8476
2008-06-05,20.0204
2008-06-06,19.5289
2008-06-09,19.5537
2008-06-10,20.3083
2008-06-11,20.0035
2008-06-12,20.0035
2008-06-13,19.3979
2008-06-16,18.966
2008-06-17,18.8865
2008-06-18,18.6095
2008-06-19,18.6771
2008-06-20,18.7823
2008-06-23,18.6413
2008-06-24,18.681
2008-06-25,18.9382
2008-06-26,18.6274
2008-06-27,18.1449
2008-06-30,18.1985
2008-07-01,17.851
2008-07-02,17.9801
2008-07-03,18.0208
2008-07-07,17.9553
2008-07-08,18.0168
2008-07-09,17.8153
2008-07-10,17.5174
2008-07-11,17.5969
2008-07-14,17.8421
2008-07-15,18.129
2008-07-16,18.3256
2008-07-17,17.6207
2008-07-18,17.5125
2008-07-21,17.3616
2008-07-22,17.9722
2008-07-23,18.3733
2008-07-24,18.1538
2008-07-25,18.2233
2008-07-28,17.9036
2008-07-29,18.0536
2008-07-30,17.9612
2008-07-31,18.0278
2008-08-01,18.6036
2008-08-04,18.8677
2008-08-05,19.2231
2008-08-06,19.379
2008-08-07,18.9044
2008-08-08,19.3939
2008-08-11,19.376
2008-08-12,19.1794
2008-08-13,19.3264
2008-08-14,19.2598
2008-08-15,19.2718
2008-08-18,19.0166
2008-08-19,19.0166
2008-08-20,19.0245
2008-08-21,18.7337
2008-08-22,19.0335
2008-08-25,18.7485
2008-08-26,18.7366
2008-08-27,18.8309
2008-08-28,18.5956
2008-08-29,18.2263
2008-09-02,18.1896
2008-09-03,18.0843
2008-09-04,18.1012
2008-09-05,18.1767
2008-09-08,18.685
2008-09-09,18.8607
2008-09-10,18.8389
2008-09-11,18.9551
2008-09-12,19.0792
2008-09-15,19.1645
2008-09-16,19.1973
2008-09-17,18.4368
2008-09-18,18.689
2008-09-19,18.4547
2008-09-22,17.9841
2008-09-23,17.7418
2008-09-24,17.5691
2008-09-25,18.0119
2008-09-26,18.3663
2008-09-29,17.8619
2008-09-30,18.5103
2008-10-01,18.96
2008-10-02,18.7624
2008-10-03,18.402
2008-10-06,17.8282
2008-10-07,17.2563
2008-10-08,16.5981
2008-10-09,15.1575
2008-10-10,14.528
2008-10-13,16.5435
2008-10-14,15.3054
2008-10-15,15.4752
2008-10-16,16.0222
2008-10-17,15.4722
2008-10-20,16.2635
2008-10-21,16.1126
2008-10-22,15.8852
2008-10-23,15.0721
2008-10-24,14.5658
2008-10-27,14.3553
2008-10-28,15.8386
2008-10-29,15.3511
2008-10-30,15.6331
2008-10-31,15.4226
2008-11-03,15.9071
2008-11-04,16.1126
2008-11-05,15.6599
2008-11-06,15.5725
2008-11-07,16.191
2008-11-10,16.0689
2008-11-11,15.5606
2008-11-12,15.3461
2008-11-13,16.2
2008-11-14,15.7621
2008-11-17,15.3908
2008-11-18,15.225
2008-11-19,14.7981
2008-11-20,14.3771
2008-11-21,15.3987
2008-11-24,15.8336
2008-11-25,15.776
2008-11-26,15.8852
2008-11-28,16.4065
2008-12-01,15.5169
2008-12-02,15.3759
2008-12-03,16.1503
2008-12-04,15.6678
2008-12-05,16.0957
2008-12-08,16.0957
2008-12-09,15.6916
2008-12-10,15.8644
2008-12-11,15.4782
